metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
delegation_distribution_distance,UGResponder_delegated,wasserstein_1d,0.077775,0.07500000000000001,0.034999999999999976,0.12499999999999994,distribution,4,0.575,0.5700000000000001,0.04272001872658766
scenario_state_distribution_distance,mean_role_state_tv,total_variation,0.1136892857142857,0.11357142857142857,0.10053571428571428,0.127875,distribution,6,0.49107142857142855,0.47857142857142854,0.0233414101667279
scenario_state_distribution_distance,C_decision_state,total_variation,0.12403750000000001,0.123125,0.1,0.15006249999999996,distribution,6,0.43875,0.36,0.05463420021683609
scenario_state_distribution_distance,PD_decision_state,total_variation,0.08510625,0.08375,0.0575,0.11762499999999995,distribution,6,0.44625,0.45999999999999996,0.028030860969058134
scenario_state_distribution_distance,SH_decision_state,total_variation,0.0739125,0.073125,0.0525,0.09631249999999997,distribution,6,0.38999999999999996,0.34,0.05695027070465366
scenario_state_distribution_distance,TGReceiver_decision_state,total_variation,0.160425,0.15875,0.12875,0.19381249999999997,distribution,6,0.58125,0.5800000000000001,0.033983758375631924
scenario_state_distribution_distance,TGSender_decision_state,total_variation,0.07915625,0.07874999999999999,0.0549375,0.10381249999999997,distribution,6,0.2525,0.22999999999999998,0.03577126407234351
scenario_state_distribution_distance,UGProposer_decision_state,total_variation,0.11848125,0.11875,0.0974375,0.14006249999999998,distribution,6,0.57625,0.6799999999999999,0.074413680417873
scenario_state_distribution_distance,UGResponder_decision_state,total_variation,0.15470625,0.1525,0.1225,0.19,distribution,6,0.7525,0.78,0.03468308905888671
scenario_direct_value_distance,mean_numeric_direct_value_wd,mean_wasserstein_1d,0.3278683521957544,0.3261299712001866,0.2745474257567906,0.3878487783151089,distribution,6,1.097907268170426,1.0957142857142856,0.031074087299203895
scenario_direct_value_distance,UGProposer_decision_direct,wasserstein_1d,0.27643652548305064,0.27291308928790753,0.2164407911768383,0.3521954864050453,distribution,6,0.8083333333333335,0.74,0.13020865151476277
scenario_direct_value_distance,UGResponder_decision_direct,wasserstein_1d,0.36543321006155416,0.3627762000287028,0.2717301164097909,0.48319764127846365,distribution,6,1.422857142857143,1.4,0.0658789146629956
scenario_direct_value_distance,TGReceiver_decision_direct,wasserstein_1d,0.34173532104265825,0.33846521350015263,0.26475728866935727,0.44165769738985994,distribution,6,1.046154672395274,1.0557142857142856,0.04086689868310548
