unit_id,twin_pid,headline,summary,background_summary,age_bracket,sex_assigned_at_birth,education_harmonized,match_level,reuse_count_before,reuse_count_after,sampled_target_source_row_id,target_matching_age_bracket,target_matching_sex
59cbc42b81eacc000137f8b1,406,"More behaviorally variable, structure-seeking, inequality-tolerant","Strongest supported tendencies are more behaviorally variable, structure-seeking, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00101,18-29,male
59cd79bdaeef3b0001021824,1599,"Strong logical reasoner, inequality-tolerant, patient","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00142,30-49,female
59d6892b03203500011acdac,1954,"Reflective, structure-seeking, patient","Strongest supported tendencies are reflective, structure-seeking, and patient. Social evidence is mixed between self-report and direct allocation tasks.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00079,30-49,female
5a563395e0cf3d0001262ecf,1986,"Patient, inequality-tolerant, structure-seeking","Strongest supported tendencies are patient, inequality-tolerant, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00095,30-49,male
5a5a3f2276d1c60001ab2992,34,"Strong logical reasoner, empathic, resource-protective","Strongest supported tendencies are strong logical reasoner, empathic, and resource-protective. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00151,18-29,female
5a7094c4f660ae0001a98bd5,1821,"Behaviorally stable, patient, empathic","Strongest supported tendencies are behaviorally stable, patient, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00114,30-49,female
5b12f9d81e55760001b9f397,2014,"Inequality-tolerant, empathic, structure-seeking","Strongest supported tendencies are inequality-tolerant, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00099,30-49,male
5b142e4530d562000155eaf4,1993,"Empathic, strong logical reasoner, behaviorally stable","Strongest supported tendencies are empathic, strong logical reasoner, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00085,30-49,female
5b2200bb38fc0c0001312c02,313,"Generosity-forward, empathic, inequality-tolerant","Strongest supported tendencies are generosity-forward, empathic, and inequality-tolerant. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00087,30-49,male
5b93d6d239bcc800014f59c6,1995,"Reflective, moderately guarded, moderately structure-seeking","Strongest supported tendencies are reflective, moderately guarded, and moderately structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00145,30-49,male
5be0051d45bb8b000173f6f9,1873,"Empathic, patient, strong logical reasoner","Strongest supported tendencies are empathic, patient, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00043,30-49,female
5c34e402b96e660001cb5ce6,1850,"Strong logical reasoner, patient, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, patient, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00127,18-29,female
5c75bdc1142fa40001700b7c,1153,"Empathic, reflective, socially adaptive","Strongest supported tendencies are empathic, reflective, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00104,30-49,female
5c97f7ed18a759001648027a,688,"Short-horizon, reflective, inequality-tolerant","Strongest supported tendencies are short-horizon, reflective, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 18-29; Sex assigned at birth: Male; Completed education: Some college, no degree.",18-29,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00001,18-29,male
5ce05a73ccdf040016e93662,1668,"Inequality-tolerant, patient, strong logical reasoner","Strongest supported tendencies are inequality-tolerant, patient, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00062,30-49,male
5d4e4f66ffbcf800199d5d2e,1895,"Behaviorally stable, more intuitive, cooperation-oriented","Strongest supported tendencies are behaviorally stable, more intuitive, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00133,30-49,male
5d52f3cc00691e0019494a39,391,"Reflective, behaviorally stable, structure-seeking","Strongest supported tendencies are reflective, behaviorally stable, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00086,50-64,male
5d59cb467ca41f0001e97e1f,1253,"Behaviorally stable, empathic, cooperation-oriented","Strongest supported tendencies are behaviorally stable, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00006,30-49,female
5da5ac51a39c100014614ed5,956,"Strong logical reasoner, short-horizon, structure-seeking","Strongest supported tendencies are strong logical reasoner, short-horizon, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00119,30-49,male
5de21543762dc22548c937b3,1955,"Reflective, behaviorally stable, cooperation-oriented","Strongest supported tendencies are reflective, behaviorally stable, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00114,30-49,female
5e12245e13ec5088f463b03b,68,"More intuitive, inequality-tolerant, cooperation-oriented","Strongest supported tendencies are more intuitive, inequality-tolerant, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00132,30-49,male
5e377d1ac0b28970cf33db0e,1584,"Structure-seeking, empathic, inequality-tolerant","Strongest supported tendencies are structure-seeking, empathic, and inequality-tolerant. Cooperative self-report is stronger than direct allocation behavior. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00028,30-49,female
5e54ed0d7243ea4e2ce6c650,1287,"Strong logical reasoner, cooperation-oriented, structure-seeking","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00014,30-49,male
5e578224e5cbf4136e8ddcfa,63,"Structure-seeking, behaviorally stable, patient","Strongest supported tendencies are structure-seeking, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00134,50-64,female
5ec2da3e7e31c80f47d04ea8,1497,"Reflective, empathic, patient","Strongest supported tendencies are reflective, empathic, and patient. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00004,30-49,male
5eeba8ce2af5113688a7987c,28,"Strong logical reasoner, inequality-tolerant, empathic","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00084,30-49,female
5ef6a9ca5820823ab34f2bd3,1629,"More intuitive, cooperation-oriented, behaviorally stable","Strongest supported tendencies are more intuitive, cooperation-oriented, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively strong.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00013,30-49,female
5eff6ae361fa1102b360e5ea,1196,"Structure-seeking, empathic, reflective","Strongest supported tendencies are structure-seeking, empathic, and reflective. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00047,30-49,female
5f05cf1309b0de08fd3bd4cf,1966,"Empathic, structure-seeking, strong logical reasoner","Strongest supported tendencies are empathic, structure-seeking, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00075,18-29,female
5f08cdf2f48b131393a5ba40,117,"Reflective, resource-protective, comfortable with uncertainty","Strongest supported tendencies are reflective, resource-protective, and comfortable with uncertainty. Both self-report and direct allocation behavior lean resource-protective rather than generous.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00066,30-49,male
5f16c3aa4862ae8532b4216e,1656,"More intuitive, structure-seeking, cooperation-oriented","Strongest supported tendencies are more intuitive, structure-seeking, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: High school graduate.,50-64,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00063,50-64,male
5f23fc20be6a4e1feed8aa5b,207,"Reflective, guarded against exploitation, patient","Strongest supported tendencies are reflective, guarded against exploitation, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00005,30-49,female
5f305c9cf7fabe4adaf0de5d,929,"More intuitive, structure-seeking, patient","Strongest supported tendencies are more intuitive, structure-seeking, and patient. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: Associate's degree.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00001,18-29,male
5f44088c22717b701b526c9f,1044,"Reflective, patient, structure-seeking","Strongest supported tendencies are reflective, patient, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00020,30-49,female
5f5d4b6876a9515a25325a29,2010,"Resource-protective, patient, less cooperation-oriented","Strongest supported tendencies are resource-protective, patient, and less cooperation-oriented. Both self-report and direct allocation behavior lean resource-protective rather than generous.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00002,30-49,female
5f74a6b6f0966108a63551c2,1298,"Patient, comfortable with uncertainty, reflective","Strongest supported tendencies are patient, comfortable with uncertainty, and reflective. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00104,30-49,female
5f972e95ea9cc80c17f6f625,551,"More intuitive, cooperation-oriented, generosity-forward","Strongest supported tendencies are more intuitive, cooperation-oriented, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00082,30-49,male
5f98391806e2bc0b6d557b1b,704,"Strong logical reasoner, cooperation-oriented, patient","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and patient. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00101,18-29,male
60342bd9c4c71123493ec1a7,1838,"Reflective, inequality-tolerant, less guarded","Strongest supported tendencies are reflective, inequality-tolerant, and less guarded. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00040,30-49,male
60455b1578f6f36a3e8ea81c,501,"Cooperation-oriented, generosity-forward, empathic","Strongest supported tendencies are cooperation-oriented, generosity-forward, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00096,30-49,male
6047c79eb8267d07b5a2ffb2,267,"Socially adaptive, empathic, more intuitive","Strongest supported tendencies are socially adaptive, empathic, and more intuitive. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00119,30-49,male
6048b10a94745f1bdf5f0b5f,625,"Empathic, guarded against exploitation, strong logical reasoner","Strongest supported tendencies are empathic, guarded against exploitation, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00060,30-49,male
605ba7fb97207afeb65c0d6f,1326,"Inequality-tolerant, empathic, structure-seeking","Strongest supported tendencies are inequality-tolerant, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00072,30-49,female
60992e2a5f3f48e17e154c16,1192,"Reflective, inequality-tolerant, moderately empathic","Strongest supported tendencies are reflective, inequality-tolerant, and moderately empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00155,30-49,male
60fd2ac057cabc293d69bc57,1784,"Generosity-forward, short-horizon, inequality-tolerant","Strongest supported tendencies are generosity-forward, short-horizon, and inequality-tolerant. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00125,18-29,male
61065a951ba33316abb42a29,1200,"Behaviorally stable, cooperation-oriented, reflective","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and reflective. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00153,30-49,male
611154eac8a453ad85dd0ec5,761,"Reflective, structure-seeking, socially adaptive","Strongest supported tendencies are reflective, structure-seeking, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00059,30-49,female
611fa1092bc77bd09a76f5ac,1027,"Structure-seeking, behaviorally stable, strong logical reasoner","Strongest supported tendencies are structure-seeking, behaviorally stable, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00107,30-49,female
613920976b9f224b6eb66b56,1740,"Empathic, reflective, patient","Strongest supported tendencies are empathic, reflective, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00148,30-49,female
613a47776c955e9f4ecea585,1448,"Patient, structure-seeking, behaviorally stable","Strongest supported tendencies are patient, structure-seeking, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00101,18-29,male
613c9c83c9cd63d09d4ed300,1991,"Reflective, structure-seeking, patient","Strongest supported tendencies are reflective, structure-seeking, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00131,18-29,female
6140817ff93b30c0c188e259,952,"Inequality-tolerant, empathic, structure-seeking","Strongest supported tendencies are inequality-tolerant, empathic, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00107,30-49,female
61410d937e107d6a1b7849b0,1276,"Behaviorally stable, more intuitive, empathic","Strongest supported tendencies are behaviorally stable, more intuitive, and empathic. Social evidence is mixed between self-report and direct allocation tasks.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00110,30-49,female
61413043c5615de9071af7c6,1033,"Strong logical reasoner, behaviorally stable, patient","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: Associate's degree.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00061,50-64,male
6142013d4dd8ae5ca2b4329b,1875,"More intuitive, structure-seeking, guarded against exploitation","Strongest supported tendencies are more intuitive, structure-seeking, and guarded against exploitation. Cooperative self-report is stronger than direct allocation behavior.",Age: 18-29; Sex assigned at birth: Female; Completed education: Postgraduate.,18-29,female,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00136,18-29,female
61470ea6d44fa390418c61c6,440,"Strong logical reasoner, patient, empathic","Strongest supported tendencies are strong logical reasoner, patient, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00021,30-49,female
61475c9f0033bb8c8d5c6940,1037,"Cooperation-oriented, patient, generosity-forward","Strongest supported tendencies are cooperation-oriented, patient, and generosity-forward. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00090,18-29,female
6147752c21a4523f1ed70636,1913,"Empathic, inequality-tolerant, patient","Strongest supported tendencies are empathic, inequality-tolerant, and patient. Both self-report and direct allocation behavior lean resource-protective rather than generous. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00112,30-49,female
61477bd4355f82a8edc7dec0,69,"Guarded against exploitation, patient, moderately structure-seeking","Strongest supported tendencies are guarded against exploitation, patient, and moderately structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00132,30-49,male
6147a2ed5708589b368853a8,1723,"More behaviorally variable, inequality-tolerant, moderately empathic","Strongest supported tendencies are more behaviorally variable, inequality-tolerant, and moderately empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex,0,1,longitudinal_demo_source_00082,30-49,male
