custom_id,estimated_input_chars,estimated_input_tokens_char4
persona_match__pid_2004__game_7Y6PBvgZNqtriKzaZ__p003__g038,15864,3966
persona_match__pid_2004__game_HmA52oSS75D5Z2W8a__p003__g039,19606,4902
persona_match__pid_2004__game_6pQRuemJv5faRcZft__p003__g040,19552,4888
persona_match__pid_1715__game_5mhtM66ewYHNxSp4q__p004__g001,15348,3837
persona_match__pid_1715__game_2TquMDieEiixty8AN__p004__g002,18276,4569
persona_match__pid_1715__game_65crAkEscRbHNJXbW__p004__g003,15056,3764
persona_match__pid_1715__game_3EG5RaDj4z7hkT2JD__p004__g004,15689,3922
persona_match__pid_1715__game_PmcxhmDRj2tN3cECC__p004__g005,26460,6615
persona_match__pid_1715__game_925LF9k9CXpz8KjQm__p004__g006,31929,7982
persona_match__pid_1715__game_ASQtYBWx6cGN27KxL__p004__g007,16916,4229
persona_match__pid_1715__game_DYFJDsdGg8bppBJ7P__p004__g008,17745,4436
persona_match__pid_1715__game_CbDvrXGkphmfGtH3G__p004__g009,23951,5988
persona_match__pid_1715__game_FvbM5EM5aB5pcjLpA__p004__g010,20873,5218
persona_match__pid_1715__game_C5Cd8Yq5dDbdycXKB__p004__g011,18506,4626
persona_match__pid_1715__game_AyQkFs97hRTki5zWR__p004__g012,19613,4903
persona_match__pid_1715__game_7oRFMBwqmesGX7t3H__p004__g013,26773,6693
persona_match__pid_1715__game_fMhhGrfpZH9ign2AK__p004__g014,20423,5106
persona_match__pid_1715__game_i7C4Y4NiesraiSwwb__p004__g015,18707,4677
persona_match__pid_1715__game_7tfDsTHHnxsgrhE3d__p004__g016,21100,5275
persona_match__pid_1715__game_r7Bk7fEwX3HSRrXMZ__p004__g017,16324,4081
persona_match__pid_1715__game_7FQezekfKk3zctLN8__p004__g018,22479,5620
persona_match__pid_1715__game_2khRAszouj8vP8ZfP__p004__g019,17851,4463
persona_match__pid_1715__game_CoHyYysb84APn5gDE__p004__g020,17855,4464
persona_match__pid_1715__game_2KKC9nMd8nRXfgH5G__p004__g021,18989,4747
persona_match__pid_1715__game_PrfKWppTZdvPhe4oN__p004__g022,20322,5080
persona_match__pid_1715__game_6Pxb9DsQpyk22cJNr__p004__g023,15957,3989
persona_match__pid_1715__game_Fm7uYc98E2b6kcoDE__p004__g024,16798,4200
persona_match__pid_1715__game_9oyspxPncwXdAkruR__p004__g025,16227,4057
persona_match__pid_1715__game_2TDnnb4wn9rwy3CYZ__p004__g026,17167,4292
persona_match__pid_1715__game_7ywewvEuctuz4Rq8j__p004__g027,19590,4898
persona_match__pid_1715__game_AJ4ikZuWJeJcEXhgZ__p004__g028,19068,4767
persona_match__pid_1715__game_3v9ji6wNY7sXHe8cM__p004__g029,18324,4581
persona_match__pid_1715__game_8GneB6qmtDLSnbcJT__p004__g030,17211,4303
persona_match__pid_1715__game_6sSM4xSyZQkaxyHav__p004__g031,16414,4104
persona_match__pid_1715__game_3EQGxadfbmAKaACgZ__p004__g032,16246,4062
persona_match__pid_1715__game_Aj2G7CTuhLZ7Z2SPK__p004__g033,16742,4186
persona_match__pid_1715__game_FAuuG8S2iw8wkGRnA__p004__g034,19079,4770
persona_match__pid_1715__game_SFohXkBYvScM7Y7rC__p004__g035,18207,4552
persona_match__pid_1715__game_5R7YRmti4R5GiJKpi__p004__g036,19440,4860
persona_match__pid_1715__game_6BxRfLcBtXYodAS8h__p004__g037,15388,3847
persona_match__pid_1715__game_7Y6PBvgZNqtriKzaZ__p004__g038,15873,3968
persona_match__pid_1715__game_HmA52oSS75D5Z2W8a__p004__g039,19615,4904
persona_match__pid_1715__game_6pQRuemJv5faRcZft__p004__g040,19561,4890
persona_match__pid_2018__game_5mhtM66ewYHNxSp4q__p005__g001,15784,3946
persona_match__pid_2018__game_2TquMDieEiixty8AN__p005__g002,18712,4678
persona_match__pid_2018__game_65crAkEscRbHNJXbW__p005__g003,15492,3873
persona_match__pid_2018__game_3EG5RaDj4z7hkT2JD__p005__g004,16125,4031
persona_match__pid_2018__game_PmcxhmDRj2tN3cECC__p005__g005,26896,6724
persona_match__pid_2018__game_925LF9k9CXpz8KjQm__p005__g006,32365,8091
persona_match__pid_2018__game_ASQtYBWx6cGN27KxL__p005__g007,17352,4338
persona_match__pid_2018__game_DYFJDsdGg8bppBJ7P__p005__g008,18181,4545
persona_match__pid_2018__game_CbDvrXGkphmfGtH3G__p005__g009,24387,6097
persona_match__pid_2018__game_FvbM5EM5aB5pcjLpA__p005__g010,21309,5327
persona_match__pid_2018__game_C5Cd8Yq5dDbdycXKB__p005__g011,18942,4736
persona_match__pid_2018__game_AyQkFs97hRTki5zWR__p005__g012,20049,5012
persona_match__pid_2018__game_7oRFMBwqmesGX7t3H__p005__g013,27209,6802
persona_match__pid_2018__game_fMhhGrfpZH9ign2AK__p005__g014,20859,5215
persona_match__pid_2018__game_i7C4Y4NiesraiSwwb__p005__g015,19143,4786
persona_match__pid_2018__game_7tfDsTHHnxsgrhE3d__p005__g016,21536,5384
persona_match__pid_2018__game_r7Bk7fEwX3HSRrXMZ__p005__g017,16760,4190
persona_match__pid_2018__game_7FQezekfKk3zctLN8__p005__g018,22915,5729
persona_match__pid_2018__game_2khRAszouj8vP8ZfP__p005__g019,18287,4572
persona_match__pid_2018__game_CoHyYysb84APn5gDE__p005__g020,18291,4573
persona_match__pid_2018__game_2KKC9nMd8nRXfgH5G__p005__g021,19425,4856
persona_match__pid_2018__game_PrfKWppTZdvPhe4oN__p005__g022,20758,5190
persona_match__pid_2018__game_6Pxb9DsQpyk22cJNr__p005__g023,16393,4098
persona_match__pid_2018__game_Fm7uYc98E2b6kcoDE__p005__g024,17234,4308
persona_match__pid_2018__game_9oyspxPncwXdAkruR__p005__g025,16663,4166
persona_match__pid_2018__game_2TDnnb4wn9rwy3CYZ__p005__g026,17603,4401
persona_match__pid_2018__game_7ywewvEuctuz4Rq8j__p005__g027,20026,5006
persona_match__pid_2018__game_AJ4ikZuWJeJcEXhgZ__p005__g028,19504,4876
persona_match__pid_2018__game_3v9ji6wNY7sXHe8cM__p005__g029,18760,4690
persona_match__pid_2018__game_8GneB6qmtDLSnbcJT__p005__g030,17647,4412
persona_match__pid_2018__game_6sSM4xSyZQkaxyHav__p005__g031,16850,4212
persona_match__pid_2018__game_3EQGxadfbmAKaACgZ__p005__g032,16682,4170
persona_match__pid_2018__game_Aj2G7CTuhLZ7Z2SPK__p005__g033,17178,4294
persona_match__pid_2018__game_FAuuG8S2iw8wkGRnA__p005__g034,19515,4879
persona_match__pid_2018__game_SFohXkBYvScM7Y7rC__p005__g035,18643,4661
persona_match__pid_2018__game_5R7YRmti4R5GiJKpi__p005__g036,19876,4969
persona_match__pid_2018__game_6BxRfLcBtXYodAS8h__p005__g037,15824,3956
persona_match__pid_2018__game_7Y6PBvgZNqtriKzaZ__p005__g038,16309,4077
persona_match__pid_2018__game_HmA52oSS75D5Z2W8a__p005__g039,20051,5013
persona_match__pid_2018__game_6pQRuemJv5faRcZft__p005__g040,19997,4999
persona_match__pid_475__game_5mhtM66ewYHNxSp4q__p006__g001,17174,4294
persona_match__pid_475__game_2TquMDieEiixty8AN__p006__g002,20102,5026
persona_match__pid_475__game_65crAkEscRbHNJXbW__p006__g003,16882,4220
persona_match__pid_475__game_3EG5RaDj4z7hkT2JD__p006__g004,17515,4379
persona_match__pid_475__game_PmcxhmDRj2tN3cECC__p006__g005,28286,7072
persona_match__pid_475__game_925LF9k9CXpz8KjQm__p006__g006,33755,8439
persona_match__pid_475__game_ASQtYBWx6cGN27KxL__p006__g007,18742,4686
persona_match__pid_475__game_DYFJDsdGg8bppBJ7P__p006__g008,19571,4893
persona_match__pid_475__game_CbDvrXGkphmfGtH3G__p006__g009,25777,6444
persona_match__pid_475__game_FvbM5EM5aB5pcjLpA__p006__g010,22699,5675
persona_match__pid_475__game_C5Cd8Yq5dDbdycXKB__p006__g011,20332,5083
persona_match__pid_475__game_AyQkFs97hRTki5zWR__p006__g012,21439,5360
persona_match__pid_475__game_7oRFMBwqmesGX7t3H__p006__g013,28599,7150
persona_match__pid_475__game_fMhhGrfpZH9ign2AK__p006__g014,22249,5562
persona_match__pid_475__game_i7C4Y4NiesraiSwwb__p006__g015,20533,5133
persona_match__pid_475__game_7tfDsTHHnxsgrhE3d__p006__g016,22926,5732
persona_match__pid_475__game_r7Bk7fEwX3HSRrXMZ__p006__g017,18150,4538
persona_match__pid_475__game_7FQezekfKk3zctLN8__p006__g018,24305,6076
persona_match__pid_475__game_2khRAszouj8vP8ZfP__p006__g019,19677,4919
persona_match__pid_475__game_CoHyYysb84APn5gDE__p006__g020,19681,4920
persona_match__pid_475__game_2KKC9nMd8nRXfgH5G__p006__g021,20815,5204
persona_match__pid_475__game_PrfKWppTZdvPhe4oN__p006__g022,22148,5537
persona_match__pid_475__game_6Pxb9DsQpyk22cJNr__p006__g023,17783,4446
persona_match__pid_475__game_Fm7uYc98E2b6kcoDE__p006__g024,18624,4656
persona_match__pid_475__game_9oyspxPncwXdAkruR__p006__g025,18053,4513
persona_match__pid_475__game_2TDnnb4wn9rwy3CYZ__p006__g026,18993,4748
persona_match__pid_475__game_7ywewvEuctuz4Rq8j__p006__g027,21416,5354
persona_match__pid_475__game_AJ4ikZuWJeJcEXhgZ__p006__g028,20894,5224
persona_match__pid_475__game_3v9ji6wNY7sXHe8cM__p006__g029,20150,5038
persona_match__pid_475__game_8GneB6qmtDLSnbcJT__p006__g030,19037,4759
persona_match__pid_475__game_6sSM4xSyZQkaxyHav__p006__g031,18240,4560
persona_match__pid_475__game_3EQGxadfbmAKaACgZ__p006__g032,18072,4518
persona_match__pid_475__game_Aj2G7CTuhLZ7Z2SPK__p006__g033,18568,4642
persona_match__pid_475__game_FAuuG8S2iw8wkGRnA__p006__g034,20905,5226
persona_match__pid_475__game_SFohXkBYvScM7Y7rC__p006__g035,20033,5008
persona_match__pid_475__game_5R7YRmti4R5GiJKpi__p006__g036,21266,5316
persona_match__pid_475__game_6BxRfLcBtXYodAS8h__p006__g037,17214,4304
persona_match__pid_475__game_7Y6PBvgZNqtriKzaZ__p006__g038,17699,4425
persona_match__pid_475__game_HmA52oSS75D5Z2W8a__p006__g039,21441,5360
persona_match__pid_475__game_6pQRuemJv5faRcZft__p006__g040,21387,5347
persona_match__pid_1097__game_5mhtM66ewYHNxSp4q__p007__g001,16611,4153
persona_match__pid_1097__game_2TquMDieEiixty8AN__p007__g002,19539,4885
persona_match__pid_1097__game_65crAkEscRbHNJXbW__p007__g003,16319,4080
persona_match__pid_1097__game_3EG5RaDj4z7hkT2JD__p007__g004,16952,4238
persona_match__pid_1097__game_PmcxhmDRj2tN3cECC__p007__g005,27723,6931
persona_match__pid_1097__game_925LF9k9CXpz8KjQm__p007__g006,33192,8298
persona_match__pid_1097__game_ASQtYBWx6cGN27KxL__p007__g007,18179,4545
persona_match__pid_1097__game_DYFJDsdGg8bppBJ7P__p007__g008,19008,4752
persona_match__pid_1097__game_CbDvrXGkphmfGtH3G__p007__g009,25214,6304
persona_match__pid_1097__game_FvbM5EM5aB5pcjLpA__p007__g010,22136,5534
persona_match__pid_1097__game_C5Cd8Yq5dDbdycXKB__p007__g011,19769,4942
persona_match__pid_1097__game_AyQkFs97hRTki5zWR__p007__g012,20876,5219
persona_match__pid_1097__game_7oRFMBwqmesGX7t3H__p007__g013,28036,7009
persona_match__pid_1097__game_fMhhGrfpZH9ign2AK__p007__g014,21686,5422
persona_match__pid_1097__game_i7C4Y4NiesraiSwwb__p007__g015,19970,4992
persona_match__pid_1097__game_7tfDsTHHnxsgrhE3d__p007__g016,22363,5591
persona_match__pid_1097__game_r7Bk7fEwX3HSRrXMZ__p007__g017,17587,4397
persona_match__pid_1097__game_7FQezekfKk3zctLN8__p007__g018,23742,5936
persona_match__pid_1097__game_2khRAszouj8vP8ZfP__p007__g019,19114,4778
persona_match__pid_1097__game_CoHyYysb84APn5gDE__p007__g020,19118,4780
persona_match__pid_1097__game_2KKC9nMd8nRXfgH5G__p007__g021,20252,5063
persona_match__pid_1097__game_PrfKWppTZdvPhe4oN__p007__g022,21585,5396
persona_match__pid_1097__game_6Pxb9DsQpyk22cJNr__p007__g023,17220,4305
persona_match__pid_1097__game_Fm7uYc98E2b6kcoDE__p007__g024,18061,4515
persona_match__pid_1097__game_9oyspxPncwXdAkruR__p007__g025,17490,4372
persona_match__pid_1097__game_2TDnnb4wn9rwy3CYZ__p007__g026,18430,4608
persona_match__pid_1097__game_7ywewvEuctuz4Rq8j__p007__g027,20853,5213
persona_match__pid_1097__game_AJ4ikZuWJeJcEXhgZ__p007__g028,20331,5083
persona_match__pid_1097__game_3v9ji6wNY7sXHe8cM__p007__g029,19587,4897
persona_match__pid_1097__game_8GneB6qmtDLSnbcJT__p007__g030,18474,4618
persona_match__pid_1097__game_6sSM4xSyZQkaxyHav__p007__g031,17677,4419
persona_match__pid_1097__game_3EQGxadfbmAKaACgZ__p007__g032,17509,4377
persona_match__pid_1097__game_Aj2G7CTuhLZ7Z2SPK__p007__g033,18005,4501
persona_match__pid_1097__game_FAuuG8S2iw8wkGRnA__p007__g034,20342,5086
persona_match__pid_1097__game_SFohXkBYvScM7Y7rC__p007__g035,19470,4868
persona_match__pid_1097__game_5R7YRmti4R5GiJKpi__p007__g036,20703,5176
persona_match__pid_1097__game_6BxRfLcBtXYodAS8h__p007__g037,16651,4163
persona_match__pid_1097__game_7Y6PBvgZNqtriKzaZ__p007__g038,17136,4284
persona_match__pid_1097__game_HmA52oSS75D5Z2W8a__p007__g039,20878,5220
persona_match__pid_1097__game_6pQRuemJv5faRcZft__p007__g040,20824,5206
persona_match__pid_214__game_5mhtM66ewYHNxSp4q__p008__g001,17339,4335
persona_match__pid_214__game_2TquMDieEiixty8AN__p008__g002,20267,5067
persona_match__pid_214__game_65crAkEscRbHNJXbW__p008__g003,17047,4262
persona_match__pid_214__game_3EG5RaDj4z7hkT2JD__p008__g004,17680,4420
persona_match__pid_214__game_PmcxhmDRj2tN3cECC__p008__g005,28451,7113
persona_match__pid_214__game_925LF9k9CXpz8KjQm__p008__g006,33920,8480
persona_match__pid_214__game_ASQtYBWx6cGN27KxL__p008__g007,18907,4727
persona_match__pid_214__game_DYFJDsdGg8bppBJ7P__p008__g008,19736,4934
persona_match__pid_214__game_CbDvrXGkphmfGtH3G__p008__g009,25942,6486
persona_match__pid_214__game_FvbM5EM5aB5pcjLpA__p008__g010,22864,5716
persona_match__pid_214__game_C5Cd8Yq5dDbdycXKB__p008__g011,20497,5124
persona_match__pid_214__game_AyQkFs97hRTki5zWR__p008__g012,21604,5401
persona_match__pid_214__game_7oRFMBwqmesGX7t3H__p008__g013,28764,7191
persona_match__pid_214__game_fMhhGrfpZH9ign2AK__p008__g014,22414,5604
persona_match__pid_214__game_i7C4Y4NiesraiSwwb__p008__g015,20698,5174
persona_match__pid_214__game_7tfDsTHHnxsgrhE3d__p008__g016,23091,5773
persona_match__pid_214__game_r7Bk7fEwX3HSRrXMZ__p008__g017,18315,4579
persona_match__pid_214__game_7FQezekfKk3zctLN8__p008__g018,24470,6118
persona_match__pid_214__game_2khRAszouj8vP8ZfP__p008__g019,19842,4960
persona_match__pid_214__game_CoHyYysb84APn5gDE__p008__g020,19846,4962
persona_match__pid_214__game_2KKC9nMd8nRXfgH5G__p008__g021,20980,5245
persona_match__pid_214__game_PrfKWppTZdvPhe4oN__p008__g022,22313,5578
persona_match__pid_214__game_6Pxb9DsQpyk22cJNr__p008__g023,17948,4487
persona_match__pid_214__game_Fm7uYc98E2b6kcoDE__p008__g024,18789,4697
persona_match__pid_214__game_9oyspxPncwXdAkruR__p008__g025,18218,4554
persona_match__pid_214__game_2TDnnb4wn9rwy3CYZ__p008__g026,19158,4790
persona_match__pid_214__game_7ywewvEuctuz4Rq8j__p008__g027,21581,5395
persona_match__pid_214__game_AJ4ikZuWJeJcEXhgZ__p008__g028,21059,5265
persona_match__pid_214__game_3v9ji6wNY7sXHe8cM__p008__g029,20315,5079
persona_match__pid_214__game_8GneB6qmtDLSnbcJT__p008__g030,19202,4800
persona_match__pid_214__game_6sSM4xSyZQkaxyHav__p008__g031,18405,4601
persona_match__pid_214__game_3EQGxadfbmAKaACgZ__p008__g032,18237,4559
persona_match__pid_214__game_Aj2G7CTuhLZ7Z2SPK__p008__g033,18733,4683
persona_match__pid_214__game_FAuuG8S2iw8wkGRnA__p008__g034,21070,5268
persona_match__pid_214__game_SFohXkBYvScM7Y7rC__p008__g035,20198,5050
persona_match__pid_214__game_5R7YRmti4R5GiJKpi__p008__g036,21431,5358
persona_match__pid_214__game_6BxRfLcBtXYodAS8h__p008__g037,17379,4345
persona_match__pid_214__game_7Y6PBvgZNqtriKzaZ__p008__g038,17864,4466
persona_match__pid_214__game_HmA52oSS75D5Z2W8a__p008__g039,21606,5402
persona_match__pid_214__game_6pQRuemJv5faRcZft__p008__g040,21552,5388
persona_match__pid_1623__game_5mhtM66ewYHNxSp4q__p009__g001,15654,3914
persona_match__pid_1623__game_2TquMDieEiixty8AN__p009__g002,18582,4646
persona_match__pid_1623__game_65crAkEscRbHNJXbW__p009__g003,15362,3840
persona_match__pid_1623__game_3EG5RaDj4z7hkT2JD__p009__g004,15995,3999
persona_match__pid_1623__game_PmcxhmDRj2tN3cECC__p009__g005,26766,6692
persona_match__pid_1623__game_925LF9k9CXpz8KjQm__p009__g006,32235,8059
persona_match__pid_1623__game_ASQtYBWx6cGN27KxL__p009__g007,17222,4306
persona_match__pid_1623__game_DYFJDsdGg8bppBJ7P__p009__g008,18051,4513
persona_match__pid_1623__game_CbDvrXGkphmfGtH3G__p009__g009,24257,6064
persona_match__pid_1623__game_FvbM5EM5aB5pcjLpA__p009__g010,21179,5295
persona_match__pid_1623__game_C5Cd8Yq5dDbdycXKB__p009__g011,18812,4703
persona_match__pid_1623__game_AyQkFs97hRTki5zWR__p009__g012,19919,4980
persona_match__pid_1623__game_7oRFMBwqmesGX7t3H__p009__g013,27079,6770
