custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,first_round_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,first_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.65,0.15,0.0,0.15,0.0,60,0.65,0.7,0.11180339887498947,0.4,0.646474358974359,0.6903846153846154,0.40384615384615385,0.215,2.8333333333333335,1.0,6,-0.21428571428571425,-0.20247252747252747,0.21148019856613967,0.1996242148166684
trajectory_completion_compact__VALIDATION_0_T__zBbM66zutHe6rm6h4__k0__rep1,zBbM66zutHe6rm6h4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8166666666666667,0.26666666666666666,0.0,0.2833333333333333,0.0,60,0.8166666666666668,0.7,0.1343709624716425,0.6,0.8064102564102565,0.6865384615384615,0.5846153846153846,0.13166666666666668,4.166666666666667,1.0,6,-0.01428571428571428,-0.01043956043956038,0.14310851555753076,0.12438963051562955
trajectory_completion_compact__VALIDATION_0_T__h8kYzB9zLiEGyJaS7__k0__rep1,h8kYzB9zLiEGyJaS7,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.7666666666666667,0.21666666666666667,0.0,0.23333333333333334,0.0,60,0.7666666666666666,0.6,0.20548046676563256,0.4,0.7586538461538462,0.5807692307692308,0.4,0.1366666666666667,4.0,1.0,6,-0.0857142857142857,-0.06840659340659341,0.2225035393041149,0.20146845055474602
trajectory_completion_compact__VALIDATION_0_T__ud4ZZqSEuLCbTJhY5__k0__rep1,ud4ZZqSEuLCbTJhY5,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.85,0.15,0.0,0.2,0.0,60,0.85,0.7,0.09574271077563382,0.8,0.8432692307692308,0.6903846153846154,0.7865384615384615,0.11833333333333335,4.333333333333333,1.0,6,0.12857142857142864,0.12994505494505496,0.10274827355682031,0.08949296586040488
trajectory_completion_compact__VALIDATION_0_T__qyhbsXkjZiMc28EAG__k0__rep1,qyhbsXkjZiMc28EAG,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9,0.2833333333333333,0.0,0.31666666666666665,0.0,60,0.9,0.8,0.0816496580927726,0.8,0.8871794871794871,0.775,0.7826923076923077,0.08333333333333333,3.5,1.0,6,0.05714285714285714,0.07087912087912089,0.11851102075290228,0.10165879540941392
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8333333333333334,0.31666666666666665,0.0,0.31666666666666665,0.0,60,0.8333333333333334,0.9,0.11055415967851334,0.7,0.8214743589743589,0.8846153846153846,0.6903846153846154,0.12666666666666665,3.5,1.0,6,-0.25714285714285723,-0.25302197802197807,0.12506831837886467,0.1185610161177876
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8333333333333334,0.26666666666666666,0.0,0.35,0.0,60,0.8333333333333334,0.8,0.12472191289246473,0.6,0.817948717948718,0.7826923076923077,0.5653846153846154,0.12333333333333335,2.6666666666666665,1.0,6,-0.20000000000000004,-0.21923076923076928,0.14060643897727498,0.13510352926172597
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8833333333333333,0.21666666666666667,0.0,0.23333333333333334,0.0,60,0.8833333333333333,0.8,0.06871842709362766,0.8,0.875,0.7865384615384615,0.7903846153846154,0.09833333333333334,2.1666666666666665,1.0,6,0.01428571428571428,0.020879120879120857,0.10000826047558083,0.08294434727166805
trajectory_completion_compact__VALIDATION_0_T__hvxgwX3y76vGYtkqS__k0__rep1,hvxgwX3y76vGYtkqS,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.9,0.2,0.0,0.2,0.0,60,0.9,0.8,0.0816496580927726,0.8,0.8929487179487179,0.7788461538461539,0.7903846153846154,0.08333333333333336,3.8333333333333335,1.0,6,0.0,0.0076923076923076615,0.12210265996594437,0.1127630911373097
trajectory_completion_compact__VALIDATION_0_T__ediANmka55Hjf459P__k0__rep1,ediANmka55Hjf459P,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.85,0.11666666666666667,0.0,0.15,0.0,60,0.85,0.8,0.1707825127659933,0.5,0.844551282051282,0.7865384615384615,0.48846153846153845,0.09833333333333334,4.333333333333333,1.0,6,-0.24285714285714288,-0.2403846153846154,0.18735517288115355,0.16902345520908157
trajectory_completion_compact__VALIDATION_0_T__voynRJGavKc9Wag58__k0__rep1,voynRJGavKc9Wag58,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.65,0.35,0.0,0.36666666666666664,0.0,60,0.65,0.8,0.17078251276599332,0.3,0.6336538461538462,0.7826923076923077,0.2903846153846154,0.19833333333333333,2.6666666666666665,1.0,6,-0.44285714285714295,-0.43159340659340656,0.2518330042704785,0.2484619105739425
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,10,6,gpt_5_1_k0,0.8166666666666667,0.2,0.0,0.21666666666666667,0.0,60,0.8166666666666668,0.7,0.1067187372905475,0.7,0.8064102564102563,0.6788461538461539,0.7019230769230769,0.13833333333333334,4.333333333333333,1.0,6,0.07142857142857144,0.0945054945054945,0.11191425428201617,0.09556056940420929
trajectory_completion_compact__VALIDATION_10_C__6B7rSLCwjDoRiGG4z__k0__rep1,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5888888888888889,0.0,0.0,0.0,0.0,18,0.5888888888888889,0.7,0.1845080211712846,0.21666666666666667,0.5930087390761548,0.6741573033707865,0.20599250936329586,0.006944444444444445,4.166666666666667,1.0,6,-0.45714285714285713,-0.44943820224719105,0.16686446595965237,0.30852367630798233
trajectory_completion_compact__VALIDATION_10_C__9Ne4CP89dteYMyNu8__k0__rep1,9Ne4CP89dteYMyNu8,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5249999999999999,0.0,0.0,0.0,0.0,18,0.525,0.65,0.1173590565237645,0.6333333333333333,0.5243445692883895,0.6741573033707865,0.6367041198501872,0.034074074074074076,4.0,1.0,6,-0.08333333333333338,-0.0909577314071697,0.2409688200208114,0.3907096794133435
trajectory_completion_compact__VALIDATION_10_C__b52dPhHFrRzgZqsk3__k0__rep1,b52dPhHFrRzgZqsk3,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.7138888888888889,0.0,0.0,0.0,0.0,18,0.7138888888888889,0.6833333333333333,0.022395160411940413,0.75,0.7053682896379524,0.6928838951310861,0.7303370786516853,0.004722222222222224,3.0,1.0,6,0.04047619047619049,0.010700909577314068,0.09830154853533309,0.21866567681516666
trajectory_completion_compact__VALIDATION_10_C__WF93PRN6HTPJosFzH__k0__rep1,WF93PRN6HTPJosFzH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.3222222222222222,0.0,0.0,0.0,0.0,18,0.32222222222222224,0.4,0.07973722274670737,0.18333333333333332,0.3121098626716604,0.3932584269662921,0.18726591760299624,0.002870370370370371,2.1666666666666665,1.0,6,-0.16666666666666669,-0.16586409844836808,0.38591071938122334,0.5406162165382851
trajectory_completion_compact__VALIDATION_10_C__LxjaP3tPxRDSZivpX__k0__rep1,LxjaP3tPxRDSZivpX,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.4527777777777778,0.0,0.0,0.0,0.0,18,0.4527777777777778,0.5833333333333334,0.09250458780748176,0.3333333333333333,0.45568039950062417,0.5805243445692884,0.35580524344569286,0.05740740740740741,3.8333333333333335,1.0,6,-0.2642857142857144,-0.2568218298555377,0.2639729398308905,0.42316647883329317
trajectory_completion_compact__VALIDATION_10_C__CERwfEBrZtGF9Y7LH__k0__rep1,CERwfEBrZtGF9Y7LH,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.6416666666666667,0.0,0.0,0.0,0.0,18,0.6416666666666667,0.75,0.1383601045045808,0.4166666666666667,0.6304619225967539,0.7303370786516853,0.4307116104868913,0.03537037037037037,3.0,1.0,6,-0.0976190476190476,-0.07490636704119848,0.15569809937230492,0.2615096805912175
trajectory_completion_compact__VALIDATION_10_C__RDZjX7FMTaatuhQxb__k0__rep1,RDZjX7FMTaatuhQxb,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.46111111111111114,0.0,0.0,0.0,0.0,18,0.4611111111111111,0.5333333333333333,0.05241100628920335,0.38333333333333336,0.465043695380774,0.5243445692883895,0.35580524344569286,0.14574074074074075,3.3333333333333335,1.0,6,-0.14285714285714285,-0.16853932584269662,0.24987265275054124,0.3996682977657673
trajectory_completion_compact__VALIDATION_10_C__65crAkEscRbHNJXbW__k0__rep1,65crAkEscRbHNJXbW,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.5833333333333334,0.0,0.0,0.0,0.0,18,0.5833333333333334,0.65,0.17480147469502524,0.2,0.5898876404494382,0.6741573033707865,0.22471910112359547,0.014722222222222222,3.0,1.0,6,-0.32857142857142857,-0.3130016051364366,0.17783744658369166,0.30428418574963784
trajectory_completion_compact__VALIDATION_10_C__bZbAH4FHLEBMsmH25__k0__rep1,bZbAH4FHLEBMsmH25,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.40555555555555556,0.0,0.0,0.0,0.0,18,0.4055555555555556,0.4666666666666667,0.06916610887771518,0.2833333333333333,0.4057428214731585,0.48689138576779023,0.29962546816479396,0.016296296296296295,4.5,1.0,6,-0.07619047619047621,-0.05885500267522744,0.3067394992014728,0.45025485331064996
trajectory_completion_compact__VALIDATION_10_C__FaKf3DcY6DanqG8kw__k0__rep1,FaKf3DcY6DanqG8kw,VALIDATION_10_C,True,False,False,3,6,gpt_5_1_k0,0.6444444444444444,0.0,0.0,0.0,0.0,18,0.6444444444444445,0.6833333333333333,0.13966450099973926,0.38333333333333336,0.6335830212234707,0.6928838951310861,0.35580524344569286,0.009907407407407408,3.0,1.0,6,-0.31428571428571433,-0.34510433386837874,0.08975919430878909,0.25438040254753275
trajectory_completion_compact__VALIDATION_10_T__NFohGRRpskiw4QiC6__k0__rep1,NFohGRRpskiw4QiC6,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.8833333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.8833333333333333,0.8333333333333334,0.06309898162000303,0.8,0.7896379525593008,0.5617977528089887,0.7865168539325842,0.02407407407407407,4.333333333333333,1.0,6,0.004761904761904763,0.24344569288389514,0.19943786742482722,0.1995767727820811
trajectory_completion_compact__VALIDATION_10_T__79kveGWTa4seiDX6H__k0__rep1,79kveGWTa4seiDX6H,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6499999999999999,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.65,0.6666666666666666,0.08923543557893894,0.4666666666666667,0.49625468164794,0.6554307116104868,0.18726591760299624,0.054537037037037044,4.333333333333333,1.0,6,-0.13333333333333328,-0.31300160513643666,0.12474974949874647,0.3197812601010349
trajectory_completion_compact__VALIDATION_10_T__LWWqAADdcBeuLGk38__k0__rep1,LWWqAADdcBeuLGk38,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7805555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.7805555555555556,0.75,0.11563699053610359,0.55,0.6803995006242197,0.7303370786516853,0.26217228464419473,0.04527777777777778,3.8333333333333335,1.0,6,-0.08333333333333329,-0.24612092027822363,0.15839910914452066,0.28153560375127495
trajectory_completion_compact__VALIDATION_10_T__cpr2J9YgrWEKvGzbH__k0__rep1,cpr2J9YgrWEKvGzbH,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6499999999999999,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.65,0.5333333333333333,0.10671873729054748,0.5,0.2965043695380774,-0.3745318352059925,-0.09363295880149812,0.06805555555555556,3.8333333333333335,1.0,6,0.0142857142857143,0.3397538790797218,0.1148166815857799,0.5618659849923567
trajectory_completion_compact__VALIDATION_10_T__NtGt92nYGEjWzrKCe__k0__rep1,NtGt92nYGEjWzrKCe,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.5944444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,18,0.5944444444444444,0.5166666666666667,0.09749960430435689,0.4666666666666667,0.44631710362047433,0.24344569288389512,0.48689138576779023,0.02101851851851852,3.6666666666666665,1.0,6,0.03809523809523802,0.34510433386837885,0.14291120008981492,0.2843924138412949
trajectory_completion_compact__VALIDATION_10_T__mgm7iMjdkkZB8tkhY__k0__rep1,mgm7iMjdkkZB8tkhY,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6166666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,18,0.6166666666666667,0.5333333333333333,0.05091750772173155,0.6333333333333333,0.4681647940074906,-0.07490636704119849,0.6367041198501872,0.029351851851851855,4.5,1.0,6,0.10476190476190475,0.5082932049224184,0.09769330315575109,0.36132016323386335
trajectory_completion_compact__VALIDATION_10_T__52QdMhd96PFYubPFc__k0__rep1,52QdMhd96PFYubPFc,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.6055555555555556,0.3888888888888889,0.0,0.3888888888888889,0.0,18,0.6055555555555555,0.5166666666666667,0.07370277311900884,0.55,0.26217228464419473,-0.05617977528089887,-0.037453183520599245,0.04175925925925927,5.166666666666667,1.0,6,0.06666666666666667,0.09630818619582673,0.1268109558300012,0.5932186611702605
trajectory_completion_compact__VALIDATION_10_T__iES9Gw5pax3HKCdHt__k0__rep1,iES9Gw5pax3HKCdHt,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7416666666666667,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.7416666666666667,0.75,0.1523732016878053,0.6,0.5399500624219725,0.7303370786516853,0.018726591760299623,0.07212962962962964,2.8333333333333335,1.0,6,0.00714285714285711,-0.30230069555912237,0.18440971895332536,0.48634559435743696
trajectory_completion_compact__VALIDATION_10_T__3EG5RaDj4z7hkT2JD__k0__rep1,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.7111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,18,0.7111111111111111,0.6833333333333333,0.12120791238484126,0.9333333333333333,0.5087390761548064,0.6928838951310861,0.9176029962546816,0.026574074074074073,3.8333333333333335,1.0,6,0.15714285714285717,-0.018726591760299713,0.09887094094304433,0.3341492497927985
trajectory_completion_compact__VALIDATION_10_T__XcwKJ8eiRs6TmysXX__k0__rep1,XcwKJ8eiRs6TmysXX,VALIDATION_10_T,True,True,False,3,6,gpt_5_1_k0,0.4972222222222222,0.2777777777777778,0.0,0.2777777777777778,0.0,18,0.49722222222222223,0.4666666666666667,0.10426846877290812,0.3,0.2496878901373283,0.18726591760299624,-0.018726591760299623,0.03537037037037037,2.5,1.0,6,-0.1642857142857143,-0.4066345639379348,0.23691204024872778,0.5141789979139073
trajectory_completion_compact__VALIDATION_11_C__NbmZpmM63fRp778Yh__k0__rep1,NbmZpmM63fRp778Yh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.8910256410256411,0.0,0.1346153846153846,0.0,0.1346153846153846,312,0.891025641025641,0.9166666666666666,0.055514448960540926,0.6666666666666666,0.8947081287506818,0.9219858156028368,0.6560283687943261,0.094017094017094,1.6923076923076923,1.0,26,-0.06267806267806267,-0.06667879008304539,0.13383075985087728,0.10600681535776568
trajectory_completion_compact__VALIDATION_11_C__GqAf4oMK2S8jxx46u__k0__rep1,GqAf4oMK2S8jxx46u,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.483974358974359,0.0,0.05448717948717949,0.0,0.05448717948717949,312,0.483974358974359,0.75,0.16987179487179485,0.16666666666666666,0.48213311511183843,0.7446808510638298,0.17730496453900707,0.22088675213675213,0.8461538461538461,0.5,26,-0.5163817663817665,-0.5188822210098805,0.3432100682013012,0.441455534025798
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.4583333333333333,0.0,0.09294871794871795,0.0,0.09294871794871795,312,0.4583333333333333,0.75,0.21088184807174334,0.25,0.4558783415166393,0.7446808510638298,0.23936170212765956,0.20379273504273504,1.4615384615384615,1.0,26,-0.5007122507122508,-0.4992574407468025,0.3822115797660801,0.4748830020392065
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,uuFnNSL3pd89FQDzh,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.48717948717948717,0.0,0.14423076923076922,0.0,0.14423076923076922,312,0.4871794871794872,0.75,0.20372113566757313,0.08333333333333333,0.49065739225313687,0.7446808510638298,0.08865248226950354,0.20833333333333334,2.0384615384615383,1.0,26,-0.5982905982905984,-0.5926077468630659,0.35715957838836593,0.4487447922521301
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,bZeQW3cPKFvjmGLAb,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.9102564102564102,0.0,0.20192307692307693,0.0,0.20192307692307693,312,0.9102564102564101,0.9166666666666666,0.022205779584216358,0.9166666666666666,0.915166393889798,0.9219858156028368,0.9219858156028368,0.08119658119658119,1.3846153846153846,1.0,26,-0.001424501424501421,-0.0015154270473419387,0.14333762997645477,0.0953169783749762
trajectory_completion_compact__VALIDATION_11_C__PmcxhmDRj2tN3cECC__k0__rep1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.2980769230769231,0.0,0.09615384615384616,0.0,0.09615384615384616,312,0.2980769230769231,0.75,0.25336736120476505,0.08333333333333333,0.30073649754500814,0.7446808510638298,0.08865248226950354,0.1450320512820513,1.3846153846153846,1.0,26,-0.7756410256410258,-0.7669576286597563,0.5456428636001075,0.6382761981289068
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,WCmwZHJibant7PcCz,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.9326923076923077,0.0,0.1987179487179487,0.0,0.20192307692307693,312,0.9326923076923077,1.0,0.08957172187488537,0.8333333333333334,0.9390343698854337,1.0106382978723403,0.8333333333333333,0.0547542735042735,1.6923076923076923,0.8461538461538461,26,-0.013532763532763522,-0.01439655694974844,0.1896886076003479,0.14650659281479114
trajectory_completion_compact__VALIDATION_11_C__JN3dDQAwB9DcPf23L__k0__rep1,JN3dDQAwB9DcPf23L,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.358974358974359,0.0,0.20192307692307693,0.0,0.20192307692307693,312,0.358974358974359,0.5,0.05551444896054096,0.3333333333333333,0.355291871249318,0.5053191489361701,0.32801418439716307,0.22702991452991453,1.3461538461538463,0.7307692307692307,26,-0.06125356125356126,-0.06516336303570346,0.4181626154758025,0.5127565609928996
trajectory_completion_compact__VALIDATION_11_C__PdbAdMZstpx5oFGsp__k0__rep1,PdbAdMZstpx5oFGsp,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.5737179487179487,0.0,0.1858974358974359,0.0,0.1858974358974359,312,0.5737179487179488,0.5833333333333334,0.04215687960886508,0.5833333333333334,0.5816966721222039,0.5939716312056736,0.5939716312056736,0.24278846153846156,1.3076923076923077,1.0,26,-0.02635327635327634,-0.020761350548584596,0.20499736619164413,0.2879923193327561
trajectory_completion_compact__VALIDATION_11_C__qqdGcErMMiFvQuwur__k0__rep1,qqdGcErMMiFvQuwur,VALIDATION_11_C,True,False,True,12,26,gpt_5_1_k0,0.9294871794871795,0.0,0.22115384615384615,0.0,0.22115384615384615,312,0.9294871794871795,0.9166666666666666,0.0641025641025641,0.75,0.9356246590289141,0.9219858156028368,0.7446808510638298,0.06143162393162393,0.8846153846153846,0.5,26,0.0270655270655271,0.02879311389949686,0.17059994058009115,0.11738016184270379
trajectory_completion_compact__VALIDATION_11_T__cQiRidaNG8FaXiePW__k0__rep1,cQiRidaNG8FaXiePW,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.8333333333333334,0.022435897435897436,0.016025641025641024,0.022435897435897436,0.016025641025641024,312,0.8333333333333334,0.8333333333333334,0.1307440900921227,0.3333333333333333,0.8335890616475722,0.8333333333333333,0.32801418439716307,0.12179487179487179,1.3076923076923077,0.6538461538461539,26,-0.08119658119658128,-0.07461583924349886,0.1370653962928914,0.16332717929123958
trajectory_completion_compact__VALIDATION_11_T__M5nb4WYwnnXKPa72q__k0__rep1,M5nb4WYwnnXKPa72q,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.782051282051282,0.08653846153846154,0.04487179487179487,0.08653846153846154,0.04487179487179487,312,0.782051282051282,0.8333333333333334,0.2424907733253556,0.0,0.7790336879432623,0.8200354609929077,0.0,0.11164529914529914,0.9230769230769231,0.7307692307692307,26,-0.554131054131054,-0.5495506758804631,0.2660529421750316,0.2919157528292156
trajectory_completion_compact__VALIDATION_11_T__yaQyBxNTDTxL5kGEf__k0__rep1,yaQyBxNTDTxL5kGEf,VALIDATION_11_T,True,True,True,12,26,gpt_5_1_k0,0.9391025641025641,0.060897435897435896,0.041666666666666664,0.0673076923076923,0.041666666666666664,312,0.9391025641025641,0.8333333333333334,0.10977271659963915,0.5833333333333334,0.9394605837424985,0.7934397163120567,0.587322695035461,0.04513888888888889,1.2692307692307692,0.5384615384615384,26,-0.1517094017094017,-0.15076604837243135,0.1502946687608929,0.1411894443793131
