custom_id,persona_pid,game_id,treatment_name,metric,matched_value,candidate_uniform_value,diff
no_persona_pgg_match__game_6BxRfLcBtXYodAS8h__g037,no_persona,6BxRfLcBtXYodAS8h,VALIDATION_8_C,mean_contribution_rate,0.7175,0.6333333333333333,0.08416666666666672
no_persona_pgg_match__game_6Pxb9DsQpyk22cJNr__g023,no_persona,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,mean_contribution_rate,0.6371875,0.6385416666666666,-0.0013541666666665453
no_persona_pgg_match__game_6pQRuemJv5faRcZft__g040,no_persona,6pQRuemJv5faRcZft,VALIDATION_9_T,mean_contribution_rate,0.8875000000000001,0.621851851851852,0.2656481481481481
no_persona_pgg_match__game_6sSM4xSyZQkaxyHav__g031,no_persona,6sSM4xSyZQkaxyHav,VALIDATION_5_C,mean_contribution_rate,0.9916666666666666,0.9166666666666667,0.07499999999999984
no_persona_pgg_match__game_7FQezekfKk3zctLN8__g018,no_persona,7FQezekfKk3zctLN8,VALIDATION_17_T,mean_contribution_rate,0.98,0.7631578947368425,0.2168421052631575
no_persona_pgg_match__game_7Y6PBvgZNqtriKzaZ__g038,no_persona,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,mean_contribution_rate,0.97,0.8083333333333335,0.16166666666666651
no_persona_pgg_match__game_7oRFMBwqmesGX7t3H__g013,no_persona,7oRFMBwqmesGX7t3H,VALIDATION_15_C,mean_contribution_rate,0.9714285714285713,0.8021978021978025,0.16923076923076885
no_persona_pgg_match__game_7tfDsTHHnxsgrhE3d__g016,no_persona,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,mean_contribution_rate,0.9833333333333333,0.9066666666666667,0.07666666666666655
no_persona_pgg_match__game_7ywewvEuctuz4Rq8j__g027,no_persona,7ywewvEuctuz4Rq8j,VALIDATION_3_C,mean_contribution_rate,0.8693269230769229,0.705448717948718,0.16387820512820495
no_persona_pgg_match__game_8GneB6qmtDLSnbcJT__g030,no_persona,8GneB6qmtDLSnbcJT,VALIDATION_4_T,mean_contribution_rate,0.8562500000000001,0.6071428571428572,0.24910714285714286
no_persona_pgg_match__game_925LF9k9CXpz8KjQm__g006,no_persona,925LF9k9CXpz8KjQm,VALIDATION_11_T,mean_contribution_rate,0.8692307692307693,0.7884615384615385,0.0807692307692307
no_persona_pgg_match__game_9oyspxPncwXdAkruR__g025,no_persona,9oyspxPncwXdAkruR,VALIDATION_2_C,mean_contribution_rate,0.663,0.60625,0.05675000000000008
no_persona_pgg_match__game_AJ4ikZuWJeJcEXhgZ__g028,no_persona,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,mean_contribution_rate,0.9899999999999999,0.9352564102564103,0.054743589743589616
no_persona_pgg_match__game_ASQtYBWx6cGN27KxL__g007,no_persona,ASQtYBWx6cGN27KxL,VALIDATION_12_C,mean_contribution_rate,0.9249999999999999,0.9027777777777778,0.022222222222222143
no_persona_pgg_match__game_Aj2G7CTuhLZ7Z2SPK__g033,no_persona,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,mean_contribution_rate,0.9656250000000001,0.7478365384615386,0.21778846153846143
no_persona_pgg_match__game_AyQkFs97hRTki5zWR__g012,no_persona,AyQkFs97hRTki5zWR,VALIDATION_14_T,mean_contribution_rate,1.0,0.8728070175438597,0.1271929824561403
no_persona_pgg_match__game_C5Cd8Yq5dDbdycXKB__g011,no_persona,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,mean_contribution_rate,0.8016578947368421,0.7697368421052634,0.03192105263157874
no_persona_pgg_match__game_CbDvrXGkphmfGtH3G__g009,no_persona,CbDvrXGkphmfGtH3G,VALIDATION_13_C,mean_contribution_rate,0.9819117647058823,0.9674632352941177,0.014448529411764555
no_persona_pgg_match__game_CoHyYysb84APn5gDE__g020,no_persona,CoHyYysb84APn5gDE,VALIDATION_18_T,mean_contribution_rate,0.18695652173913044,0.14130434782608697,0.045652173913043465
no_persona_pgg_match__game_DYFJDsdGg8bppBJ7P__g008,no_persona,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,mean_contribution_rate,0.7,0.6250000000000001,0.07499999999999984
no_persona_pgg_match__game_FAuuG8S2iw8wkGRnA__g034,no_persona,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,mean_contribution_rate,0.870625,0.8305288461538464,0.040096153846153615
no_persona_pgg_match__game_Fm7uYc98E2b6kcoDE__g024,no_persona,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,mean_contribution_rate,0.833125,0.7145833333333333,0.11854166666666666
no_persona_pgg_match__game_FvbM5EM5aB5pcjLpA__g010,no_persona,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,mean_contribution_rate,1.0,0.9669117647058825,0.03308823529411753
no_persona_pgg_match__game_HmA52oSS75D5Z2W8a__g039,no_persona,HmA52oSS75D5Z2W8a,VALIDATION_9_C,mean_contribution_rate,0.9588888888888888,0.5996296296296297,0.35925925925925906
no_persona_pgg_match__game_PmcxhmDRj2tN3cECC__g005,no_persona,PmcxhmDRj2tN3cECC,VALIDATION_11_C,mean_contribution_rate,0.9903846153846153,0.7532051282051282,0.23717948717948711
no_persona_pgg_match__game_PrfKWppTZdvPhe4oN__g022,no_persona,PrfKWppTZdvPhe4oN,VALIDATION_19_T,mean_contribution_rate,0.7755172413793103,0.7189655172413794,0.05655172413793097
no_persona_pgg_match__game_SFohXkBYvScM7Y7rC__g035,no_persona,SFohXkBYvScM7Y7rC,VALIDATION_7_C,mean_contribution_rate,0.9921052631578947,0.9805263157894739,0.0115789473684208
no_persona_pgg_match__game_fMhhGrfpZH9ign2AK__g014,no_persona,fMhhGrfpZH9ign2AK,VALIDATION_15_T,mean_contribution_rate,0.9785714285714286,0.9560439560439562,0.022527472527472447
no_persona_pgg_match__game_i7C4Y4NiesraiSwwb__g015,no_persona,i7C4Y4NiesraiSwwb,VALIDATION_16_C,mean_contribution_rate,0.9833333333333333,0.9600000000000002,0.023333333333333095
no_persona_pgg_match__game_r7Bk7fEwX3HSRrXMZ__g017,no_persona,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,mean_contribution_rate,1.0,0.6263157894736844,0.3736842105263156
no_persona_pgg_match__game_2KKC9nMd8nRXfgH5G__g021,no_persona,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,full_contribution_rate,0.1896551724137931,0.2931034482758621,-0.103448275862069
no_persona_pgg_match__game_2TDnnb4wn9rwy3CYZ__g026,no_persona,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,full_contribution_rate,0.13,0.1,0.03
no_persona_pgg_match__game_2TquMDieEiixty8AN__g002,no_persona,2TquMDieEiixty8AN,VALIDATION_0_T,full_contribution_rate,1.0,0.9166666666666669,0.08333333333333315
no_persona_pgg_match__game_2khRAszouj8vP8ZfP__g019,no_persona,2khRAszouj8vP8ZfP,VALIDATION_18_C,full_contribution_rate,0.9673913043478262,0.9565217391304348,0.010869565217391353
no_persona_pgg_match__game_3EG5RaDj4z7hkT2JD__g004,no_persona,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,full_contribution_rate,0.7,0.5555555555555556,0.14444444444444438
no_persona_pgg_match__game_3EQGxadfbmAKaACgZ__g032,no_persona,3EQGxadfbmAKaACgZ,VALIDATION_5_T,full_contribution_rate,0.9916666666666666,0.9166666666666667,0.07499999999999984
no_persona_pgg_match__game_3v9ji6wNY7sXHe8cM__g029,no_persona,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,full_contribution_rate,0.7374999999999999,0.4285714285714286,0.30892857142857133
no_persona_pgg_match__game_5R7YRmti4R5GiJKpi__g036,no_persona,5R7YRmti4R5GiJKpi,VALIDATION_7_T,full_contribution_rate,0.9736842105263158,0.9315789473684212,0.042105263157894646
no_persona_pgg_match__game_5mhtM66ewYHNxSp4q__g001,no_persona,5mhtM66ewYHNxSp4q,VALIDATION_0_C,full_contribution_rate,0.8333333333333335,0.6833333333333335,0.15000000000000002
no_persona_pgg_match__game_65crAkEscRbHNJXbW__g003,no_persona,65crAkEscRbHNJXbW,VALIDATION_10_C,full_contribution_rate,0.33333333333333337,0.4444444444444444,-0.11111111111111105
no_persona_pgg_match__game_6BxRfLcBtXYodAS8h__g037,no_persona,6BxRfLcBtXYodAS8h,VALIDATION_8_C,full_contribution_rate,0.0,0.16666666666666669,-0.16666666666666669
no_persona_pgg_match__game_6Pxb9DsQpyk22cJNr__g023,no_persona,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,full_contribution_rate,0.31875,0.2708333333333333,0.04791666666666666
no_persona_pgg_match__game_6pQRuemJv5faRcZft__g040,no_persona,6pQRuemJv5faRcZft,VALIDATION_9_T,full_contribution_rate,0.6777777777777777,0.2518518518518519,0.4259259259259258
no_persona_pgg_match__game_6sSM4xSyZQkaxyHav__g031,no_persona,6sSM4xSyZQkaxyHav,VALIDATION_5_C,full_contribution_rate,0.9916666666666666,0.9166666666666667,0.07499999999999984
no_persona_pgg_match__game_7FQezekfKk3zctLN8__g018,no_persona,7FQezekfKk3zctLN8,VALIDATION_17_T,full_contribution_rate,0.98,0.7631578947368425,0.2168421052631575
no_persona_pgg_match__game_7Y6PBvgZNqtriKzaZ__g038,no_persona,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,full_contribution_rate,0.9249999999999999,0.6666666666666669,0.2583333333333331
no_persona_pgg_match__game_7oRFMBwqmesGX7t3H__g013,no_persona,7oRFMBwqmesGX7t3H,VALIDATION_15_C,full_contribution_rate,0.9714285714285713,0.8021978021978025,0.16923076923076885
no_persona_pgg_match__game_7tfDsTHHnxsgrhE3d__g016,no_persona,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,full_contribution_rate,0.9833333333333333,0.9066666666666667,0.07666666666666655
no_persona_pgg_match__game_7ywewvEuctuz4Rq8j__g027,no_persona,7ywewvEuctuz4Rq8j,VALIDATION_3_C,full_contribution_rate,0.601923076923077,0.46153846153846156,0.14038461538461544
no_persona_pgg_match__game_8GneB6qmtDLSnbcJT__g030,no_persona,8GneB6qmtDLSnbcJT,VALIDATION_4_T,full_contribution_rate,0.8562500000000001,0.6071428571428572,0.24910714285714286
no_persona_pgg_match__game_925LF9k9CXpz8KjQm__g006,no_persona,925LF9k9CXpz8KjQm,VALIDATION_11_T,full_contribution_rate,0.8692307692307693,0.7884615384615385,0.0807692307692307
no_persona_pgg_match__game_9oyspxPncwXdAkruR__g025,no_persona,9oyspxPncwXdAkruR,VALIDATION_2_C,full_contribution_rate,0.31500000000000006,0.325,-0.009999999999999953
no_persona_pgg_match__game_AJ4ikZuWJeJcEXhgZ__g028,no_persona,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,full_contribution_rate,0.9730769230769231,0.9230769230769231,0.04999999999999993
no_persona_pgg_match__game_ASQtYBWx6cGN27KxL__g007,no_persona,ASQtYBWx6cGN27KxL,VALIDATION_12_C,full_contribution_rate,0.9249999999999999,0.9027777777777778,0.022222222222222143
no_persona_pgg_match__game_Aj2G7CTuhLZ7Z2SPK__g033,no_persona,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,full_contribution_rate,0.89375,0.5913461538461541,0.30240384615384597
no_persona_pgg_match__game_AyQkFs97hRTki5zWR__g012,no_persona,AyQkFs97hRTki5zWR,VALIDATION_14_T,full_contribution_rate,1.0,0.7719298245614036,0.22807017543859642
no_persona_pgg_match__game_C5Cd8Yq5dDbdycXKB__g011,no_persona,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,full_contribution_rate,0.5063157894736842,0.5438596491228072,-0.03754385964912299
no_persona_pgg_match__game_CbDvrXGkphmfGtH3G__g009,no_persona,CbDvrXGkphmfGtH3G,VALIDATION_13_C,full_contribution_rate,0.9558823529411764,0.9301470588235295,0.025735294117646856
no_persona_pgg_match__game_CoHyYysb84APn5gDE__g020,no_persona,CoHyYysb84APn5gDE,VALIDATION_18_T,full_contribution_rate,0.18695652173913044,0.14130434782608697,0.045652173913043465
no_persona_pgg_match__game_DYFJDsdGg8bppBJ7P__g008,no_persona,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,full_contribution_rate,0.7,0.6250000000000001,0.07499999999999984
no_persona_pgg_match__game_FAuuG8S2iw8wkGRnA__g034,no_persona,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,full_contribution_rate,0.678125,0.6442307692307694,0.03389423076923059
no_persona_pgg_match__game_Fm7uYc98E2b6kcoDE__g024,no_persona,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,full_contribution_rate,0.7187499999999999,0.5625,0.1562499999999999
no_persona_pgg_match__game_FvbM5EM5aB5pcjLpA__g010,no_persona,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,full_contribution_rate,1.0,0.9485294117647061,0.051470588235293935
no_persona_pgg_match__game_HmA52oSS75D5Z2W8a__g039,no_persona,HmA52oSS75D5Z2W8a,VALIDATION_9_C,full_contribution_rate,0.888888888888889,0.362962962962963,0.5259259259259259
no_persona_pgg_match__game_PmcxhmDRj2tN3cECC__g005,no_persona,PmcxhmDRj2tN3cECC,VALIDATION_11_C,full_contribution_rate,0.9903846153846153,0.7532051282051282,0.23717948717948711
no_persona_pgg_match__game_PrfKWppTZdvPhe4oN__g022,no_persona,PrfKWppTZdvPhe4oN,VALIDATION_19_T,full_contribution_rate,0.13793103448275862,0.13793103448275862,0.0
no_persona_pgg_match__game_SFohXkBYvScM7Y7rC__g035,no_persona,SFohXkBYvScM7Y7rC,VALIDATION_7_C,full_contribution_rate,0.9842105263157894,0.968421052631579,0.015789473684210464
no_persona_pgg_match__game_fMhhGrfpZH9ign2AK__g014,no_persona,fMhhGrfpZH9ign2AK,VALIDATION_15_T,full_contribution_rate,0.9785714285714286,0.9560439560439562,0.022527472527472447
no_persona_pgg_match__game_i7C4Y4NiesraiSwwb__g015,no_persona,i7C4Y4NiesraiSwwb,VALIDATION_16_C,full_contribution_rate,0.9833333333333333,0.9600000000000002,0.023333333333333095
no_persona_pgg_match__game_r7Bk7fEwX3HSRrXMZ__g017,no_persona,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,full_contribution_rate,1.0,0.6263157894736844,0.3736842105263156
no_persona_pgg_match__game_2KKC9nMd8nRXfgH5G__g021,no_persona,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,zero_contribution_rate,0.33793103448275863,0.3620689655172414,-0.02413793103448275
no_persona_pgg_match__game_2TDnnb4wn9rwy3CYZ__g026,no_persona,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,zero_contribution_rate,0.020000000000000004,0.07500000000000001,-0.05500000000000001
no_persona_pgg_match__game_2TquMDieEiixty8AN__g002,no_persona,2TquMDieEiixty8AN,VALIDATION_0_T,zero_contribution_rate,0.0,0.08333333333333334,-0.08333333333333334
no_persona_pgg_match__game_2khRAszouj8vP8ZfP__g019,no_persona,2khRAszouj8vP8ZfP,VALIDATION_18_C,zero_contribution_rate,0.03260869565217391,0.043478260869565216,-0.010869565217391304
no_persona_pgg_match__game_3EG5RaDj4z7hkT2JD__g004,no_persona,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,zero_contribution_rate,0.09999999999999999,0.05555555555555555,0.04444444444444444
no_persona_pgg_match__game_3EQGxadfbmAKaACgZ__g032,no_persona,3EQGxadfbmAKaACgZ,VALIDATION_5_T,zero_contribution_rate,0.008333333333333333,0.08333333333333333,-0.075
no_persona_pgg_match__game_3v9ji6wNY7sXHe8cM__g029,no_persona,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,zero_contribution_rate,0.2625,0.5714285714285715,-0.3089285714285715
no_persona_pgg_match__game_5R7YRmti4R5GiJKpi__g036,no_persona,5R7YRmti4R5GiJKpi,VALIDATION_7_T,zero_contribution_rate,0.0,0.005263157894736843,-0.005263157894736843
no_persona_pgg_match__game_5mhtM66ewYHNxSp4q__g001,no_persona,5mhtM66ewYHNxSp4q,VALIDATION_0_C,zero_contribution_rate,0.16666666666666666,0.3166666666666667,-0.15000000000000005
no_persona_pgg_match__game_65crAkEscRbHNJXbW__g003,no_persona,65crAkEscRbHNJXbW,VALIDATION_10_C,zero_contribution_rate,0.13333333333333333,0.1111111111111111,0.022222222222222227
no_persona_pgg_match__game_6BxRfLcBtXYodAS8h__g037,no_persona,6BxRfLcBtXYodAS8h,VALIDATION_8_C,zero_contribution_rate,0.0,0.0,0.0
no_persona_pgg_match__game_6Pxb9DsQpyk22cJNr__g023,no_persona,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,zero_contribution_rate,0.19062500000000002,0.14583333333333331,0.0447916666666667
no_persona_pgg_match__game_6pQRuemJv5faRcZft__g040,no_persona,6pQRuemJv5faRcZft,VALIDATION_9_T,zero_contribution_rate,0.0,0.044444444444444446,-0.044444444444444446
no_persona_pgg_match__game_6sSM4xSyZQkaxyHav__g031,no_persona,6sSM4xSyZQkaxyHav,VALIDATION_5_C,zero_contribution_rate,0.008333333333333333,0.08333333333333333,-0.075
no_persona_pgg_match__game_7FQezekfKk3zctLN8__g018,no_persona,7FQezekfKk3zctLN8,VALIDATION_17_T,zero_contribution_rate,0.020000000000000004,0.23684210526315802,-0.216842105263158
no_persona_pgg_match__game_7Y6PBvgZNqtriKzaZ__g038,no_persona,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,zero_contribution_rate,0.0,0.0,0.0
no_persona_pgg_match__game_7oRFMBwqmesGX7t3H__g013,no_persona,7oRFMBwqmesGX7t3H,VALIDATION_15_C,zero_contribution_rate,0.028571428571428567,0.19780219780219785,-0.1692307692307693
no_persona_pgg_match__game_7tfDsTHHnxsgrhE3d__g016,no_persona,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,zero_contribution_rate,0.016666666666666666,0.09333333333333337,-0.0766666666666667
no_persona_pgg_match__game_7ywewvEuctuz4Rq8j__g027,no_persona,7ywewvEuctuz4Rq8j,VALIDATION_3_C,zero_contribution_rate,0.009615384615384616,0.08333333333333336,-0.07371794871794873
no_persona_pgg_match__game_8GneB6qmtDLSnbcJT__g030,no_persona,8GneB6qmtDLSnbcJT,VALIDATION_4_T,zero_contribution_rate,0.14375,0.39285714285714296,-0.24910714285714297
no_persona_pgg_match__game_925LF9k9CXpz8KjQm__g006,no_persona,925LF9k9CXpz8KjQm,VALIDATION_11_T,zero_contribution_rate,0.13076923076923078,0.2115384615384615,-0.08076923076923073
no_persona_pgg_match__game_9oyspxPncwXdAkruR__g025,no_persona,9oyspxPncwXdAkruR,VALIDATION_2_C,zero_contribution_rate,0.010000000000000002,0.05,-0.04
no_persona_pgg_match__game_AJ4ikZuWJeJcEXhgZ__g028,no_persona,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,zero_contribution_rate,0.0,0.057692307692307696,-0.057692307692307696
no_persona_pgg_match__game_ASQtYBWx6cGN27KxL__g007,no_persona,ASQtYBWx6cGN27KxL,VALIDATION_12_C,zero_contribution_rate,0.075,0.09722222222222222,-0.022222222222222227
no_persona_pgg_match__game_Aj2G7CTuhLZ7Z2SPK__g033,no_persona,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,zero_contribution_rate,0.0,0.12019230769230772,-0.12019230769230772
no_persona_pgg_match__game_AyQkFs97hRTki5zWR__g012,no_persona,AyQkFs97hRTki5zWR,VALIDATION_14_T,zero_contribution_rate,0.0,0.07017543859649124,-0.07017543859649124
no_persona_pgg_match__game_C5Cd8Yq5dDbdycXKB__g011,no_persona,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,zero_contribution_rate,0.05947368421052632,0.08771929824561404,-0.028245614035087727
no_persona_pgg_match__game_CbDvrXGkphmfGtH3G__g009,no_persona,CbDvrXGkphmfGtH3G,VALIDATION_13_C,zero_contribution_rate,0.0,0.007352941176470588,-0.007352941176470588
no_persona_pgg_match__game_CoHyYysb84APn5gDE__g020,no_persona,CoHyYysb84APn5gDE,VALIDATION_18_T,zero_contribution_rate,0.8130434782608696,0.858695652173913,-0.045652173913043326
no_persona_pgg_match__game_DYFJDsdGg8bppBJ7P__g008,no_persona,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,zero_contribution_rate,0.3,0.37500000000000006,-0.07500000000000007
no_persona_pgg_match__game_FAuuG8S2iw8wkGRnA__g034,no_persona,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,zero_contribution_rate,0.0,0.004807692307692309,-0.004807692307692309
no_persona_pgg_match__game_Fm7uYc98E2b6kcoDE__g024,no_persona,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,zero_contribution_rate,0.018750000000000003,0.0625,-0.04375
no_persona_pgg_match__game_FvbM5EM5aB5pcjLpA__g010,no_persona,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,zero_contribution_rate,0.0,0.011029411764705881,-0.011029411764705881
no_persona_pgg_match__game_HmA52oSS75D5Z2W8a__g039,no_persona,HmA52oSS75D5Z2W8a,VALIDATION_9_C,zero_contribution_rate,0.0,0.14814814814814817,-0.14814814814814817
no_persona_pgg_match__game_PmcxhmDRj2tN3cECC__g005,no_persona,PmcxhmDRj2tN3cECC,VALIDATION_11_C,zero_contribution_rate,0.009615384615384616,0.24679487179487178,-0.23717948717948717
no_persona_pgg_match__game_PrfKWppTZdvPhe4oN__g022,no_persona,PrfKWppTZdvPhe4oN,VALIDATION_19_T,zero_contribution_rate,0.0,0.008620689655172414,-0.008620689655172414
no_persona_pgg_match__game_SFohXkBYvScM7Y7rC__g035,no_persona,SFohXkBYvScM7Y7rC,VALIDATION_7_C,zero_contribution_rate,0.0,0.0,0.0
no_persona_pgg_match__game_fMhhGrfpZH9ign2AK__g014,no_persona,fMhhGrfpZH9ign2AK,VALIDATION_15_T,zero_contribution_rate,0.021428571428571425,0.043956043956043966,-0.02252747252747254
no_persona_pgg_match__game_i7C4Y4NiesraiSwwb__g015,no_persona,i7C4Y4NiesraiSwwb,VALIDATION_16_C,zero_contribution_rate,0.016666666666666666,0.04000000000000001,-0.02333333333333334
no_persona_pgg_match__game_r7Bk7fEwX3HSRrXMZ__g017,no_persona,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,zero_contribution_rate,0.0,0.37368421052631595,-0.37368421052631595
no_persona_pgg_match__game_2KKC9nMd8nRXfgH5G__g021,no_persona,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,contribution_sd,7.004238923345949,8.106229883507742,-1.1019909601617934
no_persona_pgg_match__game_2TDnnb4wn9rwy3CYZ__g026,no_persona,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,contribution_sd,4.078042582706828,4.816853755888103,-0.7388111731812756
no_persona_pgg_match__game_2TquMDieEiixty8AN__g002,no_persona,2TquMDieEiixty8AN,VALIDATION_0_T,contribution_sd,0.0,2.7284382768657847,-2.7284382768657847
no_persona_pgg_match__game_2khRAszouj8vP8ZfP__g019,no_persona,2khRAszouj8vP8ZfP,VALIDATION_18_C,contribution_sd,3.1277162108561205,2.7643231781608275,0.363393032695293
no_persona_pgg_match__game_3EG5RaDj4z7hkT2JD__g004,no_persona,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,contribution_sd,5.226519271002182,3.477397127772681,1.749122143229501
no_persona_pgg_match__game_3EQGxadfbmAKaACgZ__g032,no_persona,3EQGxadfbmAKaACgZ,VALIDATION_5_T,contribution_sd,0.40824829046386296,4.0824829046386295,-3.6742346141747664
no_persona_pgg_match__game_3v9ji6wNY7sXHe8cM__g029,no_persona,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,contribution_sd,9.203326617948958,7.622929199921803,1.5803974180271556
no_persona_pgg_match__game_5R7YRmti4R5GiJKpi__g036,no_persona,5R7YRmti4R5GiJKpi,VALIDATION_7_T,contribution_sd,0.9176629354822475,2.6651081211707086,-1.747445185688461
no_persona_pgg_match__game_5mhtM66ewYHNxSp4q__g001,no_persona,5mhtM66ewYHNxSp4q,VALIDATION_0_C,contribution_sd,8.164965809277259,7.027220159565334,1.137745649711925
no_persona_pgg_match__game_65crAkEscRbHNJXbW__g003,no_persona,65crAkEscRbHNJXbW,VALIDATION_10_C,contribution_sd,5.372290492754734,4.49236706325512,0.8799234294996143
no_persona_pgg_match__game_6BxRfLcBtXYodAS8h__g037,no_persona,6BxRfLcBtXYodAS8h,VALIDATION_8_C,contribution_sd,3.7476659402887016,2.121320343559643,1.6263455967290588
no_persona_pgg_match__game_6Pxb9DsQpyk22cJNr__g023,no_persona,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,contribution_sd,6.855322877707182,5.892285096828368,0.963037780878814
no_persona_pgg_match__game_6pQRuemJv5faRcZft__g040,no_persona,6pQRuemJv5faRcZft,VALIDATION_9_T,contribution_sd,3.8602867136927497,3.5518538947747427,0.308432818918007
no_persona_pgg_match__game_6sSM4xSyZQkaxyHav__g031,no_persona,6sSM4xSyZQkaxyHav,VALIDATION_5_C,contribution_sd,0.40824829046386296,4.0824829046386295,-3.6742346141747664
no_persona_pgg_match__game_7FQezekfKk3zctLN8__g018,no_persona,7FQezekfKk3zctLN8,VALIDATION_17_T,contribution_sd,0.8432740427115679,4.082995213831777,-3.239721171120209
no_persona_pgg_match__game_7Y6PBvgZNqtriKzaZ__g038,no_persona,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,contribution_sd,0.848528137423857,5.421151989096866,-4.572623851673009
no_persona_pgg_match__game_7oRFMBwqmesGX7t3H__g013,no_persona,7oRFMBwqmesGX7t3H,VALIDATION_15_C,contribution_sd,2.138089935299395,6.080540892737487,-3.9424509574380915
no_persona_pgg_match__game_7tfDsTHHnxsgrhE3d__g016,no_persona,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,contribution_sd,1.2909944487358056,4.4872393247495035,-3.196244876013698
