metric_scope,treatment_name,cell_name,scenario,case,metric,generated_value,human_value,abs_error,generated_n,human_n
scenario,ODP,ODP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,0.0,0.64,0.64,50,50
scenario,ODP,ODP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,0.0,0.6,0.6,50,50
scenario,ODP,ODP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,0.02,0.48,0.45999999999999996,50,50
scenario,ODP,ODP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,0.0,0.54,0.54,50,50
scenario,ODP,ODP__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,0.02,0.68,0.66,50,50
scenario,ODP,ODP__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,0.04,0.68,0.64,50,50
scenario,ODP,ODP__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,0.04,0.68,0.64,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,UGProposer_decision_direct_mean,4.1,4.64,0.54,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,UGResponder_decision_direct_mean,3.0,4.22,1.2199999999999998,50,50
scenario,ODP,ODP__NoAISupport__Opaque,NoAISupport,Opaque,TGReceiver_decision_direct_mean,2.98,2.54,0.43999999999999995,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,0.0,0.62,0.62,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,0.08,0.56,0.48000000000000004,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,0.16,0.34,0.18000000000000002,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,0.12,0.38,0.26,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,0.1,0.6,0.5,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,0.3,0.7,0.39999999999999997,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,0.26,0.44,0.18,50,50
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,3.0,3.7142857142857144,0.7142857142857144,4,28
scenario,ODU,ODU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,3.0,2.3157894736842106,0.6842105263157894,6,19
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGProposer_decision_direct_mean,4.28,4.7,0.41999999999999993,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,UGResponder_decision_direct_mean,2.98,3.98,1.0,50,50
scenario,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,TGReceiver_decision_direct_mean,2.98,2.46,0.52,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,0.0,0.72,0.72,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,0.0,0.68,0.68,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,0.0,0.58,0.58,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,0.0,0.62,0.62,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,0.04,0.72,0.6799999999999999,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,0.06,0.76,0.7,50,50
scenario,TDP,TDP__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,0.08,0.48,0.39999999999999997,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,3.9,4.68,0.7799999999999998,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,3.64,3.88,0.23999999999999977,50,50
scenario,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,1.96,2.56,0.6000000000000001,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.92,4.78,0.13999999999999968,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,3.0,3.84,0.8399999999999999,50,50
scenario,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.84,2.9,0.06000000000000005,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,0.0,0.72,0.72,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,0.0,0.54,0.54,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,0.06,0.46,0.4,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,0.04,0.56,0.52,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,0.2,0.66,0.46,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,0.22,0.76,0.54,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,0.2,0.52,0.32,50,50
scenario,TDU,TDU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,3.0,2.5,0.5,2,28
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,3.8,3.66,0.13999999999999968,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,3.78,3.62,0.1599999999999997,50,50
scenario,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,2.0,1.9,0.10000000000000009,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.8,4.28,0.5199999999999996,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,3.0,3.92,0.9199999999999999,50,50
scenario,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,3.0,2.24,0.7599999999999998,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_direct_mean,5.28,4.94,0.33999999999999986,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,2.82,4.08,1.2600000000000002,50,50
scenario,TRP,TRP__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,3.0,2.54,0.45999999999999996,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,3.68,4.8,1.1199999999999997,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,3.0,4.1,1.0999999999999996,50,50
scenario,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,1.74,2.3,0.5599999999999998,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.9,4.88,0.020000000000000462,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,2.98,4.1,1.1199999999999997,50,50
scenario,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.0,2.4,0.3999999999999999,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGProposer_decision_direct_mean,4.98,4.6,0.3800000000000008,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,UGResponder_decision_direct_mean,2.78,3.94,1.1600000000000001,50,50
scenario,TRU,TRU__AISupport__AgainstHuman,AISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.98,2.44,0.54,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGProposer_decision_direct_mean,3.56,4.48,0.9200000000000004,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,UGResponder_decision_direct_mean,2.98,4.12,1.1400000000000001,50,50
scenario,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,TGReceiver_decision_direct_mean,1.56,2.22,0.6600000000000001,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGSender_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,PD_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,SH_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,C_decision_nonnull_rate,1.0,1.0,0.0,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGProposer_decision_direct_mean,4.58,4.92,0.33999999999999986,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,UGResponder_decision_direct_mean,2.96,4.22,1.2599999999999998,50,50
scenario,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,TGReceiver_decision_direct_mean,2.16,2.38,0.21999999999999975,50,50
paper_index_session,ODP,,,,delegation_index_mean,0.9828571428571429,0.3857142857142856,0.5971428571428572,50,50
paper_index_session,ODU,,,,delegation_index_mean,0.8542857142857143,0.4799999999999999,0.3742857142857144,50,50
paper_index_session,TDP,,,,delegation_index_mean,0.9742857142857143,0.34857142857142853,0.6257142857142858,50,50
paper_index_session,TDU,,,,delegation_index_mean,0.8971428571428571,0.39714285714285713,0.5,50,50
paper_index_scenario,ODP,ODP__support,support,,payoff_index_mean,1.0,0.7859011243386242,0.21409887566137575,2,48
paper_index_scenario,ODP,ODP__support,support,,prosociality_index_mean,1.0,0.6912962962962963,0.3087037037037037,2,48
paper_index_scenario,ODP,ODP__support,support,,kindness_index_mean,1.0,0.8222222222222221,0.17777777777777792,2,45
paper_index_scenario,ODP,ODP__support,support,,predictability_index_mean,1.0,0.7058823529411765,0.2941176470588235,2,34
paper_index_scenario,ODP,ODP__unknown,unknown,,payoff_index_mean,0.8366666666666666,0.707904761904762,0.12876190476190452,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,prosociality_index_mean,0.7761111111111112,0.6212222222222222,0.15488888888888896,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,kindness_index_mean,0.98,0.7399999999999999,0.2400000000000001,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,intentions_index_mean,0.5483333333333333,0.6336666666666667,0.08533333333333337,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,predictability_index_mean,1.0,0.54,0.45999999999999996,50,50
paper_index_scenario,ODP,ODP__unknown,unknown,,equality_index_mean,0.82,0.9280000000000002,0.10800000000000021,50,50
paper_index_scenario,ODU,ODU__support,support,,payoff_index_mean,0.8970588235294118,0.7176891842008122,0.17936963932859962,17,43
paper_index_scenario,ODU,ODU__support,support,,prosociality_index_mean,0.8510416666666667,0.6511640211640211,0.19987764550264564,16,42
paper_index_scenario,ODU,ODU__support,support,,kindness_index_mean,0.96875,0.7166666666666666,0.25208333333333344,16,40
paper_index_scenario,ODU,ODU__support,support,,intentions_index_mean,0.5357142857142857,0.6,0.06428571428571428,7,33
paper_index_scenario,ODU,ODU__support,support,,predictability_index_mean,1.0,0.7727272727272727,0.2272727272727273,13,22
paper_index_scenario,ODU,ODU__unknown,unknown,,payoff_index_mean,0.844095238095238,0.6865714285714286,0.1575238095238094,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,prosociality_index_mean,0.7861111111111111,0.5923333333333334,0.19377777777777772,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,kindness_index_mean,0.9866666666666667,0.6666666666666665,0.3200000000000002,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,intentions_index_mean,0.5463333333333333,0.6030000000000001,0.056666666666666754,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,predictability_index_mean,1.0,0.66,0.33999999999999997,50,50
paper_index_scenario,ODU,ODU__unknown,unknown,,equality_index_mean,0.856,0.94,0.08399999999999996,50,50
paper_index_scenario,TDP,TDP__AI,AI,,payoff_index_mean,0.422095238095238,0.6255238095238095,0.20342857142857146,50,50
paper_index_scenario,TDP,TDP__AI,AI,,prosociality_index_mean,0.37644444444444447,0.5411111111111111,0.16466666666666663,50,50
paper_index_scenario,TDP,TDP__AI,AI,,kindness_index_mean,0.2933333333333333,0.5533333333333332,0.25999999999999995,50,50
paper_index_scenario,TDP,TDP__AI,AI,,intentions_index_mean,0.5273333333333333,0.6013333333333333,0.07399999999999995,50,50
paper_index_scenario,TDP,TDP__AI,AI,,predictability_index_mean,0.24,0.58,0.33999999999999997,50,50
paper_index_scenario,TDP,TDP__AI,AI,,equality_index_mean,0.7799999999999997,0.9359999999999999,0.15600000000000025,50,50
paper_index_scenario,TDP,TDP__human,human,,payoff_index_mean,0.8653333333333332,0.7039047619047618,0.16142857142857137,50,50
paper_index_scenario,TDP,TDP__human,human,,prosociality_index_mean,0.8095555555555556,0.6185555555555556,0.19099999999999995,50,50
