gameId,n_rounds_observed,first_round_contribution,last_round_contribution,last_minus_first,slope_per_unit_progress,intercept,peak_round_number,trough_round_number,mean_contribution_over_rounds,std_contribution_over_rounds
62jkonBJNwxE4uxCc,19,12.307692307692308,16.0,3.6923076923076916,3.2714022819286095,15.39484725800515,6,1,17.03054839896945,2.3837530204597166
6AnZ2gcC3gTC5kA9j,22,11.0,7.444444444444445,-3.5555555555555554,-0.7325428194993429,11.002635046113307,3,6,10.636363636363637,2.1408876988192755
6DXFKd9xB82wP9Jgv,4,15.0,12.5,-2.5,-2.2500000000000067,14.249999999999998,1,2,13.125,1.25
6SoC6epyahaHq4Aqk,8,12.5625,13.733333333333333,1.1708333333333325,0.8829861111111174,14.46215277777777,3,1,14.903645833333334,1.4135635438002467
6dqvAvzRitgMgaghe,9,16.470588235294116,14.117647058823529,-2.352941176470587,-0.9411764705882444,17.856209150326798,7,9,17.38562091503268,1.6405098559491682
6g6EedD8XEyQjFWFq,29,16.0,12.0,-4.0,6.510344827586207,14.537931034482757,10,4,17.79310344827586,3.4782929962105955
6iLBXJmhY7rAmsriu,5,13.846153846153847,18.181818181818183,4.335664335664337,4.195804195804204,14.853146853146844,3,1,16.951048951048953,1.9058991223617525
6t8NHQ8iTzuxsgpr3,18,12.222222222222221,6.666666666666667,-5.5555555555555545,-5.122262355234481,14.2393265298322,3,18,11.67819535221496,2.1033178411552815
7Dqmxs3oHzzCzEY25,13,12.363636363636363,18.272727272727273,5.90909090909091,2.781218781218786,15.560439560439553,13,1,16.951048951048953,1.5457287566961382
7MAEDhNrj9dbwaxXN,16,13.736842105263158,20.0,6.2631578947368425,7.010061919504657,14.5344427244582,8,1,18.039473684210527,2.475997425327991
7SL3Ldc2fSvv9ysFY,4,8.0,0.0,-8.0,-10.80000000000001,10.400000000000004,2,3,5.0,6.0
7XaGiWpfnXcbSBRB7,22,18.0,20.0,2.0,0.4980237154150219,19.66007905138339,2,1,19.90909090909091,0.42640143271122083
7errvqpTxvn2FkWnS,23,15.789473684210526,20.0,4.210526315789474,1.4515749091398467,18.449198710758147,3,1,19.174986165328068,1.142085063185681
7o9sxLHXffQ4YEE3L,19,15.384615384615385,20.0,4.615384615384615,2.202429149797596,18.082321187584345,4,1,19.183535762483128,1.2984777625395372
7rRMrZEp457b9pC3m,8,14.4,20.0,5.6,3.5166666666666693,17.46666666666666,3,1,19.225,1.9608671551127577
7to5RiJpshY2MvBNu,10,9.5,8.0,-1.5,-0.12727272727272548,9.563636363636364,8,5,9.5,1.4803236216082476
7yyirNGEzfjhQMfbx,13,10.533333333333333,12.714285714285714,2.1809523809523803,0.22480376766091156,12.041077969649393,9,1,12.153479853479853,0.9908369951932887
8Q9xrERA837uZzPPq,23,9.833333333333334,0.0,-9.833333333333334,-15.11956521739132,19.81340579710146,9,21,12.253623188405797,6.594279271010921
8RwSyFp46rjQwX2zM,7,12.529411764705882,11.176470588235293,-1.3529411764705888,-2.5588235294117765,14.002100840336139,2,6,12.722689075630253,1.467728311521219
8YXh4RiGFyz2WzNsM,22,10.2,19.6,9.400000000000002,5.959683794466404,13.320158102766804,16,2,16.299999999999997,2.856404666542824
8g559tzcyHknHhGqS,30,14.545454545454545,18.0,3.454545454545455,6.362463343108487,12.103616813294243,18,5,15.284848484848485,2.644268048065825
8hq66JYxzJDaMrXT3,24,6.666666666666667,6.666666666666667,0.0,7.533333333333334,1.5111111111111069,3,2,5.277777777777778,5.193517574699421
97LHwQWTy4RY2qNDb,5,13.333333333333334,8.88888888888889,-4.444444444444445,-4.444444444444446,13.333333333333332,1,3,11.11111111111111,2.2222222222222223
9ASf6qit6vvva9hTQ,27,11.428571428571429,9.571428571428571,-1.8571428571428577,-0.36054421768707695,12.87339380196523,8,27,12.693121693121691,1.116244899013699
9CKnSuooyXfNQ7SmZ,29,15.0,18.571428571428573,3.571428571428573,5.464696223316913,15.3111658456486,11,9,18.04351395730706,3.8329520818855785
9T5eQaLgunhkheb4d,7,4.75,17.666666666666668,12.916666666666668,13.660714285714281,4.9434523809523885,7,1,11.773809523809524,4.99043397080166
9dyp2Lrvn5EkHXHdL,11,14.6,9.733333333333333,-4.866666666666667,-5.981818181818182,14.86969696969697,2,8,11.878787878787877,2.1914618523955762
9yZTFePmTSHgajWgp,29,17.5,15.384615384615385,-2.115384615384615,-1.3555513452065178,14.482120752810406,1,18,13.804345080207145,1.903496655093454
AHpeQMPttm2nCchKx,12,9.181818181818182,11.2,2.0181818181818176,-3.8769230769230814,12.753613053613057,4,6,10.815151515151515,2.8786953733143767
AfQEs5mo2WvAMib5t,8,15.6,20.0,4.4,4.6083333333333325,15.233333333333327,6,3,17.5375,2.0611629865546437
AkKpXm5WKgPqgXTX5,8,11.1875,19.0,7.8125,6.3697916666666705,12.510416666666657,8,1,15.6953125,2.3595449915109237
AqPfaaLHAaHtiD862,9,15.0,0.0,-15.0,-16.00000000000001,14.66666666666667,1,6,6.666666666666667,6.614378277661476
AwYmEZGGC7Z6PcHd8,6,20.0,10.0,-10.0,-7.142857142857153,20.238095238095244,1,6,16.666666666666668,4.0824829046386295
CATbsDaTRRiuSjM6F,19,20.0,20.0,0.0,1.660144638232638e-14,20.000000000000004,1,1,20.0,0.0
CEe8uDycRbaQrEx6u,9,14.545454545454545,20.0,5.454545454545455,5.575757575757569,15.595959595959599,5,1,18.38383838383838,2.121212121212121
CK2s6TSodhYoinW7Z,27,12.142857142857142,20.0,7.857142857142858,3.2350718065003723,17.721088435374146,5,1,19.33862433862434,1.7287411158668913
CMvkdTcrwEhdeWTQF,30,10.0,18.666666666666668,8.666666666666668,4.758254269449708,15.64015391102678,14,1,18.019281045751637,2.1217089317663063
CTvcrHrFCpBQgc69c,3,6.666666666666667,6.666666666666667,0.0,-7.907628734043865e-16,8.888888888888888,2,1,8.88888888888889,3.8490017945975055
CXhR5Losv8TykWDsP,15,16.842105263157894,17.894736842105264,1.05263157894737,3.5789473684210553,15.12280701754386,10,5,16.912280701754387,2.1960379716027854
CanYG4YQsqhfKD3Xd,22,13.7,19.0,5.300000000000001,1.840316205533604,17.484387351778654,9,1,18.404545454545453,1.1547942602688082
CpXBMpH9LgEtvy6rk,3,11.666666666666666,8.333333333333334,-3.333333333333332,-3.333333333333332,11.666666666666666,1,3,10.0,1.666666666666666
D3pgvsuYGiHAwiKqT,13,12.75,7.5,-5.25,-5.208791208791207,12.315934065934057,1,10,9.711538461538462,2.2193424182020154
DSsdrRSwh7dgd9Bjr,21,8.0,16.0,8.0,4.363636363636359,16.103896103896112,5,1,18.285714285714285,2.9856801091687157
DarckEFSLhSjKubHc,4,17.77777777777778,13.333333333333334,-4.444444444444445,-2.6666666666666705,15.777777777777777,1,2,14.444444444444445,2.868876552746235
E4wk4FkAE6hxyBvGN,2,10.222222222222221,17.88888888888889,7.666666666666668,7.666666666666665,10.22222222222222,2,1,14.055555555555555,5.421151989096865
E5tqSkPqBYAYuYAdK,20,13.333333333333334,6.666666666666667,-6.666666666666667,-6.476190476190475,17.90476190476191,2,9,14.666666666666668,4.639015826256395
E6L8vyqcceMYRFhuC,17,16.0,15.714285714285714,-0.2857142857142865,1.2436974789915984,16.565826330532214,10,5,17.18767507002801,1.1995452875536181
EEe5Aynbvexiu25Q4,18,5.0,15.0,10.0,4.473684210526326,11.374269005847946,3,1,13.61111111111111,2.872565749800708
EEpd3uZzuS7TShmdH,30,16.363636363636363,16.363636363636363,0.0,-0.14076246334312245,16.918866080156413,12,3,16.84848484848485,1.42711864139073
ESikYmAwPYqz6DLkw,7,16.666666666666668,17.72222222222222,1.0555555555555536,0.3095238095237959,16.6388888888889,3,5,16.793650793650794,0.9349821666585036
EiQexzqKqzprkv8Rh,11,15.052631578947368,19.444444444444443,4.391812865497075,3.864433811802241,15.85832004253056,11,1,17.790536948431683,1.420158475413788
Ep7RASWzHevNh78dL,5,15.0,15.714285714285714,0.7142857142857135,-0.21428571428570523,15.607142857142849,2,4,15.5,0.8507949463979708
Esb9zF6J52owJzGuL,1,17.0,17.0,0.0,,,1,1,17.0,0.0
FDhgaavSuHcHqTnoY,29,13.846153846153847,10.909090909090908,-2.9370629370629384,1.4077646491439624,15.275138654448993,22,29,15.979020979020982,2.0380660979094096
FPPMdHLDRKNWZpFjA,28,13.333333333333334,6.666666666666667,-6.666666666666667,-7.405582922824305,10.131362889983583,1,24,6.428571428571429,3.2760111422054017
Fj9DT3BL4SG26wNCY,20,16.0,18.0,2.0,1.3714285714285628,17.514285714285716,4,12,18.2,2.041671142136162
FmkaCSorD3a94QiTC,17,17.333333333333332,18.571428571428573,1.2380952380952408,0.1643323996265142,19.42483660130719,2,1,19.507002801120446,0.8345129705957661
FpYh3P5jAMzox9jXF,24,14.666666666666666,20.0,5.333333333333334,5.653333333333339,14.951111111111096,20,2,17.77777777777778,2.0303653003383495
FvZe9PNTuF273SJxa,22,13.928571428571429,20.0,6.071428571428571,2.35253876558224,18.332138875617137,2,1,19.508408258408256,1.363768881368335
FxN4ETksRuuZDFtEm,9,10.0,15.0,5.0,4.666666666666661,9.333333333333334,6,1,11.666666666666666,2.5
G6ZjvG8cmjw4tAj6T,6,16.666666666666668,13.333333333333334,-3.333333333333334,-3.333333333333344,16.111111111111118,1,4,14.444444444444445,1.3608276348795434
G6oekPH7QWW5gEh8g,2,7.25,17.333333333333332,10.083333333333332,10.083333333333329,7.249999999999999,2,1,12.291666666666666,7.129993376964354
G7MK9MeuEdEmnrf8g,14,17.75,20.0,2.25,1.4642857142857053,18.96428571428572,3,1,19.696428571428573,0.7732211062308628
GCnCvjXC59gJ6uqDL,24,15.0,20.0,5.0,2.824285714285731,17.427142857142837,3,1,18.839285714285715,1.279203860227486
GEg4HoG4betWJeQrA,24,14.666666666666666,12.0,-2.666666666666666,-2.7466666666666617,15.59555555555554,7,14,14.222222222222221,1.8301465495731903
GX7zLsMwHfJaT4w4m,9,11.25,8.571428571428571,-2.678571428571429,-3.333333333333341,12.281746031746032,4,8,10.615079365079366,1.756708876592108
GbjwyJcfLQpH5cCu3,15,11.428571428571429,16.0,4.571428571428571,2.9809523809523752,13.646031746031744,13,1,15.136507936507936,2.2000579156221245
Gp8geFeTE57EuwX8L,8,17.142857142857142,2.857142857142857,-14.285714285714285,-14.999999999999986,18.571428571428562,1,8,11.071428571428573,5.598312948712327
GtzSjujsFLASFExF2,19,20.0,20.0,0.0,2.21052631578948,18.368421052631586,1,3,19.473684210526315,2.294157338705618
H3yngXww4Fk2g9Ara,23,11.666666666666666,5.454545454545454,-6.212121212121212,-1.9466403162055337,7.699275362318843,1,6,6.725955204216075,2.7647936031751823
HBxzHrnfDWC4phmdw,12,16.25,8.75,-7.5,-7.500000000000006,17.66666666666667,2,11,13.916666666666666,3.550501458394378
HohcuivFAp5Q6BGuP,23,14.0,17.77777777777778,3.7777777777777786,1.5797101449275328,15.85748792270532,4,3,16.64734299516908,1.7041746371972175
HrczRL6YXMbvaEsqf,3,5.0,19.0,14.0,14.000000000000005,3.93333333333333,3,1,10.933333333333332,7.239705334703432
JFERtdbEhHGdPKL5G,12,11.941176470588236,18.823529411764707,6.882352941176471,1.3484162895927505,17.44343891402716,2,1,18.117647058823525,2.141576033706769
JLFHg4eNsf6DvtZwo,15,12.941176470588236,16.470588235294116,3.5294117647058805,-3.176470588235287,15.313725490196072,2,12,13.725490196078429,2.3807876034594706
JNimkKTMhv7RR3bxr,24,14.736842105263158,20.0,5.2631578947368425,4.29508513931889,16.845781733746115,7,2,18.993324303405572,1.9091833172534176
JcdTBoHFHKhHjTPrr,10,14.75,18.666666666666668,3.916666666666668,2.7920454545454665,17.664393939393932,4,1,19.060416666666665,1.66355177673822
JhMYTnbwHvyhTu8Ls,29,20.0,20.0,0.0,4.203121925166222e-15,19.999999999999996,1,1,20.0,0.0
Jk2TeDi3nXCYfBfYp,24,13.75,16.25,2.5,2.1125000000000074,14.93333333333332,8,2,15.989583333333334,1.327958482741105
JmYG5zXxdsfdzSnMx,27,10.714285714285714,17.142857142857142,6.428571428571429,15.605442176870751,7.027966742252457,14,11,14.83068783068783,5.804918208843353
JyRS9pfe7NBuBTPwP,27,15.333333333333334,20.0,4.666666666666666,1.672919672919665,18.418029501362835,3,1,19.254489337822672,1.2745613714262418
JzBnLNCjZmuywFp5a,25,14.555555555555555,8.333333333333334,-6.222222222222221,-4.36102564102563,11.838290598290587,3,11,9.657777777777778,2.2721067615326684
K773SGk45bYd9k8j8,15,11.764705882352942,13.75,1.985294117647058,-0.6176470588235261,13.926470588235293,7,14,13.617647058823529,1.7150308872269218
KAwWsZ7sAi5tvbvaP,26,10.733333333333333,14.5,3.7666666666666675,3.898127798127794,14.722547822547824,15,1,16.671611721611722,1.9413254843833028
KSbkpoF7LDj2u2BBi,26,13.75,17.0,3.25,2.363782051282042,16.041666666666668,17,1,17.223557692307693,1.3313730080403694
KjFifkLpfcJrH25Lo,2,14.444444444444445,14.88888888888889,0.44444444444444464,0.44444444444444275,14.444444444444445,2,1,14.666666666666668,0.3142696805273546
KuH5GTYQGFgwSdN9M,12,11.25,14.0,2.75,3.028846153846151,12.131410256410259,7,1,13.645833333333334,1.5167936177304673
L7eYzg2EeAZ7rHNen,16,13.357142857142858,20.0,6.642857142857142,2.347325468649012,18.372697155785385,2,1,19.54635989010989,1.6575809614503993
L8WY4CNnoZWXGj9t9,12,8.416666666666666,9.454545454545455,1.037878787878789,0.8009906759906786,9.649378399378401,9,1,10.049873737373737,1.356145088451891
LHE7C8Wv7mXiat35S,5,16.666666666666668,0.0,-16.666666666666668,-17.333333333333332,15.999999999999996,1,5,7.333333333333334,7.2264944628929335
LTpAzDYyaNvK6Z9Bp,21,12.0,10.0,-2.0,-7.272727272727269,17.541125541125545,2,16,13.904761904761905,3.0315798175994293
Ln9Kqj8uXAbkFSouT,23,14.0,14.0,0.0,0.6521739130434658,14.369565217391315,5,1,14.695652173913043,0.973969507115348
LsGsx7FwgiRCtsDuF,21,17.5,15.0,-2.5,-4.025974025974028,16.477272727272734,3,17,14.464285714285714,2.071059080346506
MLmHDwTJ3RPSmynJq,10,18.571428571428573,18.571428571428573,0.0,0.07792207792208888,18.389610389610382,1,5,18.428571428571434,0.45175395145262626
MMG6B6aWY2hw7Hf52,8,11.875,18.25,6.375,4.500000000000002,14.062499999999996,8,1,16.3125,1.939946611931075
MMjtNevGGub53cyqS,20,15.555555555555555,18.88888888888889,3.333333333333334,4.079365079365077,16.46031746031746,14,2,18.5,1.5826791507905125
McPNJRtjH4cL2Qic2,19,20.0,14.0,-6.0,0.505263157894759,15.326315789473679,1,4,15.578947368421053,2.456641552872182
MfwXsdpam9gYYghKo,9,14.117647058823529,13.75,-0.367647058823529,-0.19607843137256242,13.333333333333341,7,4,13.23529411764706,1.2930518672844833
MpZECmkJ2ZQNxFGjK,30,11.11111111111111,16.0,4.888888888888889,5.239384355892884,12.18379366083351,24,2,14.803485838779954,1.8530725890244093
N7QdFngfGaxNixLGp,25,11.85,5.764705882352941,-6.0852941176470585,-8.20335254425656,10.565796671165087,1,17,6.464120399036808,2.8554529218518483
NC8foHQ7K3mkGhhgN,14,14.4375,20.0,5.5625,2.7321428571428528,16.910714285714285,3,1,18.276785714285715,1.7278325207554752
NphNT2n89dprJcpgA,26,9.909090909090908,3.1,-6.809090909090909,-7.377855477855489,10.295571095571104,2,19,6.606643356643356,2.700216774514711
P4o2hu2wNEiWY2f4c,29,13.333333333333334,10.0,-3.333333333333334,-4.126436781609201,16.660919540229887,5,26,14.597701149425289,2.5744922605364584
PA8cKvjyAJyuH4C36,27,12.61111111111111,14.357142857142858,1.746031746031747,1.4219324766943748,14.941627823969093,13,1,15.652594062316282,1.336556991504567
PHxHJu5s7CogZREzt,10,16.923076923076923,10.0,-6.923076923076923,-2.8741258741258657,16.296037296037287,1,10,14.85897435897436,2.049010494393895
PLua4TqY8ncReacAe,27,13.5,20.0,6.5,2.915343915343907,17.900352733686066,4,1,19.358024691358022,1.5829646694307595
PbnbbT8MCiaZRzwgM,14,15.384615384615385,10.909090909090908,-4.475524475524477,-1.8181818181818208,12.007992007992005,1,6,11.098901098901099,2.305723738811439
PjCXEN3TBc8qFJa5L,10,13.25,17.142857142857142,3.8928571428571423,2.432142857142865,13.014285714285707,10,6,14.230357142857144,1.6987442424137267
PjD5F5icMqLaaRiqu,8,8.333333333333334,8.333333333333334,0.0,2.3333333333333384,7.8333333333333295,5,3,9.0,1.652319197418807
PmQ3hZgkB8nKp5ZYE,4,16.666666666666668,16.666666666666668,0.0,0.999999999999989,13.666666666666673,1,2,14.166666666666668,3.1914236925211275
PpHzZC4Xx3gzgWCEE,10,20.0,10.0,-10.0,-4.909090909090896,21.454545454545443,1,10,19.0,3.1622776601683795
PsMJzGW45eYzHhmrn,23,16.842105263157894,15.294117647058824,-1.5479876160990695,-1.6294252254677737,16.438618925831207,2,18,15.623906313097322,1.3937324665245217
PsqZhCu3YwXicjGGa,12,14.5,13.5,-1.0,0.7403846153846144,17.525641025641026,3,12,17.895833333333332,2.579328518444404
Q7Lpuz4jZZ9WCd5JG,28,12.142857142857142,11.785714285714286,-0.3571428571428559,0.3684025334271653,12.841308937368051,17,13,13.025510204081632,1.6140462300368763
QDodERxmDfeJhH38w,17,12.25,18.25,6.0,4.617647058823526,11.764705882352942,17,6,14.073529411764707,2.997088047539792
QHPKqFuSzy2W4kMoC,30,15.555555555555555,20.0,4.444444444444445,2.167404596247089,18.45442406353223,3,1,19.538126361655774,1.0623726100604165
QHkAuMSQ3PnXPPZFy,24,20.0,20.0,0.0,1.733333333333341,18.577777777777765,1,3,19.444444444444446,1.8821990085775995
QK4gCZ7BWrravTaAL,30,15.0,20.0,5.0,3.8387096774193443,15.58064516129033,4,11,17.5,3.411441196105065
QK7Qydbg5D3GvBnz6,13,16.666666666666668,14.5,-2.166666666666668,-0.5054945054945064,16.6565934065934,7,13,16.403846153846157,0.9241150382872274
QZDADs6WknHQaW4sq,13,6.933333333333334,8.538461538461538,1.6051282051282048,-0.13737471319888886,7.648935313770476,4,7,7.580247957171034,1.3369258889023448
QkNKFYHokbndpGhph,30,17.333333333333332,0.0,-17.333333333333332,-12.563818976722215,9.522446728898347,1,15,3.24053724053724,4.991001357530127
R2WKHrcFgikqLvYHG,22,15.555555555555555,14.285714285714286,-1.2698412698412689,-2.890810276679845,17.641022021456813,4,16,16.195616883116884,1.463861463310973
R9mg6ddTdNjw6MLDC,13,12.222222222222221,15.11111111111111,2.8888888888888893,3.450549450549453,12.42857142857142,11,5,14.153846153846153,1.5224915019585261
RJwRqcdu4bN6ivwb6,24,18.666666666666668,18.666666666666668,0.0,-0.0933333333333402,19.879999999999992,2,1,19.833333333333332,0.4504426164614504
RSP8cDTpmf2QpCju6,2,12.5625,12.6875,0.125,0.12499999999999829,12.562499999999998,2,1,12.625,0.08838834764831845
RSkgwZB2KQ6QLEwGR,19,11.666666666666666,18.333333333333332,6.666666666666666,8.210526315789476,12.210526315789473,7,2,16.31578947368421,3.170998371060092
RYDvAYfJa4tRYaxoA,25,10.85,5.473684210526316,-5.376315789473684,-7.871222672064765,10.200663967611328,2,19,6.265052631578948,2.8714034189999333
RdnAyEZrrHATsrgMq,18,10.0,5.0,-5.0,-0.9649122807017491,7.982456140350872,14,4,7.5,3.929526239966879
RfPtPem8ZuZLCyAEF,18,16.363636363636363,20.0,3.6363636363636367,4.909090909090922,15.232323232323221,11,8,17.68686868686869,2.2869548724125184
Rj95WGKuMYoqNNdqw,25,10.5,10.5,0.0,-3.132307692307681,11.992820512820504,5,24,10.426666666666668,2.180553786269629
RttRcaDc9LL35QTSM,7,15.157894736842104,16.526315789473685,1.3684210526315805,1.6466165413533793,14.898496240601505,6,3,15.721804511278195,0.77514141664774
RwK2BFvCRH5G29wNT,11,8.916666666666666,9.75,0.8333333333333339,-0.8333333333333219,13.840909090909085,4,1,13.424242424242424,3.2217693865014576
SYD94nQhuAJ5Ynbtj,4,17.5,17.5,0.0,0.7499999999999951,17.750000000000004,3,1,18.125,1.25
SbpdWekiRC9XrEeXW,1,12.25,12.25,0.0,,,1,1,12.25,0.0
T4xySnt4inRAorEmh,10,11.0,20.0,9.0,7.511688311688311,14.472727272727273,4,1,18.228571428571428,3.289645681146071
TApZTMBeJTdjxX76Q,8,12.307692307692308,15.384615384615385,3.0769230769230766,1.8397435897435945,13.397435897435892,8,1,14.317307692307693,0.9811731553490871
TTKqwzB7SrGWqTHvW,12,11.947368421052632,13.38888888888889,1.4415204678362574,0.8812415654520842,12.684622881991308,7,1,13.12524366471735,0.6289891095897339
TZ5uNCzFE3WzQtQtr,29,13.333333333333334,20.0,6.666666666666666,6.73070607553366,15.087027914614128,9,2,18.452380952380953,2.639070032825962
Ta3gNvC3PqgJugio8,23,14.0,20.0,6.0,5.826086956521727,15.52173913043479,9,1,18.434782608695652,2.170590346102388
TbL5wguJpyDGWP3Lw,11,10.0,13.333333333333334,3.333333333333334,2.8787878787878913,11.98484848484848,8,1,13.424242424242424,2.226561420122014
Tf3oEkJ7EiRqBAdnh,20,10.0,20.0,10.0,4.714285714285706,16.64285714285715,6,1,19.0,2.3508117299081364
TfJ9kt4FGHsbBXX7s,9,10.0,20.0,10.0,7.333333333333329,10.777777777777779,9,1,14.444444444444445,3.0046260628866577
TzHwDYFvukpQXXmHg,15,10.0,20.0,10.0,9.500000000000007,12.583333333333325,7,1,17.333333333333332,3.7161167647860323
W34DkPMEtYuz57TaK,8,10.125,10.0,-0.125,-0.7604166666666599,11.083333333333329,2,5,10.703125,1.3445284290146384
W5dH6qRjx9pHLdkay,4,12.0,16.0,4.0,3.599999999999994,13.200000000000005,2,1,15.0,2.0
WLCQkELwKKco9q6aq,18,20.0,18.181818181818183,-1.8181818181818166,0.28708133971292343,19.553429027113232,1,2,19.6969696969697,0.6972408989521544
WWMQML8rnpAFP2YMF,24,14.285714285714286,13.333333333333334,-0.9523809523809526,2.5476190476190568,13.626984126984109,21,18,14.90079365079365,2.7605449878466755
WZwqGocuWKmCDKx55,6,20.0,20.0,0.0,-1.5971552802131794e-14,20.000000000000004,1,1,20.0,0.0
Wh693tc2FgzWxBzS4,11,12.0,11.473684210526315,-0.526315789473685,-0.10526315789473543,11.521531100478468,10,5,11.4688995215311,0.6391886067852505
X2zpj7ZG8apBebrzD,13,9.272727272727273,14.11111111111111,4.838383838383837,0.14851814851815023,14.5108225108225,8,1,14.585081585081584,2.0419097252231753
X8wnkwk35Xc764NDm,6,17.142857142857142,14.285714285714286,-2.857142857142856,-2.0408163265306203,17.687074829931976,1,6,16.666666666666668,1.166423687039608
XCabBPXLcM9Ev7ssq,13,8.333333333333334,5.333333333333333,-3.000000000000001,0.5274725274725253,5.710622710622709,1,5,5.974358974358974,1.6128048862585957
XLvxd9EmkPHvF6pew,21,11.764705882352942,18.666666666666668,6.901960784313726,6.111153552330023,14.39376962906375,16,1,17.44934640522876,2.360986721286352
XSBNh3n7r4FXve28j,4,14.285714285714286,15.714285714285714,1.428571428571427,1.7142857142857044,14.857142857142861,3,1,15.714285714285714,1.166423687039608
XT4BGco72Tioegwe7,3,4.0,1.0,-3.0,-3.0,3.611111111111111,1,3,2.111111111111111,1.6442942874387492
Xh4ppwSFKbzJGxPzB,16,10.384615384615385,11.076923076923077,0.6923076923076916,-0.5820135746606258,12.036199095022626,6,13,11.745192307692307,1.3808263683628277
XnSFtNHhqjrvmYWFX,6,20.0,5.0,-15.0,-10.714285714285724,19.523809523809526,1,6,14.166666666666666,4.915960401250875
Xut3K98uPfJMEcaLp,5,11.25,14.666666666666666,3.416666666666666,3.2666666666666666,11.016666666666667,5,1,12.65,1.3545191848852574
