custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0056,40762
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0057,40893
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0058,40875
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0059,40706
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0060,41021
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0061,40651
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0062,40727
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0063,40938
simbenchpop__simbenchpop__ctx_000__twin_persona_summary_batched_seed_0__s0064,40632
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0001,27645
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0002,27597
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0003,27753
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0004,27739
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0005,27581
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0006,27635
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0007,27559
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0008,27769
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0009,27603
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0010,27478
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0011,27798
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0012,27729
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0013,27613
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0014,27909
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0015,27452
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0016,27672
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0017,27498
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0018,27743
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0019,27881
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0020,27428
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0021,27724
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0022,27686
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0023,27937
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0024,27554
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0025,27695
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0026,27673
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0027,27755
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0028,27620
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0029,27731
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0030,27630
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0031,28032
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0032,27792
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0033,27577
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0034,27685
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0035,27531
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0036,27731
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0037,27706
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0038,27874
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0039,27670
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0040,27694
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0041,27876
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0042,27595
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0043,27783
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0044,27695
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0045,27901
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0046,27882
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0047,27887
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0048,27836
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0049,27717
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0050,27745
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0051,27647
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0052,27759
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0053,27716
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0054,27633
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0055,27566
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0056,27669
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0057,27800
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0058,27783
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0059,27613
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0060,27928
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0061,27558
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0062,27635
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0063,27846
simbenchpop__simbenchpop__ctx_001__twin_persona_summary_batched_seed_0__s0064,27539
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0001,3532
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0002,3485
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0003,3640
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0004,3626
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0005,3469
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0006,3522
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0007,3447
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0008,3657
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0009,3490
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0010,3365
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0011,3686
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0012,3617
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0013,3501
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0014,3797
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0015,3340
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0016,3560
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0017,3386
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0018,3630
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0019,3769
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0020,3315
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0021,3612
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0022,3573
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0023,3825
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0024,3442
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0025,3582
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0026,3561
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0027,3643
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0028,3507
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0029,3619
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0030,3518
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0031,3920
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0032,3679
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0033,3465
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0034,3573
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0035,3419
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0036,3618
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0037,3593
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0038,3762
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0039,3558
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0040,3582
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0041,3764
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0042,3483
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0043,3671
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0044,3582
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0045,3789
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0046,3770
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0047,3775
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0048,3724
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0049,3605
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0050,3633
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0051,3534
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0052,3647
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0053,3604
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0054,3521
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0055,3453
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0056,3557
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0057,3688
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0058,3670
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0059,3501
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0060,3816
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0061,3446
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0062,3522
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0063,3733
simbenchpop__simbenchpop__ctx_002__twin_persona_summary_batched_seed_0__s0064,3427
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0001,39190
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0002,39142
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0003,39298
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0004,39284
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0005,39126
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0006,39180
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0007,39104
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0008,39315
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0009,39148
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0010,39023
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0011,39344
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0012,39274
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0013,39158
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0014,39454
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0015,38997
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0016,39217
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0017,39043
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0018,39288
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0019,39427
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0020,38973
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0021,39269
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0022,39231
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0023,39483
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0024,39099
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0025,39240
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0026,39219
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0027,39301
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0028,39165
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0029,39277
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0030,39176
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0031,39578
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0032,39337
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0033,39122
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0034,39231
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0035,39076
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0036,39276
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0037,39251
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0038,39420
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0039,39215
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0040,39240
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0041,39422
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0042,39140
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0043,39328
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0044,39240
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0045,39446
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0046,39428
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0047,39432
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0048,39381
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0049,39262
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0050,39291
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0051,39192
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0052,39304
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0053,39261
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0054,39179
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0055,39111
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0056,39215
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0057,39345
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0058,39328
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0059,39158
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0060,39474
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0061,39104
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0062,39180
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0063,39391
simbenchpop__simbenchpop__ctx_003__twin_persona_summary_batched_seed_0__s0064,39085
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0001,5087
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0002,5039
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0003,5195
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0004,5181
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0005,5023
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0006,5077
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0007,5001
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0008,5212
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0009,5045
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0010,4920
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0011,5241
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0012,5171
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0013,5055
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0014,5351
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0015,4894
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0016,5114
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0017,4940
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0018,5185
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0019,5324
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0020,4870
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0021,5166
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0022,5128
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0023,5380
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0024,4996
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0025,5137
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0026,5116
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0027,5198
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0028,5062
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0029,5174
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0030,5073
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0031,5475
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0032,5234
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0033,5019
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0034,5128
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0035,4973
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0036,5173
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0037,5148
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0038,5317
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0039,5112
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0040,5137
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0041,5319
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0042,5037
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0043,5225
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0044,5137
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0045,5343
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0046,5325
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0047,5329
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0048,5278
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0049,5159
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0050,5188
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0051,5089
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0052,5201
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0053,5158
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0054,5076
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0055,5008
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0056,5112
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0057,5242
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0058,5225
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0059,5055
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0060,5371
simbenchpop__simbenchpop__ctx_004__twin_persona_summary_batched_seed_0__s0061,5001
