StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-22 08:12:03,2021-10-22 08:14:44,IP Address,92.2.51.166,100,160,True,2021-10-22 08:14:45,R_3DhKqvtvFltyr93,,,,,51.5597991943359375,-0.0095977783203125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,5,1.656,3.082,3.001,4,4,0.859,4.274,4.2,5,6,0.761,2.47,2.401,4,6,1.287,2.611,2.669,4,7,0.729,2.12,2.176,4,5,0.815,2.298,2.356,3,5,0.646,2.13,2.182,3,7,0.99,8.727,8.79,7,Extremely,0.806,2.857,2.801,4,7,0.899,2.602,2.658,4,7,0.626,2.936,2.982,5,8,0.702,2.804,2.853,3,Extremely,0.865,2.099,2.149,3,8,0.826,1.751,1.7,3,8,1.025,2.177,2.101,3,8,0.607,1.791,1.844,3,615730e930e2a471ec558454,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=94715AD4,5
2021-10-22 08:11:00,2021-10-22 08:15:08,IP Address,217.137.41.214,100,248,True,2021-10-22 08:15:09,R_3HFhI8XCN1HxAF6,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.792,2.026,2.091,2,6,0.86,1.861,1.923,2,8,0.747,2.449,2.4,4,5,0.903,1.636,1.601,2,5,0.755,1.435,1.4,2,5,0.656,1.255,1.201,2,4,0.729,1.497,1.561,2,5,1.401,2.618,2.684,3,4,1.016,1.948,1.901,3,2,0.788,1.459,1.525,2,3,1.043,2.159,2.225,3,5,0.818,1.799,1.856,2,3,0.855,4.084,4.148,5,3,0.77,1.77,1.829,2,3,0.773,2.972,3.032,3,5,0.86,1.76,1.826,3,615c157bdaf8983f9035e9d2,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,8
2021-10-22 08:12:47,2021-10-22 08:16:15,IP Address,82.44.36.9,100,207,True,2021-10-22 08:16:15,R_1gRyITFyxGo7IFr,,,,,52.4259033203125,-1.462799072265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.751,1.751,1.825,1,8,2.472,2.472,2.553,1,8,1.561,3.788,3.874,2,7,2.194,2.194,2.274,1,8,2.14,2.14,2.102,1,8,1.589,2.759,2.842,2,7,2.138,2.138,2.202,1,6,3.762,3.762,3.834,1,7,3.161,5.688,5.766,2,8,3.403,3.403,3.569,1,7,2.137,2.137,2.102,1,7,1.71,2.739,2.702,2,7,3.705,3.705,3.783,1,6,3.419,3.419,3.501,1,7,2.436,2.436,2.4,1,6,2.286,2.286,2.364,1,5d59cb467ca41f0001e97e1f,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:15:42,2021-10-22 08:17:19,IP Address,81.108.210.242,100,96,True,2021-10-22 08:17:19,R_0dHDRWWpowHfj1L,,,,,52.7563934326171875,-2.07269287109375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,4,0.93,0.93,0.992,1,4,1.43,1.43,1.492,1,7,1.567,1.567,1.629,1,Extremely,1.12,1.12,1.186,1,4,1.737,1.737,1.701,1,4,1.451,1.451,1.401,1,8,1.201,1.201,1.265,1,Extremely,0.951,0.951,0.9,1,6,3.534,3.534,3.594,1,5,1.414,1.414,1.479,1,8,1.309,1.309,1.374,1,Extremely,1.702,1.702,1.768,1,4,1.634,1.634,1.699,1,4,1.686,1.686,1.75,1,8,1.106,1.106,1.167,1,Extremely,0.737,1.588,1.653,2,59cbc42b81eacc000137f8b1,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,4
2021-10-22 08:16:09,2021-10-22 08:17:42,IP Address,78.86.135.13,100,92,True,2021-10-22 08:17:43,R_2dvgv2fqQV7hSZf,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,2.155,2.6,2.763,2,5,1.073,1.733,1.772,2,7,1.267,2.544,2.583,3,8,0.979,2.094,2.132,2,3,1.621,2.055,2.094,2,2,1.301,1.301,1.508,1,4,1.941,2.415,2.461,2,5,1.456,2.985,2.901,3,Not at all,1.324,1.324,1.367,1,2,1.31,1.31,1.356,1,2,2.002,2.002,2.222,1,2,1.78,1.78,1.815,1,Not at all,2.162,2.471,2.401,2,Not at all,0.896,0.896,0.94,1,Not at all,0.82,0.82,0.864,1,Not at all,1.364,1.364,1.401,1,614dd1ef0425aaf131393cc9,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,5
2021-10-22 08:19:00,2021-10-22 08:21:02,IP Address,2.29.136.16,100,121,True,2021-10-22 08:21:02,R_3LZtwgPaEcpOpzU,,,,,51.1448974609375,1.3018951416015625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.932,2.818,2.89,2,6,2.381,3.37,3.444,2,7,1.028,1.904,1.965,2,Extremely,1.821,2.972,3.044,2,6,1.442,3.296,3.364,2,7,14.062,16.051,16,3,Extremely,1.459,2.56,2.62,2,Extremely,1.062,2.308,2.366,3,2,1.452,2.496,2.558,2,2,2.399,2.75,2.701,2,5,7.448,7.989,8.051,2,6,1.853,3.516,3.582,3,Not at all,1.149,1.149,1.101,1,Not at all,1.522,1.823,1.887,2,Not at all,1.487,1.487,1.555,1,2,2.077,2.077,2.147,1,5f23fc20be6a4e1feed8aa5b,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
2021-10-22 08:20:43,2021-10-22 08:22:08,IP Address,82.132.186.121,100,85,True,2021-10-22 08:22:08,R_3QW6RBhwvpARDHL,,,,,53.768707275390625,-2.466705322265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,2,0.784,0.784,0.7,1,Extremely,0.355,1.141,1.175,2,Extremely,2.991,3.859,3.801,2,Extremely,0.231,0.966,0.904,2,Not at all,1.149,1.523,1.561,2,8,0.59,1.025,1.059,2,8,0.443,1.178,1.211,2,Extremely,0.773,1.792,1.835,3,2,1.174,1.174,1.102,1,8,0.479,1.004,1.042,2,Extremely,2.424,3.951,3.986,3,Extremely,0.491,1.16,1.101,2,6,0.659,1.319,1.36,2,4,0.979,1.429,1.465,2,8,0.429,1.231,1.27,2,Extremely,0.784,1.526,1.565,2,5a563395e0cf3d0001262ecf,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,2
2021-10-22 08:21:00,2021-10-22 08:22:35,IP Address,85.211.185.167,100,95,True,2021-10-22 08:22:36,R_3NHQbPFTRv4LR0X,,,,,53.4467010498046875,-2.225006103515625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.647,1.42,1.461,2,Extremely,0.792,1.875,1.801,3,Extremely,0.948,1.748,1.783,2,Extremely,0.949,2.754,2.786,4,5,0.879,3.788,3.701,4,Not at all,0.964,1.349,1.387,2,5,0.911,2.476,2.402,3,5,0.935,2.521,2.561,3,Not at all,1.116,1.611,1.65,2,Not at all,1.25,2.423,2.461,3,Not at all,0.972,0.972,0.902,1,Not at all,0.998,2.392,2.301,3,Not at all,0.701,0.701,0.737,1,Not at all,1.134,1.134,1.174,1,Not at all,1.112,1.112,1.151,1,Not at all,0.861,0.861,0.801,1,55ed5e8b748092000aaa9909,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:20:47,2021-10-22 08:22:50,IP Address,5.70.49.44,100,122,True,2021-10-22 08:22:50,R_1Hq4Zw47bBvpzq6,,,,,53.6537017822265625,-1.720794677734375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.173,1.416,1.473,2,2,0.64,1.284,1.344,2,4,0.98,2.091,2.148,2,3,2.689,3.675,3.736,2,6,0.597,2.251,2.201,3,7,0.59,1.481,1.543,2,7,0.842,3.013,3.072,3,7,0.648,1.352,1.301,2,5,0.474,1.76,1.819,3,4,0.569,2.408,2.467,3,3,0.938,1.397,1.456,2,2,2.058,2.366,2.427,2,Extremely,0.442,1.21,1.272,2,6,0.487,1.18,1.237,2,3,0.663,2.001,2.166,3,6,1.208,2.519,2.578,2,61653785ff3b160656b83f60,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,1
2021-10-22 08:23:26,2021-10-22 08:25:05,IP Address,213.205.194.50,100,99,True,2021-10-22 08:25:06,R_pFuCPYWmvES3AVb,,,,,51.368804931640625,-0.4853057861328125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.784,1.8,1.975,2,Extremely,0.624,2.029,2.056,3,8,0.895,2.01,2.036,2,Extremely,0.769,1.949,1.977,2,7,0.601,2.311,2.337,2,6,0.888,2.639,2.667,3,7,0.985,2.794,2.7,3,6,0.834,3.362,3.386,3,3,0.951,2.536,2.564,3,3,1.301,7.757,7.787,4,2,0.931,1.401,1.533,2,3,0.877,1.889,1.914,2,2,1.119,1.658,1.684,2,2,1.113,1.881,1.91,2,2,0.878,2.493,2.406,2,3,0.947,3.222,3.245,3,5eff6ae361fa1102b360e5ea,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,8
2021-10-22 08:23:27,2021-10-22 08:27:48,IP Address,94.192.223.67,100,261,True,2021-10-22 08:27:48,R_20TjUFJaX0IXGyi,,,,,51.357696533203125,1.0637969970703125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,0.846,2.389,2.448,2,5,1.053,5.248,5.202,3,3,5.242,8.112,8.201,3,2,1.046,3.063,3.126,2,7,1.021,4.639,4.7,3,4,0.924,2.781,2.847,3,3,1.084,2.071,2.135,2,2,1.409,2.893,2.958,3,6,0.985,2.873,2.934,2,6,2.58,4.556,4.5,4,4,1.022,2.289,2.348,2,Not at all,1.013,4.496,4.558,3,5,0.942,2.858,2.926,3,6,1.103,2.253,2.201,3,2,1.096,2.011,2.07,2,Not at all,1.07,5.807,5.866,3,61587ef7a7a1af1c9d8690d3,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,5
2021-10-22 08:26:54,2021-10-22 08:28:39,IP Address,82.18.163.91,100,104,True,2021-10-22 08:28:39,R_2fkQ512gM9zbM1P,,,,,51.435302734375,-0.309600830078125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.777,2.301,2.578,3,8,0.846,2.701,2.884,3,8,0.872,1.901,2.156,3,Extremely,0.68,1.701,1.855,3,7,0.741,2.101,2.327,3,5,0.916,2,2.208,3,7,0.977,1.801,1.995,3,7,0.766,6.159,6.371,5,6,1.338,3.5,3.712,4,4,0.834,3.601,3.902,3,4,1.164,3.582,3.501,5,6,0.701,1.701,1.894,3,5,1.252,2.502,2.713,3,7,0.956,1.825,1.9,3,4,2.566,3.701,3.893,4,3,0.937,2.001,2.257,3,6140c9c0cca2ec55cf59f8fb,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,8
2021-10-22 08:28:45,2021-10-22 08:31:25,IP Address,94.15.60.65,100,159,True,2021-10-22 08:31:25,R_7W02b0OuVoKU5VL,,,,,54.011993408203125,-1.043701171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.131,2.243,2.201,2,Not at all,1.158,3.611,3.693,2,Extremely,0.732,1.97,2.054,2,Extremely,1.368,2.488,2.552,2,Not at all,2.791,3.234,3.296,2,Not at all,0.996,1.547,1.615,2,8,2.121,4.538,4.5,4,7,0.76,2.925,2.987,2,Not at all,1.072,1.588,1.669,2,4,1.106,2.55,2.629,2,8,0.743,1.887,1.97,2,Extremely,0.797,1.969,2.04,2,Not at all,1.104,1.739,1.701,2,Not at all,7.953,9.406,9.488,3,8,0.839,1.997,2.068,2,7,0.782,2.428,2.492,2,61065a951ba33316abb42a29,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,1
2021-10-22 08:29:33,2021-10-22 08:31:51,IP Address,90.213.130.247,100,138,True,2021-10-22 08:31:51,R_yEY6I0yu8JKCOrf,,,,,50.89630126953125,-1.046295166015625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.109,2.492,2.562,2,Extremely,1.348,5.063,5.12,3,7,1.034,2.894,2.952,2,7,1.136,3.308,3.367,2,Extremely,1.019,2.359,2.431,2,8,1.037,2.975,3.031,2,7,0.983,3.227,3.293,4,4,1.524,4.103,4.163,2,Extremely,1.107,2.504,2.563,2,8,1.121,3.084,3.161,3,6,1.189,5.616,5.67,3,6,1.13,3.5,3.662,3,8,1.119,3.388,3.457,2,8,1.059,2.631,2.693,2,6,1.025,3.396,3.457,2,5,1.43,3.61,3.671,2,61500dd5a6c5bbc039ace60e,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:30:57,2021-10-22 08:33:10,IP Address,86.172.3.210,100,133,True,2021-10-22 08:33:10,R_1QH5ndV0FtEWGoN,,,,,51.357696533203125,0.1291046142578125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,3.573,3.573,3.596,1,8,4.337,4.337,4.362,1,Extremely,2.029,2.029,2.052,1,Extremely,1.942,1.942,1.968,1,4,3.369,3.369,3.394,1,6,1.895,1.895,1.801,1,Not at all,2.128,2.877,2.903,2,Not at all,2.772,2.772,2.796,1,Not at all,2.516,2.516,2.539,1,5,2.389,2.389,2.304,1,6,2.843,2.843,2.87,1,5,7.074,7.074,7.105,1,Not at all,3.221,3.221,3.249,1,2,2.264,2.264,2.288,1,Not at all,4.791,4.791,4.702,1,8,9.682,9.682,9.605,1,5fe8e3f129db957ec8f9ed63,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,5
2021-10-22 08:31:54,2021-10-22 08:33:40,IP Address,82.132.244.131,100,106,True,2021-10-22 08:33:42,R_1dgm7z3sJgjc6Mx,,,,,52.4866943359375,-1.898895263671875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,3,1.478,3.054,3.001,3,4,1.49,2.761,2.832,3,7,2.413,3.412,3.472,2,Extremely,0.95,2.595,2.656,3,3,1.37,2.345,2.3,2,5,1.366,2.599,2.66,2,8,0.956,1.79,1.855,3,Extremely,1.224,2.933,2.9,3,4,1.064,2.138,2.101,2,3,1.431,2.154,2.217,2,4,1.302,6.159,6.224,3,7,1.127,1.885,1.963,2,Not at all,0.765,1.811,1.879,2,2,1.409,2.382,2.45,2,Not at all,1.269,1.594,1.652,2,3,1.334,2.619,2.679,3,615a04685ccd2763823852f7,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,3
2021-10-22 08:27:56,2021-10-22 08:34:59,IP Address,86.134.47.156,100,423,True,2021-10-22 08:35:00,R_1kLJf1Ogc1kZQkG,,,,,52.5308074951171875,0.3699951171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,0.76,2.608,2.669,2,4,0.481,2.728,2.702,2,7,0.701,2.381,2.456,2,5,0.549,4.813,4.883,3,3,0.758,3.659,3.73,2,3,0.59,2.289,2.363,2,4,0.93,4.229,4.201,2,4,0.562,5.181,5.251,2,3,0.71,2.674,2.738,2,3,0.627,1.906,1.973,2,3,0.663,3.061,3.134,2,2,0.596,2.244,2.201,2,2,0.727,1.729,1.795,2,3,0.584,1.931,1.992,2,3,2.035,4.032,4.002,3,2,0.646,3.193,3.281,2,5d4e4f66ffbcf800199d5d2e,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,6
2021-10-22 08:31:02,2021-10-22 08:35:20,IP Address,176.254.243.184,100,258,True,2021-10-22 08:35:21,R_1Hk0sCl5XUkbfr3,,,,,52.43280029296875,-2.0316925048828125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.374,2.6,2.818,2,7,1.088,2.301,2.465,2,7,2.221,12.002,12.191,7,7,0.971,3.201,3.367,3,6,0.994,4.103,4.376,2,7,0.932,2.178,2.101,2,6,0.857,2.201,2.367,2,6,0.833,2.302,2.468,2,6,0.948,6.103,6.374,4,5,0.952,3.4,3.645,3,5,1.192,3.902,4.161,2,5,0.949,2.693,2.749,3,5,0.748,3.178,3.102,3,5,1.548,4.802,4.973,3,5,1.566,7.701,7.875,5,5,1.457,4.702,4.887,2,614a00b3740430aef0eaf460,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
2021-10-22 08:33:40,2021-10-22 08:36:52,IP Address,82.45.77.145,100,191,True,2021-10-22 08:36:52,R_1HeOS3Ssts3DhKQ,,,,,51.4351043701171875,-2.541900634765625,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,1.253,2.669,2.697,3,Extremely,1.131,2.692,2.722,3,7,1.44,2.704,2.734,3,6,3.296,5.481,5.404,4,Extremely,0.887,2.101,2.241,3,Extremely,1.055,2.916,2.946,3,7,4.161,5.478,5.401,3,6,1.289,3.8,3.933,4,8,5.985,7.43,7.461,2,7,1.105,3.234,3.264,4,6,1.768,4.119,4.149,4,6,1.093,2.447,2.478,3,7,0.863,2.956,2.983,3,8,1.295,3.004,3.034,4,5,1.071,2.954,2.982,3,4,1.362,4.767,4.797,4,61410d937e107d6a1b7849b0,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:41:47,2021-10-22 08:45:04,IP Address,86.29.177.146,100,196,True,2021-10-22 08:45:04,R_1Do2JYhFECrRvG5,,,,,53.13690185546875,-1.199493408203125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.197,4.227,4.286,2,Extremely,3.286,4.788,4.846,2,Extremely,1.254,3.216,3.285,2,Extremely,3.605,5.884,5.95,3,Not at all,1.823,1.823,1.89,1,Not at all,1.348,1.944,2.001,2,Extremely,2.429,4.155,4.101,3,Extremely,1.225,3.179,3.24,3,Not at all,1.153,1.153,1.102,1,Not at all,1.7,2.379,2.449,2,Not at all,1.483,8.095,8.158,4,Not at all,2.159,2.159,2.229,1,Not at all,1.548,1.548,1.502,1,Not at all,1.638,1.638,1.602,1,Not at all,1.456,2.1,2.168,2,Not at all,1.574,2.634,2.601,2,615755f63b750e7739b5c132,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:45:59,2021-10-22 08:49:42,IP Address,188.210.215.165,100,222,True,2021-10-22 08:49:42,R_1exd7gVhn4vR7iC,,,,,55.86700439453125,-4.2621002197265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.1,1.272,1.334,2,2,1.253,1.253,1.201,1,6,1.13,2.111,2.175,2,Extremely,0.823,2.193,2.25,2,Not at all,1.093,1.093,1.158,1,2,1.075,1.075,1.139,1,6,0.084,2.706,2.77,3,Extremely,0.857,2.558,2.631,4,Not at all,0.946,0.946,0.901,1,3,1.264,1.822,1.89,2,3,0.262,2.02,2.084,3,7,0.717,1.872,1.939,2,Not at all,1.058,1.058,1.122,1,2,1.273,1.273,1.342,1,5,0.756,1.783,1.848,2,8,0.68,2.455,2.54,3,6163f85ef1ba5916833c2e0c,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,1
2021-10-22 08:51:49,2021-10-22 08:54:11,IP Address,90.220.178.213,100,141,True,2021-10-22 08:54:11,R_3HvFSqnQL7YBSJT,,,,,51.583404541015625,-0.07550048828125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.765,2.101,2.273,3,7,0.609,1.4,1.601,3,6,0.796,1.9,2.162,3,6,0.831,1.7,1.931,3,6,0.759,1.401,1.615,3,8,0.684,1.969,1.903,3,6,0.756,1.901,2.122,3,7,0.77,1.501,1.68,3,6,0.679,2.002,2.203,4,7,0.817,1.601,1.777,3,6,0.581,1.301,1.489,3,4,0.597,1.407,1.617,3,6,0.776,1.502,1.733,3,6,0.96,3.296,3.374,4,7,0.681,1.671,1.726,3,5,2.333,4.101,4.287,3,615f2d67574095fe86bfe619,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,8
2021-10-22 08:54:07,2021-10-22 08:56:32,IP Address,176.253.58.98,100,145,True,2021-10-22 08:56:32,R_DwLc8wIe7AGDBxT,,,,,52.5876007080078125,-1.9828033447265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.707,2.305,2.33,3,8,0.81,2.275,2.303,3,8,0.846,1.938,1.97,3,8,1.083,2.017,2.044,3,8,0.917,2.71,2.735,4,7,0.7,2.61,2.64,4,7,1.088,2.563,2.591,3,7,15.738,17.665,17.692,2,7,0.859,2.652,2.686,3,5,0.863,2.394,2.3,3,7,0.853,2.104,2.131,4,7,2.322,4.215,4.243,4,7,2.608,23.714,23.743,5,5,0.973,2.398,2.426,3,7,1.22,3.355,3.386,3,6,0.676,1.975,1.901,3,616032d21a16435a9ef61c93,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:56:56,2021-10-22 08:59:07,IP Address,109.249.187.111,100,131,True,2021-10-22 08:59:07,R_2P1NxcrYaNtQBJ8,,,,,51.60009765625,-0.2617034912109375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.141,2.839,2.898,2,8,0.811,2.857,2.802,2,8,0.967,6.541,6.5,3,8,0.901,2.553,2.5,2,7,1.087,2.47,2.519,2,7,0.842,3.092,3.151,2,7,0.914,2.528,2.591,2,6,0.949,7.738,7.796,3,7,0.8,3.643,3.696,2,7,0.894,2.568,2.629,2,7,1.23,5.939,5.994,2,5,0.972,2.8,2.964,2,7,0.944,3.145,3.101,2,6,2.432,3.64,3.602,2,6,1.056,3.698,3.765,3,5,0.986,4.109,4.158,2,61620ac8e2bd527aac44a634,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:56:48,2021-10-22 08:59:25,IP Address,86.159.230.152,100,156,True,2021-10-22 08:59:25,R_2R9BrzwEm8SszfS,,,,,52.4098968505859375,-1.8141021728515625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.74,1.504,1.537,2,Extremely,0.828,1.792,1.7,3,8,1.027,3.164,3.195,4,7,1.031,3.178,3.101,5,Extremely,1.159,2.329,2.363,3,7,1.641,3.378,3.301,4,7,2.248,5.073,5,4,7,2.15,3.812,3.853,4,6,0.95,2.728,2.759,4,3,1.196,3.781,3.701,4,3,0.895,5.664,5.697,3,2,3.705,4.227,4.258,2,2,1.489,2.036,2.07,2,5,3.125,4.751,4.782,3,3,0.998,2.143,2.169,3,Not at all,1.165,1.591,1.625,2,615bf214a1e078163ac4fc3b,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,9
2021-10-22 08:58:29,2021-10-22 09:00:26,IP Address,81.129.176.216,100,116,True,2021-10-22 09:00:26,R_vvhidvv8QyYU4j7,,,,,50.9871063232421875,-4.2534942626953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,3,1.195,1.195,1.285,1,6,0.478,0.478,0.555,1,5,0.421,0.421,0.401,1,3,0.732,0.732,0.798,1,3,0.399,0.399,0.48,1,3,2.533,2.533,2.501,1,3,0.55,0.55,0.5,1,6,0.578,0.578,0.663,1,3,0.978,0.978,1.051,1,6,0.421,0.421,0.5,1,3,0.571,0.571,0.639,1,5,4.257,4.257,4.339,1,3,0.817,0.817,0.885,1,3,3.917,3.917,3.994,1,4,1.471,1.471,1.527,1,3,0.475,0.475,0.545,1,616049b131b4c14e2aa91023,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,3
2021-10-22 08:58:53,2021-10-22 09:00:30,IP Address,92.7.214.49,100,97,True,2021-10-22 09:00:31,R_2D2qeTRqoku3Uiq,,,,,57.1385955810546875,-2.1761016845703125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,0.631,2.506,2.569,3,4,0.459,1.777,1.834,3,3,0.605,2.047,2.002,2,3,0.506,2.558,2.5,3,5,0.506,2.897,2.957,3,5,0.605,3.509,3.566,4,4,0.651,2.037,2.096,3,2,0.539,1.667,1.726,2,4,0.4,1.911,1.968,2,2,1.501,4.937,4.999,2,2,0.371,4.007,4.066,2,Not at all,0.717,1.492,1.551,2,5,0.665,2.258,2.317,2,Not at all,0.566,1.723,1.784,2,2,0.586,1.995,2.054,3,Not at all,0.611,1.315,1.373,2,5e377d1ac0b28970cf33db0e,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=94715AD4,7
