StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-16 09:06:48,2021-10-16 09:08:14,IP Address,86.184.138.100,100,86,True,2021-10-16 09:08:14,R_1fjvNjn6MG4XVPM,,,,,53.940093994140625,-0.447906494140625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.827,1.827,1.837,1,Not at all,0.729,0.729,0.736,1,Not at all,0.47,0.47,0.475,1,Not at all,0.665,0.665,0.672,1,Not at all,0.533,0.533,0.544,1,Not at all,0.816,0.816,0.822,1,Not at all,1.853,1.853,1.859,1,Not at all,0.738,0.738,0.744,1,Not at all,2.202,2.202,2.213,1,Not at all,0.437,0.437,0.456,1,Not at all,0.713,0.713,0.721,1,Not at all,0.495,0.495,0.501,1,Not at all,4.507,4.507,4.515,1,Not at all,0.539,0.539,0.544,1,Not at all,0.591,0.591,0.598,1,Not at all,0.485,0.485,0.497,1,6158a0e82fe530183cc203e5,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,1
2021-10-16 09:05:55,2021-10-16 09:09:10,IP Address,5.69.81.75,100,194,True,2021-10-16 09:09:10,R_3hcC6IoeTZMdF0W,,,,,51.8874053955078125,0.9185028076171875,anonymous,EN,"Read, understood and approved",5,5,20,20,10,10,5,5,0,20,10,10,3,0.782,2.717,2.747,4,4,0.594,2.25,2.278,4,Extremely,0.572,1.81,1.836,3,Extremely,0.466,3.856,3.887,7,Not at all,0.815,1.625,1.654,3,Extremely,0.592,2.622,2.652,4,Extremely,0.771,2.218,2.245,4,8,1.841,9.262,9.298,11,Not at all,0.506,2.342,2.367,3,7,0.454,1.9,2.044,4,8,0.203,5.901,6.064,6,6,0.475,2.071,2.096,4,Not at all,0.891,3.317,3.343,4,8,0.482,2.743,2.771,4,4,0.597,3.622,3.651,4,7,0.57,2.401,2.564,4,6158a7dd5708a388b0610f8e,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=48BB432C,3
2021-10-16 09:06:52,2021-10-16 09:10:19,IP Address,213.31.189.95,100,206,True,2021-10-16 09:10:19,R_1FLfn7qyGc0HYXE,,,,,50.855194091796875,0.57159423828125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,4,1.405,2.44,2.5,2,6,3.301,5.552,5.501,3,6,1.047,2.475,2.538,3,8,3.586,8.457,8.532,5,2,3.946,4.348,4.3,2,6,1.762,3.517,3.58,3,8,1.015,2.131,2.189,2,8,3.11,4.404,4.46,3,2,1.458,2.401,2.469,2,3,1.348,2.165,2.226,2,2,2.545,3.291,3.355,2,6,3.007,4.596,4.654,3,4,1.636,2.042,2.001,2,4,1.11,2.254,2.314,2,3,1.879,2.413,2.465,2,4,1.408,2.623,2.688,3,615a04685ccd2763823852f7,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,4
2021-10-16 09:06:11,2021-10-16 09:10:50,IP Address,94.192.223.67,100,278,True,2021-10-16 09:10:51,R_We7HOUzDXg1Gdy1,,,,,51.1410064697265625,0.8238067626953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.97,2.728,2.7,3,7,0.915,3.24,3.201,4,6,5.322,7.954,7.9,4,5,2.203,5.816,5.864,3,7,1.058,2.156,2.22,2,7,0.763,2.995,3.061,5,4,6.475,8.666,8.724,2,3,4.692,5.223,5.284,2,Extremely,1.382,2.573,2.634,3,6,1.233,4.089,4.152,3,5,0.846,2.285,2.334,2,4,49.187,50.262,50.339,3,6,2.084,3.427,3.49,3,5,1.091,2.209,2.27,2,6,1.38,3.382,3.446,4,3,1.706,5.932,5.994,3,61587ef7a7a1af1c9d8690d3,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,9
2021-10-16 09:09:05,2021-10-16 09:11:22,IP Address,176.251.200.220,100,137,True,2021-10-16 09:11:23,R_1jTYq7yrT2yeMWG,,,,,52.070098876953125,-2.6295013427734375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.271,2.2,2.378,2,8,1.327,1.935,1.964,2,8,1.782,2.901,3.034,3,8,1.903,6.628,6.678,5,6,2.172,3.054,3.1,2,8,2.738,3.517,3.561,2,7,1.468,2.583,2.501,2,7,1.411,2.099,2.152,2,6,1.261,2.4,2.547,3,5,1.337,2.001,2.173,2,4,1.385,1.993,2.032,2,5,1.509,2.245,2.294,2,5,1.722,2.132,2.18,2,4,1.239,1.67,1.601,2,4,1.179,2.255,2.284,3,6,1.39,2.601,2.758,3,6159a044cae3037ed9d75498,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,8
2021-10-16 09:08:13,2021-10-16 09:12:09,IP Address,188.220.130.100,100,235,True,2021-10-16 09:12:09,R_1GDIT7wTvSYSoZP,,,,,53.7505035400390625,-1.48089599609375,anonymous,EN,"Read, understood and approved",5,5,2,20,5,10,5,5,0,15,10,10,3,1.117,1.928,1.984,2,2,0.873,1.382,1.432,2,8,0.677,2.004,2.061,3,4,1.116,9.472,9.531,6,6,0.823,2.301,2.356,2,7,1.009,3.014,3.073,5,Extremely,1.415,3.546,3.501,6,3,1.038,1.782,1.841,2,5,1.176,1.752,1.701,2,3,1.083,1.401,1.562,2,4,0.893,2.23,2.286,4,5,0.262,3.577,3.633,4,Not at all,0.873,2.669,2.727,2,6,0.891,1.818,1.876,3,3,0.983,1.327,1.386,2,2,0.849,1.827,1.884,2,61653785ff3b160656b83f60,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=48BB432C,3
2021-10-16 09:10:28,2021-10-16 09:12:38,IP Address,78.150.148.90,100,130,True,2021-10-16 09:12:38,R_yEbJEUD2zP6LELD,,,,,52.90289306640625,-1.5045928955078125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.565,1.832,1.898,2,Not at all,1.44,1.941,1.901,2,3,4.145,5.07,5.13,3,3,2.217,4.234,4.296,3,6,4.568,7.39,7.461,3,4,1.758,4.117,4.177,2,5,1.249,3.307,3.376,3,6,1.244,2.661,2.724,2,6,1.423,6.089,6.159,3,6,2.067,3.528,3.589,2,7,1.168,3.784,3.846,2,7,0.95,2.858,2.921,2,7,1.304,2.979,3.039,2,2,1.652,3.093,3.156,2,8,1.042,3.025,3.086,3,8,1.014,3.02,3.077,3,611fa1092bc77bd09a76f5ac,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,1
2021-10-16 09:10:04,2021-10-16 09:12:44,IP Address,90.213.130.247,100,160,True,2021-10-16 09:12:44,R_22RgpRS0kZBQOAe,,,,,50.89630126953125,-1.046295166015625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.221,2.973,3.035,3,Extremely,0.895,2.768,2.827,2,7,1.124,3.831,3.888,2,5,1.18,4.846,4.8,2,Extremely,0.923,2.737,2.797,2,Extremely,1.316,3.178,3.232,2,7,0.999,3.469,3.53,4,4,1.424,6.354,6.301,2,Extremely,0.993,3.889,3.949,2,8,1.111,2.717,2.777,2,7,1.075,4.269,4.322,2,5,1.184,3.245,3.201,2,Extremely,2.182,3.933,3.995,2,7,1.052,2.764,2.821,2,7,1.045,8.578,8.639,2,3,1.031,4.89,4.951,2,61500dd5a6c5bbc039ace60e,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,9
2021-10-16 09:09:00,2021-10-16 09:13:25,IP Address,148.252.133.9,100,265,True,2021-10-16 09:13:26,R_1mhe1xFoxjpf7PE,,,,,55.9552001953125,-3.1999969482421875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.584,4.901,5.111,4,5,2.516,3.701,3.894,3,3,1.269,2.301,2.488,2,2,1.583,2.401,2.641,2,6,4.842,6.294,6.364,3,6,3.859,7.301,7.496,4,7,1.428,2.703,2.903,2,4,1.126,2.301,2.481,2,8,1.142,1.9,2.087,2,Extremely,1.649,2.601,2.781,2,6,1.295,3.101,3.342,4,6,1.024,2.494,2.566,2,Extremely,1.009,1.901,2.155,2,Extremely,1.09,2.401,2.599,2,7,0.921,2.401,2.571,3,7,0.744,3.001,3.217,3,6161d2329a7b14fb4a336f73,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,6
2021-10-16 09:11:29,2021-10-16 09:13:32,IP Address,46.69.239.128,100,122,True,2021-10-16 09:13:32,R_3R88EgpRFOLeb4U,,,,,52.675506591796875,-2.7615966796875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,2,0.897,1.63,1.682,2,3,0.857,1.907,1.968,2,Extremely,0.788,2.022,2.092,2,8,0.695,2.413,2.474,3,3,0.79,2.058,2.118,2,5,0.893,2.095,2.169,2,8,0.859,2.177,2.237,2,Extremely,0.746,2.047,2.002,2,3,0.733,2.55,2.5,3,5,0.922,1.69,1.753,2,6,0.806,2.525,2.585,3,7,0.858,2.912,2.971,2,3,1.047,1.78,1.839,2,4,0.918,1.919,1.981,2,5,0.994,1.961,2.02,2,5,0.715,1.567,1.626,2,6162c650f52a251b60211e35,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,2
2021-10-16 09:12:45,2021-10-16 09:14:52,IP Address,81.108.99.114,100,126,True,2021-10-16 09:14:52,R_33kjK3ihDFmTRgX,,,,,55.8119049072265625,-4.257293701171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,4,1.76,2.643,2.692,2,7,1.373,3.483,3.427,3,Extremely,1.34,2.541,2.596,3,5,1.037,1.845,1.896,2,Not at all,1.011,1.011,1.061,1,2,1.833,2.741,2.794,2,6,1.708,2.992,3.046,3,8,1.32,2.779,2.701,3,Not at all,2.646,3.111,3.167,2,Not at all,1.857,1.857,1.908,1,3,1.404,2.239,2.208,2,3,2.689,4.384,4.301,2,Not at all,1.217,1.217,1.266,1,Not at all,1.125,2.025,2.076,2,4,1.64,2.39,2.448,2,4,2.748,3.548,3.502,2,614c7eefc87974fd23521f13,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,4
2021-10-16 09:16:59,2021-10-16 09:18:34,IP Address,86.27.107.211,100,95,True,2021-10-16 09:18:34,R_3PNVjRWCXgZsbes,,,,,52.61810302734375,-1.1804046630859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.776,1.509,1.501,2,8,1.087,2.458,2.554,3,7,0.724,1.978,2.054,2,6,0.765,2.115,2.101,3,8,1.199,2.654,2.742,3,7,0.863,1.981,2.047,2,5,0.734,1.643,1.601,2,4,0.772,1.893,1.968,2,7,1.116,2.355,2.302,3,6,1.301,3.832,3.801,5,6,0.702,2.077,2.166,2,7,0.911,2.686,2.775,3,8,0.696,1.832,1.802,2,5,0.809,2.967,3.055,4,5,0.662,1.581,1.649,2,4,0.701,1.563,1.652,2,615b70cbe5247d5bed134150,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,9
2021-10-16 09:14:37,2021-10-16 09:18:38,IP Address,176.249.96.227,100,240,True,2021-10-16 09:18:38,R_1rBp9UbuxPDG3pp,,,,,51.4351043701171875,-2.541900634765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.813,2.725,2.701,3,8,1.057,3.099,3.172,2,Extremely,1.18,2.448,2.401,2,Extremely,0.826,2.357,2.435,2,Extremely,0.877,2.312,2.379,2,8,0.84,3.439,3.401,3,7,1.131,7.036,7.001,6,Extremely,0.824,2.729,2.796,2,Extremely,1.486,8.612,8.691,6,8,0.787,2.939,2.9,3,8,1.147,2.684,2.754,2,7,0.919,2.684,2.756,3,7,0.693,1.964,2.041,3,Extremely,0.807,2.159,2.243,2,8,0.699,1.851,1.802,2,4,0.711,1.799,1.872,2,614ac76ed392a7cd817b2170,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,9
2021-10-16 09:16:35,2021-10-16 09:19:26,IP Address,176.250.76.130,100,171,True,2021-10-16 09:19:27,R_31tnrEBQQ0rnNmr,,,,,56.0800933837890625,-3.400604248046875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.134,2.276,2.344,2,8,0.184,2.876,2.942,3,Extremely,0.901,7.692,7.76,6,Extremely,1.05,2.304,2.495,2,8,0.891,2.792,2.853,3,8,2.351,4.003,4.179,5,6,2.885,5.668,5.632,5,8,0.991,3.834,3.897,2,7,1.647,2.883,2.945,2,6,2.51,9.318,9.378,4,3,1.091,1.778,1.837,2,2,1.437,2.186,2.239,3,5,1.212,2.548,2.612,2,6,1.176,2.531,2.595,2,2,1.534,2.39,2.453,2,2,1.308,3.9,3.963,2,61601f0ddc31a716116888f1,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,9
2021-10-16 09:17:32,2021-10-16 09:19:54,IP Address,77.101.180.244,100,142,True,2021-10-16 09:19:54,R_3PIfPWPr5SdcDY2,,,,,51.1670074462890625,0.2382965087890625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,0.856,3.524,3.585,3,7,1.075,2.226,2.295,2,Extremely,1.019,2.237,2.201,2,Extremely,1.245,3.594,3.663,3,8,0.93,2.53,2.597,2,Extremely,0.99,2.491,2.555,3,8,0.795,1.812,1.896,2,Extremely,1.58,4.848,4.8,3,3,1.042,1.727,1.788,2,6,1.132,2.75,2.701,2,6,1.676,3.711,3.772,3,7,0.881,2.049,2,2,Not at all,1.048,1.9,1.967,2,4,1.42,2.335,2.301,2,5,1.159,3.676,3.742,3,6,1.282,3.15,3.101,2,615ab6108d1595700cd36241,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,7
2021-10-16 09:17:42,2021-10-16 09:20:41,IP Address,81.108.210.242,100,179,True,2021-10-16 09:20:42,R_2SH0jD355c1j3e3,,,,,52.7563934326171875,-2.07269287109375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,3,1.566,1.566,1.626,1,4,2.033,2.033,2.097,1,7,1.486,1.486,1.558,1,Extremely,1.928,1.928,1.987,1,3,2.354,2.354,2.427,1,4,2.824,2.824,2.886,1,6,1.611,1.611,1.679,1,Extremely,1.156,1.156,1.216,1,2,1.505,1.505,1.577,1,4,1.224,1.224,1.295,1,5,7.92,7.92,7.979,1,Extremely,1.278,1.278,1.355,1,3,1.909,1.909,1.973,1,2,1.31,1.31,1.377,1,8,3.825,3.825,3.802,1,8,1.936,1.936,2,1,59cbc42b81eacc000137f8b1,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,3
2021-10-16 09:15:12,2021-10-16 09:20:54,IP Address,213.205.242.106,100,341,True,2021-10-16 09:20:54,R_1GC6IPv6oXCIGSx,,,,,52.4866943359375,-1.898895263671875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,1.405,2.654,2.717,2,8,1.431,2.879,2.962,2,8,1.413,5.806,5.873,2,8,2.006,3.364,3.429,2,7,1.743,3.428,3.497,2,8,2.045,3.548,3.501,3,5,2.764,3.557,3.629,2,7,1.411,3.221,3.299,2,4,1.473,2.133,2.19,2,5,1.582,3.388,3.453,3,4,1.64,2.274,2.336,2,5,7.892,8.627,8.688,2,2,3.335,4.368,4.442,2,3,1.566,2.194,2.266,2,2,4.061,4.061,4.122,1,2,1.416,1.841,1.802,2,61477bd4355f82a8edc7dec0,0,10,1,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=48BB432C,8
2021-10-16 09:19:01,2021-10-16 09:21:44,IP Address,94.15.154.184,100,163,True,2021-10-16 09:21:45,R_2Qg0eAkaKBYYST7,,,,,51.315704345703125,-0.535003662109375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.129,2.801,2.86,3,7,1.034,2.573,2.637,2,6,1.338,2.42,2.475,2,8,0.764,2.445,2.401,3,7,1.21,2.366,2.425,2,5,1.379,10.016,10.061,4,5,0.066,4.561,4.617,4,4,1.259,6.974,7.035,4,6,1.209,3.801,3.958,3,5,1.423,2.779,2.839,2,3,3.048,4.995,5.055,2,4,1.141,4.299,4.347,2,5,0.852,2.898,2.956,3,4,1.981,3.713,3.771,3,3,0.824,2.578,2.642,3,2,1.709,5.501,5.661,3,615f3d317a2cc5451f67a9fa,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,8
2021-10-16 09:23:03,2021-10-16 09:25:39,IP Address,217.39.108.103,100,156,True,2021-10-16 09:25:40,R_30qrU92Q0ITQslr,,,,,53.567596435546875,-1.5839996337890625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,3,4.899,12.83,12.893,4,Extremely,1.198,2.683,2.741,4,Extremely,1.773,3.099,3.156,2,8,1.533,3.96,4.017,3,6,1.151,2.594,2.661,4,4,1.551,2.241,2.202,2,3,1.266,1.804,1.867,2,8,1.174,2.545,2.501,3,3,1.862,3.877,3.942,2,2,2.433,3.849,3.935,2,6,2.061,3.043,3.001,2,5,2.568,6.396,6.45,4,2,2.044,2.325,2.396,2,2,1.555,1.953,2.024,2,4,1.805,3.689,3.761,3,3,3.522,6.302,6.48,3,61603d13520e8746562aec7a,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,3
2021-10-16 09:21:20,2021-10-16 09:25:59,IP Address,86.27.234.249,100,278,True,2021-10-16 09:25:59,R_1XhTpE2ldbkrzO1,,,,,52.768096923828125,-1.202606201171875,anonymous,EN,"Read, understood and approved",5,5,2,10,10,10,5,5,0,20,10,10,5,0.994,2.972,2.996,3,7,1.434,10.347,10.376,6,8,0.938,2.504,2.53,3,8,1.127,2.696,2.721,3,6,1.233,3.373,3.396,4,6,1.309,3.466,3.49,4,7,0.739,2.135,2.158,3,7,1.467,4.78,4.7,4,4,1.033,2.602,2.625,3,3,2.743,4.025,4.049,3,2,0.254,1.988,1.9,4,4,16.74,19.162,19.184,4,3,1.024,2.308,2.332,3,3,1.601,2.794,2.7,3,3,1.682,2.918,2.943,3,4,11.292,12.681,12.711,2,5b2200bb38fc0c0001312c02,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=48BB432C,5
2021-10-16 09:20:19,2021-10-16 09:27:39,IP Address,90.252.164.10,100,439,True,2021-10-16 09:27:39,R_qQSEtFNaQJm84Vj,,,,,51.6421966552734375,-2.1721038818359375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,2.215,4.101,4.262,5,8,5.44,13.902,13.924,9,4,1.752,6.054,6.082,7,7,3.526,6.3,6.482,6,Extremely,3.231,5.112,5.138,4,7,1.372,3.335,3.357,4,6,1.387,3.619,3.642,4,6,2.995,7.221,7.244,6,7,1.608,6.289,6.311,6,6,2.041,5.381,5.301,6,7,0.81,3.955,3.986,5,3,0.232,7.825,7.854,3,8,5.247,8.416,8.441,5,6,1.399,3.759,3.786,5,4,1.424,11.558,11.585,5,2,2.935,3.869,3.896,2,615302a0209f909567d8e147,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,8
2021-10-16 09:24:48,2021-10-16 09:28:20,IP Address,90.213.115.190,100,211,True,2021-10-16 09:28:20,R_3qJM6YB9rzBjayT,,,,,50.264801025390625,-5.0576019287109375,anonymous,EN,"Read, understood and approved",5,5,5,20,10,10,0,5,0,20,10,10,2,0.911,1.2,1.354,2,3,1.012,1.662,1.686,2,4,1.121,1.4,1.609,2,7,2.639,4.521,4.556,4,3,2.824,6.196,6.222,3,3,0.552,2.264,2.289,4,4,0.814,1.374,1.398,2,5,1.06,1.537,1.561,2,2,1.112,2.514,2.537,2,3,0.833,1.183,1.208,2,5,0.854,1.38,1.301,2,5,1.334,1.759,1.784,2,2,0.614,4.035,4.058,3,3,1.3,1.781,1.701,2,4,0.876,1.256,1.283,2,5,1.056,1.605,1.632,2,6159e7b37fa10a67e006ea1d,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=48BB432C,2
2021-10-16 09:22:27,2021-10-16 09:28:54,IP Address,86.3.73.56,100,387,True,2021-10-16 09:28:55,R_2AFmcAgnp2xeRd0,,,,,51.877105712890625,-0.538299560546875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,2.433,4.781,4.841,5,Extremely,2.268,3.9,3.981,3,Extremely,1.487,3.777,3.848,3,Extremely,0.906,3.623,3.601,2,Extremely,3.152,6.854,6.929,4,Extremely,1.765,3.335,3.301,2,Extremely,2.183,4.133,4.101,2,Extremely,2.689,4.847,4.801,2,8,1.4,2.934,2.901,3,8,1.462,3.164,3.24,2,Extremely,1.601,4.671,4.751,2,Extremely,1.895,3.414,3.499,2,8,2.623,5.623,5.697,5,8,2.07,9.119,9.2,3,Extremely,1.695,3.278,3.364,2,8,1.639,4.755,4.838,5,561962ffc4a3700005d82484,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=48BB432C,9
2021-10-16 09:26:48,2021-10-16 09:29:14,IP Address,82.132.232.14,100,146,True,2021-10-16 09:29:14,R_2yqgr7ySDmmBAco,,,,,51.583404541015625,-0.07550048828125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.146,1.906,1.963,2,8,1.306,2.645,2.601,2,8,1.668,5.136,5.194,3,8,1.053,1.71,1.766,2,7,2.004,2.004,2.062,1,7,1.089,1.722,1.778,2,7,1.092,2.168,2.224,2,8,1.086,2.384,2.44,2,6,0.936,2.962,3.02,2,6,1.26,2.188,2.242,2,6,0.954,1.798,1.854,2,6,2.396,2.897,2.953,2,6,0.729,5.168,5.226,3,7,2.92,4.057,4.001,2,5,1.373,2.833,2.891,2,6,1.051,1.807,1.862,2,615a322d9178283ad2b793aa,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,7
2021-10-16 09:26:23,2021-10-16 09:31:39,IP Address,188.210.215.165,100,315,True,2021-10-16 09:31:39,R_2OO7Ycspgmi9iKu,,,,,55.86700439453125,-4.2621002197265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,3,1.589,1.589,1.601,1,4,1.674,1.674,1.683,1,6,2.346,2.346,2.355,1,8,2.224,2.224,2.234,1,Not at all,3.078,3.61,3.621,2,3,1.634,1.634,1.643,1,6,3.853,3.853,3.863,1,7,3.211,3.211,3.221,1,Not at all,5.611,5.611,5.621,1,3,2.445,2.445,2.455,1,6,1.395,1.395,1.301,1,5,3.781,3.781,3.79,1,Not at all,1.541,1.541,1.55,1,Not at all,9.21,9.21,9.219,1,3,1.743,1.743,1.753,1,7,2.135,2.135,2.144,1,6163f85ef1ba5916833c2e0c,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,3
2021-10-16 09:29:53,2021-10-16 09:33:51,IP Address,92.40.181.124,100,237,True,2021-10-16 09:33:51,R_6kZbXfBPA5XVYjv,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,20,0,10,0,5,5,0,20,10,10,5,0.731,2.282,2.351,4,7,0.247,2.583,2.656,2,7,0.605,2.358,2.315,3,8,0.26,5.562,5.629,6,Not at all,0.713,1.366,1.304,2,2,0.789,1.636,1.711,2,5,0.742,2.095,2.165,4,6,0.765,1.864,1.933,3,Not at all,0.846,1.31,1.498,2,3,0.614,1.549,1.511,2,2,0.539,1.206,1.395,3,7,0.717,2,2.065,2,Not at all,0.504,1.239,1.204,2,Not at all,1.392,6.672,6.606,4,4,0.765,1.701,1.776,3,3,0.603,1.771,1.84,3,615f5d7dfe92069355c4d7b2,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=48BB432C,5
2021-10-16 09:32:10,2021-10-16 09:34:59,IP Address,188.223.110.11,100,168,True,2021-10-16 09:34:59,R_2WIILLGREWzysQd,,,,,53.701995849609375,-1.412994384765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.837,2.629,2.691,3,Extremely,0.865,3.019,3.086,3,Extremely,4.546,5.958,6.019,2,Extremely,3.17,4.256,4.202,2,Extremely,0.795,1.882,1.94,2,Extremely,0.759,2.647,2.601,4,Extremely,0.939,2.133,2.19,2,Not at all,1.179,3.449,3.401,2,Not at all,1.795,1.795,1.862,1,Not at all,2.7,2.7,2.756,1,Not at all,1.327,1.327,1.39,1,Not at all,1.251,1.251,1.201,1,Not at all,2.532,4.252,4.2,2,Not at all,1.163,1.163,1.227,1,Not at all,1.549,1.549,1.501,1,Not at all,0.946,0.946,1,1,5b142e4530d562000155eaf4,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=48BB432C,9
