case_group,role_slice,game,generated_mean_expected_payoff,benchmark_mean_expected_payoff,data_source,generated_relative_payoff_diff_pct,human_mean_expected_payoff,human_relative_payoff_diff_pct,abs_error_relative_payoff_diff_pct
Benchmark,yes,Proposer,4.54414827155352,4.18,generated,8.711681137644023,4.18,0.0,8.711681137644023
Benchmark,yes,Responder,4.505414410662224,3.552857142857143,generated,26.811020806737318,3.552857142857143,0.0,26.811020806737318
AIR,both,Sender,5.3632861307788415,5.546530612244899,generated,-3.303767603148433,5.540816326530612,-0.10302450511445738,3.2007430980339757
AIR,both,Receiver,5.078508954602249,5.159285714285715,generated,-1.5656578091769568,5.0786734693877555,-1.562469096734631,0.0031887124423257696
AIR,both,PD,5.195543523531862,4.312448979591837,generated,20.477796911202127,4.735,9.798400454308842,10.679396456893285
AIR,both,SH,5.76530612244898,6.584693877551021,generated,-12.443824577715802,6.6,0.23245002324498998,12.676274600960792
AIR,both,C,2.487609329446064,3.7369387755102044,generated,-33.43189495775374,2.5305102040816325,-32.283873081754145,1.1480218759995964
AIR,both,Proposer,2.4340899625156185,4.225408163265306,generated,-42.3939683821076,4.117857142857143,-2.5453403849404643,39.848627997167135
AIR,both,Responder,3.761870054144107,3.459387755102041,generated,8.743810189995415,3.453979591836734,-0.1563329597074059,8.90014314970282
AIR,no,Sender,5.187421907538526,5.546530612244899,generated,-6.474474402315211,5.540816326530612,-0.10302450511445738,6.371449897200754
AIR,no,Receiver,5.0,5.1079591836734695,generated,-2.113548283990574,5.0,-2.113548283990574,0.0
AIR,no,PD,7.510204081632653,4.312448979591837,generated,74.15172022147556,6.59,52.81340211064312,21.33831811083244
AIR,no,SH,5.489795918367347,6.6446938775510205,generated,-17.380754937190957,7.16,7.755152185263681,25.13590712245464
AIR,no,C,2.448563098708871,3.7369387755102044,generated,-34.4767670598358,2.5351020408163265,-32.16099612254929,2.3157709372865085
AIR,no,Proposer,0.49354435651811746,4.270816326530612,generated,-88.44379343939038,3.8585714285714285,-9.65260190184929,78.79119153754108
AIR,no,Responder,1.8733860891295295,3.3659183673469384,generated,-44.34249780673804,1.253469387755102,-62.759958770387435,18.417460963649397
AIR,yes,Sender,5.539150354019159,5.546530612244899,generated,-0.13306080398162168,5.540816326530612,-0.10302450511445738,0.0300362988671643
AIR,yes,Receiver,5.157017909204498,5.210612244897959,generated,-1.028561197313016,5.157346938775509,-1.0222465925113777,0.006314604801638257
AIR,yes,PD,2.8808829654310704,4.312448979591837,generated,-33.19612639907129,2.88,-33.216601202025466,0.02047480295417614
AIR,yes,SH,6.040816326530612,6.52469387755102,generated,-7.416095836852154,6.04,-7.428607175252566,0.012511338400411631
AIR,yes,C,2.526655560183257,3.7369387755102044,generated,-32.387022855671674,2.525918367346939,-32.40675004095899,0.019727185287315763
AIR,yes,Proposer,4.37463556851312,4.18,generated,4.656353313711015,4.377142857142857,4.716336295283674,0.059982981572659355
AIR,yes,Responder,5.6503540191586845,3.552857142857143,generated,59.03690443952871,5.6544897959183675,59.1533115055431,0.11640706601438922
TD,both,Sender,5.661530612244897,5.546530612244899,generated,2.0733681654278913,5.51204081632653,-0.6218264772978488,2.69519464272574
TD,both,Receiver,5.194285714285715,5.159285714285715,generated,0.6783884812404883,5.189081632653061,0.5775202230968501,0.1008682581436382
TD,both,PD,3.853061224489796,4.312448979591837,generated,-10.652595712460366,4.526020408163265,4.952439543798204,15.60503525625857
TD,both,SH,5.9681632653061225,6.584693877551021,generated,-9.363086936308695,5.947755102040816,-9.673020300635383,0.30993336432668706
TD,both,C,3.181020408163265,3.7369387755102044,generated,-14.87630386106713,2.988163265306122,-20.03713614767082,5.160832286603691
TD,both,Proposer,2.8811224489795917,4.225408163265306,generated,-31.814339877804343,3.970408163265306,-6.034919944939499,25.779419932864844
TD,both,Responder,3.3998979591836735,3.459387755102041,generated,-1.7196625567813095,3.6298979591836735,4.928912748510417,6.648575305291726
TD,no,Sender,5.621428571428571,5.546530612244899,generated,1.3503569063212595,5.51204081632653,-0.6218264772978488,1.9721833836191083
TD,no,Receiver,5.099387755102041,5.1079591836734695,generated,-0.16780534579887707,5.1053061224489795,-0.05193974989012862,0.11586559590874845
TD,no,PD,4.71265306122449,4.312448979591837,generated,9.280204438975904,5.102448979591837,18.31905730916663,9.038852870190727
TD,no,SH,6.139183673469388,6.6446938775510205,generated,-7.607727510058659,6.115918367346938,-7.957861113670573,0.3501336036119138
TD,no,C,3.2783673469387753,3.7369387755102044,generated,-12.271312325924322,2.9869387755102044,-20.069903336792095,7.7985910108677725
TD,no,Proposer,1.7,4.270816326530612,generated,-60.19496344435418,3.5965306122448983,-15.788216180054471,44.40674726429971
TD,no,Responder,2.3983673469387754,3.3659183673469384,generated,-28.745528405990417,2.7677551020408164,-17.77117565027586,10.974352755714555
TD,yes,Sender,5.701632653061224,5.546530612244899,generated,2.796379424534523,5.51204081632653,-0.6218264772978488,3.418205901832372
TD,yes,Receiver,5.289183673469388,5.210612244897959,generated,1.5079116402945347,5.272857142857143,1.1945793514021696,0.3133322888923651
TD,yes,PD,2.993469387755102,4.312448979591837,generated,-30.585395863896647,3.949591836734694,-8.414178221570213,22.171217642326432
TD,yes,SH,5.797142857142856,6.52469387755102,generated,-11.150730349379135,5.779591836734694,-11.419724124988273,0.26899377560913784
TD,yes,C,3.083673469387755,3.7369387755102044,generated,-17.48129539620994,2.989387755102041,-20.004368958549502,2.5230735623395617
TD,yes,Proposer,4.062244897959184,4.18,generated,-2.8171077043257275,4.344285714285714,3.9302802460697173,6.747387950395445
TD,yes,Responder,4.401428571428571,3.552857142857143,generated,23.884197828709276,4.492040816326531,26.4346027916595,2.550404962950225
OD,both,Sender,5.816224489795918,5.546530612244899,generated,4.862388696739983,5.6689795918367345,2.2076679667377697,2.6547207300022135
OD,both,Receiver,5.178673469387755,5.159285714285715,generated,0.37578370680959594,5.180816326530612,0.4173176954569646,0.04153398864736868
OD,both,PD,3.8386734693877553,4.312448979591837,generated,-10.98622876342813,4.57969387755102,6.197056457337546,17.183285220765676
OD,both,SH,6.750306122448979,6.584693877551021,generated,2.5151092515109053,6.456734693877552,-1.9432821943282108,4.458391445839116
OD,both,C,3.347857142857143,3.7369387755102044,generated,-10.411774343290926,2.993367346938775,-19.897875593905322,9.486101250614396
OD,both,Proposer,3.34,4.225408163265306,generated,-20.954381897655104,3.9824489795918367,-5.7499577386558425,15.204424158999261
OD,both,Responder,3.7615306122448984,3.459387755102041,generated,8.733997994218633,3.3410204081632653,-3.421627042652353,12.155625036870987
OD,no,Sender,5.87,5.546530612244899,generated,5.831922878799012,5.6689795918367345,2.2076679667377697,3.624254912061242
OD,no,Receiver,5.101428571428571,5.1079591836734695,generated,-0.12785169203723967,5.102857142857143,-0.09988413440408239,0.02796755763315728
OD,no,PD,4.39734693877551,4.312448979591837,generated,1.968671619894935,5.31469387755102,23.24073635890398,21.272064739009046
OD,no,SH,7.110612244897959,6.6446938775510205,generated,7.011886114438415,6.69673469387755,0.7831935870266094,6.2286925274118055
OD,no,C,3.3720408163265305,3.7369387755102044,generated,-9.764622358145392,2.988163265306122,-20.03713614767082,10.27251378952543
OD,no,Proposer,2.4036734693877553,4.270816326530612,generated,-43.71864099010847,3.7348979591836735,-12.548382472404073,31.170258517704397
OD,no,Responder,2.8842857142857143,3.3659183673469384,generated,-14.309100830655419,2.299591836734694,-31.680106711938393,17.371005881282976
OD,yes,Sender,5.762448979591837,5.546530612244899,generated,3.8928545146809768,5.6689795918367345,2.2076679667377697,1.685186547943207
OD,yes,Receiver,5.255918367346939,5.210612244897959,generated,0.869497101676342,5.258775510204082,0.9243302522324859,0.054833150556143906
OD,yes,PD,3.28,4.312448979591837,generated,-23.941129146751226,3.8446938775510207,-10.846623444228854,13.094505702522373
OD,yes,SH,6.39,6.52469387755102,generated,-2.064370836070195,6.216734693877551,-4.719902411560484,2.6555315754902886
OD,yes,C,3.3236734693877548,3.7369387755102044,generated,-11.058926328436481,2.998571428571428,-19.758615040139826,8.699688711703345
OD,yes,Proposer,4.276326530612245,4.18,generated,2.3044624548383963,4.23,1.1961722488038395,1.1082902060345567
OD,yes,Responder,4.6387755102040815,3.552857142857143,generated,30.564650468148646,4.382448979591837,23.349991383767033,7.214659084381612
