metric_family,metric,distance_kind,bootstrap_mean,bootstrap_median,bootstrap_p05,bootstrap_p95,metric_scope,n_groups,model_score,median_value,model_stderr
scenario_state_distribution_distance,mean_role_state_tv,total_variation,0.11501554795677135,0.1146918270854441,0.10170480834177643,0.12871859169199593,distribution,6,0.31987504221546775,0.31039513677811553,0.011115439992292048
scenario_state_distribution_distance,C_decision_state,total_variation,0.1256288268321513,0.123927304964539,0.10036672576832152,0.15119119385342783,distribution,6,0.33478132387706855,0.35,0.020975062731705622
scenario_state_distribution_distance,PD_decision_state,total_variation,0.0856890218676123,0.08413120567375887,0.05839539007092199,0.11762027186761226,distribution,6,0.26733451536643027,0.26,0.022138457251743262
scenario_state_distribution_distance,SH_decision_state,total_variation,0.07455421099290781,0.07350768321513003,0.053945626477541364,0.09799335106382977,distribution,6,0.0784160756501182,0.057659574468085124,0.017599202882303714
scenario_state_distribution_distance,TGReceiver_decision_state,total_variation,0.16255790484633567,0.16292109929078014,0.13207461583924351,0.19485963356973993,distribution,6,0.29509456264775413,0.2758628841607565,0.028451280297344134
scenario_state_distribution_distance,TGSender_decision_state,total_variation,0.07995353132387707,0.08039007092198582,0.05394134160756501,0.10582520685579197,distribution,6,0.20611406619385345,0.12111111111111111,0.05165886900803478
scenario_state_distribution_distance,UGProposer_decision_state,total_variation,0.11994620271867612,0.11962174940898346,0.10052836879432626,0.14383820921985813,distribution,6,0.3883481087470449,0.39,0.021878846162974516
scenario_state_distribution_distance,UGResponder_decision_state,total_variation,0.15677913711583924,0.15426566193853428,0.12197517730496454,0.19333362884160754,distribution,6,0.6690366430260047,0.6822222222222222,0.01210071236588027
scenario_direct_value_distance,mean_numeric_direct_value_wd,mean_wasserstein_1d,0.3318122893509947,0.33186462848937176,0.2749527499930654,0.39227171331038135,distribution,6,1.0172700852909977,0.9843971631205675,0.04128982228038594
scenario_direct_value_distance,UGProposer_decision_direct,wasserstein_1d,0.28032307985657307,0.2772423937058031,0.22007336632158694,0.35198532208198896,distribution,6,0.6205363432852463,0.6199999999999999,0.04892570848467474
scenario_direct_value_distance,UGResponder_decision_direct,wasserstein_1d,0.36998523429323266,0.3683919914341107,0.2718719646351977,0.4878112028458493,distribution,6,2.002107467241702,1.9672813238770686,0.07566712592662797
scenario_direct_value_distance,TGReceiver_decision_direct,wasserstein_1d,0.34512855390317837,0.3421530005307842,0.26895711078882373,0.44439120388178655,distribution,6,0.4291664453460445,0.43851063829787235,0.031217093716865534
mean_alignment_abs_error,C_decision_nonnull_rate,,0.019256250000000003,0.01875,0.008687499999999992,0.0325,scenario,6,0.051250000000000004,0.0,0.02401171589037319
mean_alignment_abs_error,C_delegated,,0.077025,0.075,0.034749999999999996,0.13,session,4,0.20500000000000002,0.21,0.032015621187164264
mean_alignment_abs_error,PD_decision_nonnull_rate,,0.01799375,0.017499999999999988,0.0075,0.030000000000000006,scenario,6,0.025000000000000005,0.0,0.015110702608857518
mean_alignment_abs_error,PD_delegated,,0.071975,0.06999999999999999,0.03,0.12000000000000001,session,4,0.09999999999999999,0.08999999999999997,0.045460605656619524
mean_alignment_abs_error,SH_decision_nonnull_rate,,0.017887499999999997,0.0175,0.0075,0.028749999999999998,scenario,6,0.036250000000000004,0.0,0.01762751164137091
mean_alignment_abs_error,SH_delegated,,0.07155,0.07,0.030000000000000006,0.115,session,4,0.14500000000000002,0.16,0.03095695936834452
mean_alignment_abs_error,TGReceiver_decision_direct_mean,,0.2524034947339391,0.24610689210742945,0.1643901138840822,0.36391793719889287,scenario,6,0.15758704052393435,0.15407407407407403,0.02842961029982541
mean_alignment_abs_error,TGReceiver_decision_nonnull_rate,,0.01975,0.018750000000000006,0.008687499999999999,0.0325,scenario,6,0.0875,0.0,0.043392587692677016
mean_alignment_abs_error,TGReceiver_delegated,,0.079,0.07500000000000004,0.03474999999999998,0.13,session,4,0.35,0.32,0.08386497083606081
mean_alignment_abs_error,TGSender_decision_nonnull_rate,,0.02015,0.019999999999999997,0.008750000000000004,0.0325,scenario,6,0.1325,0.0,0.0603013266852397
mean_alignment_abs_error,TGSender_delegated,,0.0806,0.07999999999999997,0.035,0.13,session,4,0.53,0.52,0.05000000000000001
mean_alignment_abs_error,UGProposer_decision_direct_mean,,0.19856392279546028,0.199337520425026,0.12922439983124537,0.27245314527720454,scenario,6,0.37640960938217805,0.3414893617021275,0.0651269243558215
mean_alignment_abs_error,UGProposer_decision_nonnull_rate,,0.017925,0.0175,0.0075,0.028812499999999977,scenario,6,0.02625000000000001,0.0,0.017580173491749174
mean_alignment_abs_error,UGProposer_delegated,,0.0717,0.07,0.03,0.11524999999999994,session,4,0.10500000000000001,0.05000000000000003,0.05852349955359813
mean_alignment_abs_error,UGResponder_decision_direct_mean,,0.2793673384206905,0.2797002342782015,0.1671090002593751,0.397964391856275,scenario,6,1.9970564468335386,1.9672813238770683,0.07646044330750083
mean_alignment_abs_error,UGResponder_decision_nonnull_rate,,0.01944375,0.018750000000000003,0.008749999999999994,0.031249999999999986,scenario,6,0.09125,0.0,0.04171205860819307
mean_alignment_abs_error,UGResponder_delegated,,0.077775,0.07500000000000001,0.035,0.12499999999999997,session,4,0.365,0.37,0.03862210075418822
mean_alignment_abs_error,delegation_index_mean,,0.047303571428571424,0.04607142857142855,0.020000000000000004,0.08142857142857146,paper_index_session,4,0.17571428571428566,0.15714285714285714,0.04744491972975889
mean_alignment_abs_error,equality_index_mean,,0.03971278455909206,0.03986750408500522,0.02584487996624915,0.05449062905544092,paper_index_scenario,6,0.07528192187643559,0.06829787234042561,0.01302538487116431
mean_alignment_abs_error,intentions_index_mean,,0.035088698235734316,0.03491701909625883,0.02067660011492602,0.04981609244726467,paper_index_scenario,6,0.20017210806456154,0.18937487335359673,0.008869834560459785
mean_alignment_abs_error,kindness_index_mean,,0.05051364360037762,0.048903719960082595,0.032833110606190846,0.07148332309135182,paper_index_scenario,6,0.1245572972634143,0.13056737588652478,0.013984091920748483
mean_alignment_abs_error,payoff_index_mean,,0.029619152399042118,0.028648768489703876,0.019057705870108056,0.043297674794582304,paper_index_scenario,6,0.040185313502363276,0.03946031746031753,0.0054064425452013285
mean_alignment_abs_error,predictability_index_mean,,0.08125338052630086,0.07944189272415894,0.05470681234154052,0.11056532633294598,paper_index_scenario,6,0.32357014534971357,0.31999999999999995,0.020859291019602946
mean_alignment_abs_error,prosociality_index_mean,,0.0320245432012069,0.031522460399692906,0.02144832333991324,0.044717794757565967,paper_index_scenario,6,0.11023768023586597,0.11441843971631221,0.01069438473008354
