treatment_name,experiment_code,role,visibility,schema_type,generated_n,human_n,metric,distance_kind,score
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,50,50,return_pct,wasserstein_1d,6.500000000000002
E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,50,50,joint_pattern_distribution,total_variation,0.6200000000000001
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,50,50,send_if_act,wasserstein_1d,2.8000000000000003
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,50,50,send_if_no_act,wasserstein_1d,3.1399999999999997
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,50,50,mean_send_field_distance,mean_wasserstein_1d,2.9699999999999998
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,50,50,action_premium,wasserstein_1d,3.1000000000000005
E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,50,50,mean_action_premium_distance,mean_wasserstein_1d,3.1000000000000005
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,send_if_act_fast,wasserstein_1d,2.9000000000000004
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,send_if_no_act_fast,wasserstein_1d,2.88
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,send_if_act_slow,wasserstein_1d,3.5999999999999996
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,send_if_no_act_slow,wasserstein_1d,2.06
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,mean_send_field_distance,mean_wasserstein_1d,2.86
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,action_premium_fast,wasserstein_1d,3.8600000000000003
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,action_premium_slow,wasserstein_1d,3.0200000000000005
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,mean_action_premium_distance,mean_wasserstein_1d,3.4400000000000004
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,process_premium_if_act,wasserstein_1d,2.34
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,process_premium_if_no_act,wasserstein_1d,1.3800000000000001
E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,50,50,mean_process_premium_distance,mean_wasserstein_1d,1.8599999999999999
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,50,50,return_pct,wasserstein_1d,8.640000000000002
E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,50,50,joint_pattern_distribution,total_variation,0.19999999999999998
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,50,50,return_pct,wasserstein_1d,13.92
E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,50,50,joint_pattern_distribution,total_variation,0.28
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,50,50,send_if_act,wasserstein_1d,2.8
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,50,50,send_if_no_act,wasserstein_1d,2.2600000000000002
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,50,50,mean_send_field_distance,mean_wasserstein_1d,2.5300000000000002
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,50,50,action_premium,wasserstein_1d,2.62
E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,50,50,mean_action_premium_distance,mean_wasserstein_1d,2.62
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,send_if_act_without_check,wasserstein_1d,2.6799999999999997
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,send_if_act_after_check,wasserstein_1d,2.7800000000000002
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,send_if_no_act_without_check,wasserstein_1d,2.74
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,send_if_no_act_after_check,wasserstein_1d,2.14
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,mean_send_field_distance,mean_wasserstein_1d,2.585
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,action_premium_without_check,wasserstein_1d,3.54
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,action_premium_after_check,wasserstein_1d,3.28
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,mean_action_premium_distance,mean_wasserstein_1d,3.41
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,process_premium_if_act,wasserstein_1d,2.2600000000000002
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,process_premium_if_no_act,wasserstein_1d,2.44
E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,50,50,mean_process_premium_distance,mean_wasserstein_1d,2.35
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,50,50,return_pct,wasserstein_1d,13.300000000000002
E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,50,50,joint_pattern_distribution,total_variation,0.76
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,50,50,return_pct,wasserstein_1d,16.12
E5_ROLE_A_OBSERVABLE,E5,A,observable,role_a_check,50,50,joint_pattern_distribution,total_variation,0.6799999999999999
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,50,50,send_if_act,wasserstein_1d,2.38
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,50,50,send_if_no_act,wasserstein_1d,2.7600000000000002
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,50,50,mean_send_field_distance,mean_wasserstein_1d,2.5700000000000003
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,50,50,action_premium,wasserstein_1d,2.74
E5_ROLE_B_HIDDEN,E5,B,hidden,role_b_hidden_check,50,50,mean_action_premium_distance,mean_wasserstein_1d,2.74
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,send_if_act_without_check,wasserstein_1d,2.7600000000000002
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,send_if_act_after_check,wasserstein_1d,2.48
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,send_if_no_act_without_check,wasserstein_1d,1.92
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,send_if_no_act_after_check,wasserstein_1d,2.68
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,mean_send_field_distance,mean_wasserstein_1d,2.46
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,action_premium_without_check,wasserstein_1d,3.4
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,action_premium_after_check,wasserstein_1d,3.76
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,mean_action_premium_distance,mean_wasserstein_1d,3.58
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,process_premium_if_act,wasserstein_1d,1.2799999999999998
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,process_premium_if_no_act,wasserstein_1d,2.04
E5_ROLE_B_OBSERVABLE,E5,B,observable,role_b_observable_check,50,50,mean_process_premium_distance,mean_wasserstein_1d,1.66
