model_name,score_family,metric,score,noise_ceiling_mean,noise_ceiling_p05,noise_ceiling_p50,noise_ceiling_p95,bootstrap_iters,gap_to_noise_ceiling,ratio_to_noise_ceiling
gpt-5-mini,rmse_of_config_means,final_total_contribution_rate,0.5826948719986664,0.0890888220928257,0.06830700988416939,0.08884467729619214,0.10755338187094532,200,0.4936060499058407,6.540605861771638
twin_sampled_seed_0_gpt_5_mini,rmse_of_config_means,final_total_contribution_rate,0.36803123345154143,0.0890888220928257,0.06830700988416939,0.08884467729619214,0.10755338187094532,200,0.2789424113587157,4.1310595965459385
gpt-5-mini,rmse_of_config_means,mean_round_normalized_efficiency,0.377159195924569,0.12851335787543453,0.0910348926568265,0.12782321062877805,0.17980592993056735,200,0.24864583804913445,2.934785941008109
twin_sampled_seed_0_gpt_5_mini,rmse_of_config_means,mean_round_normalized_efficiency,0.2534344987450353,0.12851335787543453,0.0910348926568265,0.12782321062877805,0.17980592993056735,200,0.1249211408696008,1.9720479095308086
gpt-5-mini,rmse_of_config_means,mean_total_contribution_rate,0.32526955483639985,0.067186535499286,0.05107197684808236,0.0664700091364942,0.08485149042126318,200,0.25808301933711386,4.841290779755366
twin_sampled_seed_0_gpt_5_mini,rmse_of_config_means,mean_total_contribution_rate,0.20356163490886742,0.067186535499286,0.05107197684808236,0.0664700091364942,0.08485149042126318,200,0.13637509940958142,3.029798059925723
gpt-5-mini,rmse_of_config_means,mean_within_round_contribution_rate_var,0.04110275298663652,0.020431864275350514,0.015838184220606663,0.020351032228716197,0.025540771190713112,200,0.020670888711286008,2.0116986111846806
twin_sampled_seed_0_gpt_5_mini,rmse_of_config_means,mean_within_round_contribution_rate_var,0.04243282672222506,0.020431864275350514,0.015838184220606663,0.020351032228716197,0.025540771190713112,200,0.022000962446874543,2.0767966226859205
gpt-5-mini,rmse_of_config_means,round_normalized_efficiency_decay_slope,0.5450552235977626,0.2515430572713494,0.17863781545339258,0.24601436304847268,0.3386038982596298,200,0.2935121663264132,2.1668466206554453
twin_sampled_seed_0_gpt_5_mini,rmse_of_config_means,round_normalized_efficiency_decay_slope,0.4253688710177014,0.2515430572713494,0.17863781545339258,0.24601436304847268,0.3386038982596298,200,0.17382581374635198,1.6910380100804738
gpt-5-mini,rmse_of_config_means,total_contribution_rate_decay_slope,0.4628864005627951,0.0835369125653261,0.06408555642804466,0.08217601146333409,0.10508119563390785,200,0.37934948799746904,5.541100171745235
twin_sampled_seed_0_gpt_5_mini,rmse_of_config_means,total_contribution_rate_decay_slope,0.31813430597403547,0.0835369125653261,0.06408555642804466,0.08217601146333409,0.10508119563390785,200,0.2345973934087094,3.8083081622780055
