case_group,role_slice,game,mean_expected_payoff,benchmark_mean_expected_payoff,data_source,relative_payoff_diff_pct
OD,both,C,3.3328571428571427,3.7369387755102044,generated,-10.813172410026773
OD,both,Proposer,3.443571428571429,4.225408163265306,generated,-18.503223936825318
OD,both,Responder,4.348061224489796,3.459387755102041,generated,25.688749926258048
OD,no,Sender,5.730612244897959,5.546530612244899,generated,3.31886084332913
OD,no,Receiver,5.101836734693878,5.1079591836734695,generated,-0.11986096128490109
OD,no,PD,4.646326530612245,4.312448979591837,generated,7.742179735932986
OD,no,SH,6.63734693877551,6.6446938775510205,generated,-0.11056850640376314
OD,no,C,3.3720408163265305,3.7369387755102044,generated,-9.764622358145392
OD,no,Proposer,3.173265306122449,4.270816326530612,generated,-25.69885793472547
OD,no,Responder,3.8277551020408165,3.3659183673469384,generated,13.720972533802245
OD,yes,Sender,5.6544897959183675,5.546530612244899,generated,1.9464272573404884
OD,yes,Receiver,5.244285714285715,5.210612244897959,generated,0.6462478458405307
OD,yes,PD,3.507755102040816,4.312448979591837,generated,-18.659788935686905
OD,yes,SH,6.259591836734694,6.52469387755102,generated,-4.06305714553814
OD,yes,C,3.293673469387755,3.7369387755102044,generated,-11.861722461908153
OD,yes,Proposer,3.7138775510204085,4.18,generated,-11.151254760277308
OD,yes,Responder,4.868367346938776,3.552857142857143,generated,37.02682520535354
Benchmark,both,Sender,5.546530612244899,5.546530612244899,human,0.0
Benchmark,both,Receiver,5.159285714285715,5.159285714285715,human,0.0
Benchmark,both,PD,4.312448979591837,4.312448979591837,human,0.0
Benchmark,both,SH,6.584693877551021,6.584693877551021,human,0.0
Benchmark,both,C,3.7369387755102044,3.7369387755102044,human,0.0
Benchmark,both,Proposer,4.225408163265306,4.225408163265306,human,0.0
Benchmark,both,Responder,3.459387755102041,3.459387755102041,human,0.0
Benchmark,no,Sender,5.546530612244899,5.546530612244899,human,0.0
Benchmark,no,Receiver,5.1079591836734695,5.1079591836734695,human,0.0
Benchmark,no,PD,4.312448979591837,4.312448979591837,human,0.0
Benchmark,no,SH,6.6446938775510205,6.6446938775510205,human,0.0
Benchmark,no,C,3.7369387755102044,3.7369387755102044,human,0.0
Benchmark,no,Proposer,4.270816326530612,4.270816326530612,human,0.0
Benchmark,no,Responder,3.3659183673469384,3.3659183673469384,human,0.0
Benchmark,yes,Sender,5.546530612244899,5.546530612244899,human,0.0
Benchmark,yes,Receiver,5.210612244897959,5.210612244897959,human,0.0
Benchmark,yes,PD,4.312448979591837,4.312448979591837,human,0.0
Benchmark,yes,SH,6.52469387755102,6.52469387755102,human,0.0
Benchmark,yes,C,3.7369387755102044,3.7369387755102044,human,0.0
Benchmark,yes,Proposer,4.18,4.18,human,0.0
Benchmark,yes,Responder,3.552857142857143,3.552857142857143,human,0.0
AIR,both,Sender,5.540816326530612,5.546530612244899,human,-0.10302450511445738
AIR,both,Receiver,5.0786734693877555,5.159285714285715,human,-1.562469096734631
AIR,both,PD,4.735,4.312448979591837,human,9.798400454308842
AIR,both,SH,6.6,6.584693877551021,human,0.23245002324498998
AIR,both,C,2.5305102040816325,3.7369387755102044,human,-32.283873081754145
AIR,both,Proposer,4.117857142857143,4.225408163265306,human,-2.5453403849404643
AIR,both,Responder,3.453979591836734,3.459387755102041,human,-0.1563329597074059
AIR,no,Sender,5.540816326530612,5.546530612244899,human,-0.10302450511445738
AIR,no,Receiver,5.0,5.1079591836734695,human,-2.113548283990574
AIR,no,PD,6.59,4.312448979591837,human,52.81340211064312
AIR,no,SH,7.16,6.6446938775510205,human,7.755152185263681
AIR,no,C,2.5351020408163265,3.7369387755102044,human,-32.16099612254929
AIR,no,Proposer,3.8585714285714285,4.270816326530612,human,-9.65260190184929
AIR,no,Responder,1.253469387755102,3.3659183673469384,human,-62.759958770387435
AIR,yes,Sender,5.540816326530612,5.546530612244899,human,-0.10302450511445738
AIR,yes,Receiver,5.157346938775509,5.210612244897959,human,-1.0222465925113777
AIR,yes,PD,2.88,4.312448979591837,human,-33.216601202025466
AIR,yes,SH,6.04,6.52469387755102,human,-7.428607175252566
AIR,yes,C,2.525918367346939,3.7369387755102044,human,-32.40675004095899
AIR,yes,Proposer,4.377142857142857,4.18,human,4.716336295283674
AIR,yes,Responder,5.6544897959183675,3.552857142857143,human,59.1533115055431
TD,both,Sender,5.51204081632653,5.546530612244899,human,-0.6218264772978488
TD,both,Receiver,5.189081632653061,5.159285714285715,human,0.5775202230968501
TD,both,PD,4.526020408163265,4.312448979591837,human,4.952439543798204
TD,both,SH,5.947755102040816,6.584693877551021,human,-9.673020300635383
TD,both,C,2.988163265306122,3.7369387755102044,human,-20.03713614767082
TD,both,Proposer,3.970408163265306,4.225408163265306,human,-6.034919944939499
TD,both,Responder,3.6298979591836735,3.459387755102041,human,4.928912748510417
TD,no,Sender,5.51204081632653,5.546530612244899,human,-0.6218264772978488
TD,no,Receiver,5.1053061224489795,5.1079591836734695,human,-0.05193974989012862
TD,no,PD,5.102448979591837,4.312448979591837,human,18.31905730916663
TD,no,SH,6.115918367346938,6.6446938775510205,human,-7.957861113670573
TD,no,C,2.9869387755102044,3.7369387755102044,human,-20.069903336792095
TD,no,Proposer,3.5965306122448983,4.270816326530612,human,-15.788216180054471
TD,no,Responder,2.7677551020408164,3.3659183673469384,human,-17.77117565027586
TD,yes,Sender,5.51204081632653,5.546530612244899,human,-0.6218264772978488
TD,yes,Receiver,5.272857142857143,5.210612244897959,human,1.1945793514021696
TD,yes,PD,3.949591836734694,4.312448979591837,human,-8.414178221570213
TD,yes,SH,5.779591836734694,6.52469387755102,human,-11.419724124988273
TD,yes,C,2.989387755102041,3.7369387755102044,human,-20.004368958549502
TD,yes,Proposer,4.344285714285714,4.18,human,3.9302802460697173
TD,yes,Responder,4.492040816326531,3.552857142857143,human,26.4346027916595
OD,both,Sender,5.6689795918367345,5.546530612244899,human,2.2076679667377697
OD,both,Receiver,5.180816326530612,5.159285714285715,human,0.4173176954569646
OD,both,PD,4.57969387755102,4.312448979591837,human,6.197056457337546
OD,both,SH,6.456734693877552,6.584693877551021,human,-1.9432821943282108
OD,both,C,2.993367346938775,3.7369387755102044,human,-19.897875593905322
OD,both,Proposer,3.9824489795918367,4.225408163265306,human,-5.7499577386558425
OD,both,Responder,3.3410204081632653,3.459387755102041,human,-3.421627042652353
OD,no,Sender,5.6689795918367345,5.546530612244899,human,2.2076679667377697
OD,no,Receiver,5.102857142857143,5.1079591836734695,human,-0.09988413440408239
OD,no,PD,5.31469387755102,4.312448979591837,human,23.24073635890398
OD,no,SH,6.69673469387755,6.6446938775510205,human,0.7831935870266094
OD,no,C,2.988163265306122,3.7369387755102044,human,-20.03713614767082
OD,no,Proposer,3.7348979591836735,4.270816326530612,human,-12.548382472404073
OD,no,Responder,2.299591836734694,3.3659183673469384,human,-31.680106711938393
OD,yes,Sender,5.6689795918367345,5.546530612244899,human,2.2076679667377697
OD,yes,Receiver,5.258775510204082,5.210612244897959,human,0.9243302522324859
OD,yes,PD,3.8446938775510207,4.312448979591837,human,-10.846623444228854
OD,yes,SH,6.216734693877551,6.52469387755102,human,-4.719902411560484
OD,yes,C,2.998571428571428,3.7369387755102044,human,-19.758615040139826
OD,yes,Proposer,4.23,4.18,human,1.1961722488038395
OD,yes,Responder,4.382448979591837,3.552857142857143,human,23.349991383767033
