metric_family,treatment_name,cell_name,scenario,case,metric,distance_kind,score,generated_n,human_n
behavior_distribution_distance,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,trustworthiness_wd,mean_wasserstein_1d,0.12000000000000001,50,50
behavior_distribution_distance,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,cooperation_pd_wd,wasserstein_1d,0.33999999999999997,50,50
behavior_distribution_distance,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,cooperation_sh_wd,wasserstein_1d,0.040000000000000036,50,50
behavior_distribution_distance,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,cooperation_wd,mean_wasserstein_1d,0.19,50,50
behavior_distribution_distance,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,coordination_earth_wd,wasserstein_1d,0.34,50,50
behavior_distribution_distance,ODU,ODU__NoAISupport__Opaque,NoAISupport,Opaque,coordination_wd,mean_wasserstein_1d,0.34,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_offer_wd,wasserstein_1d,0.30000000000000004,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,inequality_tolerance_wd,wasserstein_1d,0.392,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_wd,mean_wasserstein_1d,0.34600000000000003,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_send_wd,wasserstein_1d,0.07999999999999996,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_wd,mean_wasserstein_1d,0.07999999999999996,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_return_wd,wasserstein_1d,0.16,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_wd,mean_wasserstein_1d,0.16,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_pd_wd,wasserstein_1d,0.21999999999999997,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_sh_wd,wasserstein_1d,0.29999999999999993,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_wd,mean_wasserstein_1d,0.25999999999999995,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_earth_wd,wasserstein_1d,0.39999999999999997,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_wd,mean_wasserstein_1d,0.39999999999999997,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_offer_wd,wasserstein_1d,0.164,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,inequality_tolerance_wd,wasserstein_1d,0.328,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_wd,mean_wasserstein_1d,0.246,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_send_wd,wasserstein_1d,0.22,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_wd,mean_wasserstein_1d,0.22,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_return_wd,wasserstein_1d,0.14,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_wd,mean_wasserstein_1d,0.14,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_pd_wd,wasserstein_1d,0.36,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_sh_wd,wasserstein_1d,0.22000000000000003,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_wd,mean_wasserstein_1d,0.29000000000000004,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_earth_wd,wasserstein_1d,0.32,50,50
behavior_distribution_distance,TDP,TDP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_wd,mean_wasserstein_1d,0.32,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_offer_wd,wasserstein_1d,0.244,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,inequality_tolerance_wd,wasserstein_1d,0.33599999999999997,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_wd,mean_wasserstein_1d,0.29,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_send_wd,wasserstein_1d,0.15999999999999998,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_wd,mean_wasserstein_1d,0.15999999999999998,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_return_wd,wasserstein_1d,0.13333333333333333,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_wd,mean_wasserstein_1d,0.13333333333333333,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_pd_wd,wasserstein_1d,0.28,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_sh_wd,wasserstein_1d,0.39999999999999997,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_wd,mean_wasserstein_1d,0.33999999999999997,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_earth_wd,wasserstein_1d,0.38,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_wd,mean_wasserstein_1d,0.38,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_offer_wd,wasserstein_1d,0.124,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,inequality_tolerance_wd,wasserstein_1d,0.31200000000000006,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_wd,mean_wasserstein_1d,0.21800000000000003,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_send_wd,wasserstein_1d,0.34,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_wd,mean_wasserstein_1d,0.34,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_return_wd,wasserstein_1d,0.17333333333333337,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_wd,mean_wasserstein_1d,0.17333333333333337,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_pd_wd,wasserstein_1d,0.24,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_sh_wd,wasserstein_1d,0.07999999999999999,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_wd,mean_wasserstein_1d,0.15999999999999998,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_earth_wd,wasserstein_1d,0.38,50,50
behavior_distribution_distance,TDU,TDU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_wd,mean_wasserstein_1d,0.38,50,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_offer_wd,wasserstein_1d,0.3205,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,inequality_tolerance_wd,wasserstein_1d,0.43466666666666665,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_wd,mean_wasserstein_1d,0.3775833333333333,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_send_wd,wasserstein_1d,0.5558333333333334,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_wd,mean_wasserstein_1d,0.5558333333333334,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_return_wd,wasserstein_1d,0.24458333333333332,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_wd,mean_wasserstein_1d,0.24458333333333332,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_pd_wd,wasserstein_1d,0.3141666666666666,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_sh_wd,wasserstein_1d,0.5341666666666667,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_wd,mean_wasserstein_1d,0.42416666666666664,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_earth_wd,wasserstein_1d,0.1275,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_wd,mean_wasserstein_1d,0.1275,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_offer_wd,wasserstein_1d,0.18399999999999997,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,inequality_tolerance_wd,wasserstein_1d,0.3058333333333334,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_wd,mean_wasserstein_1d,0.24491666666666667,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_send_wd,wasserstein_1d,0.17833333333333334,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_wd,mean_wasserstein_1d,0.17833333333333334,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_return_wd,wasserstein_1d,0.1927777777777778,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_wd,mean_wasserstein_1d,0.1927777777777778,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_pd_wd,wasserstein_1d,0.3566666666666667,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_sh_wd,wasserstein_1d,0.033333333333333354,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_wd,mean_wasserstein_1d,0.195,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_earth_wd,wasserstein_1d,0.17833333333333334,48,50
behavior_distribution_distance,TRP,TRP__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_wd,mean_wasserstein_1d,0.17833333333333334,48,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_offer_wd,wasserstein_1d,0.28167441860465114,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,inequality_tolerance_wd,wasserstein_1d,0.43479069767441864,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,fairness_wd,mean_wasserstein_1d,0.3582325581395349,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_send_wd,wasserstein_1d,0.3241860465116279,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trust_wd,mean_wasserstein_1d,0.3241860465116279,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_return_wd,wasserstein_1d,0.1836434108527132,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,trustworthiness_wd,mean_wasserstein_1d,0.1836434108527132,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_pd_wd,wasserstein_1d,0.293953488372093,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_sh_wd,wasserstein_1d,0.5506976744186046,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,cooperation_wd,mean_wasserstein_1d,0.4223255813953488,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_earth_wd,wasserstein_1d,0.027906976744186074,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstAI,NoAISupport,AgainstAI,coordination_wd,mean_wasserstein_1d,0.027906976744186074,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_offer_wd,wasserstein_1d,0.17079069767441862,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,inequality_tolerance_wd,wasserstein_1d,0.3247441860465117,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,fairness_wd,mean_wasserstein_1d,0.24776744186046515,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_send_wd,wasserstein_1d,0.23023255813953486,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trust_wd,mean_wasserstein_1d,0.23023255813953486,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_return_wd,wasserstein_1d,0.09914728682170544,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,trustworthiness_wd,mean_wasserstein_1d,0.09914728682170544,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_pd_wd,wasserstein_1d,0.43023255813953487,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_sh_wd,wasserstein_1d,0.0004651162790697827,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,cooperation_wd,mean_wasserstein_1d,0.2153488372093023,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_earth_wd,wasserstein_1d,0.32,43,50
behavior_distribution_distance,TRU,TRU__NoAISupport__AgainstHuman,NoAISupport,AgainstHuman,coordination_wd,mean_wasserstein_1d,0.32,43,50
paper_index_distribution_distance,ODP,,,,delegation_index_wd,wasserstein_1d,0.17142857142857143,50,50
paper_index_distribution_distance,ODU,,,,delegation_index_wd,wasserstein_1d,0.1657142857142857,50,50
paper_index_distribution_distance,TDP,,,,delegation_index_wd,wasserstein_1d,0.1514285714285714,50,50
paper_index_distribution_distance,TDU,,,,delegation_index_wd,wasserstein_1d,0.07714285714285714,50,50
paper_index_distribution_distance,ODP,ODP__support,support,,payoff_index_wd,wasserstein_1d,0.07646025132275136,50,48
paper_index_distribution_distance,ODP,ODP__support,support,,prosociality_index_wd,wasserstein_1d,0.10381944444444444,50,48
paper_index_distribution_distance,ODP,ODP__support,support,,kindness_index_wd,wasserstein_1d,0.13356009070294786,49,45
paper_index_distribution_distance,ODP,ODP__support,support,,intentions_index_wd,wasserstein_1d,0.1508843537414966,49,35
paper_index_distribution_distance,ODP,ODP__support,support,,predictability_index_wd,wasserstein_1d,0.29411764705882354,33,34
paper_index_distribution_distance,ODP,ODP__support,support,,equality_index_wd,wasserstein_1d,0.06041666666666665,12,32
paper_index_distribution_distance,ODP,ODP__unknown,unknown,,payoff_index_wd,wasserstein_1d,0.12190476190476192,50,50
paper_index_distribution_distance,ODP,ODP__unknown,unknown,,prosociality_index_wd,wasserstein_1d,0.1431111111111111,50,50
paper_index_distribution_distance,ODP,ODP__unknown,unknown,,kindness_index_wd,wasserstein_1d,0.17333333333333334,50,50
paper_index_distribution_distance,ODP,ODP__unknown,unknown,,intentions_index_wd,wasserstein_1d,0.15399999999999997,50,50
paper_index_distribution_distance,ODP,ODP__unknown,unknown,,predictability_index_wd,wasserstein_1d,0.46,50,50
paper_index_distribution_distance,ODP,ODP__unknown,unknown,,equality_index_wd,wasserstein_1d,0.09600000000000002,50,50
paper_index_distribution_distance,ODU,ODU__support,support,,payoff_index_wd,wasserstein_1d,0.11251690660760429,50,43
paper_index_distribution_distance,ODU,ODU__support,support,,prosociality_index_wd,wasserstein_1d,0.1199984126984127,50,42
paper_index_distribution_distance,ODU,ODU__support,support,,kindness_index_wd,wasserstein_1d,0.19666666666666668,50,40
paper_index_distribution_distance,ODU,ODU__support,support,,intentions_index_wd,wasserstein_1d,0.18582828282828284,50,33
paper_index_distribution_distance,ODU,ODU__support,support,,predictability_index_wd,wasserstein_1d,0.22727272727272727,30,22
paper_index_distribution_distance,ODU,ODU__support,support,,equality_index_wd,wasserstein_1d,0.11827956989247314,15,31
paper_index_distribution_distance,ODU,ODU__unknown,unknown,,payoff_index_wd,wasserstein_1d,0.12895238095238096,50,50
paper_index_distribution_distance,ODU,ODU__unknown,unknown,,prosociality_index_wd,wasserstein_1d,0.15511111111111112,50,50
paper_index_distribution_distance,ODU,ODU__unknown,unknown,,kindness_index_wd,wasserstein_1d,0.19999999999999998,50,50
paper_index_distribution_distance,ODU,ODU__unknown,unknown,,intentions_index_wd,wasserstein_1d,0.12066666666666664,50,50
paper_index_distribution_distance,ODU,ODU__unknown,unknown,,predictability_index_wd,wasserstein_1d,0.34,50,50
paper_index_distribution_distance,ODU,ODU__unknown,unknown,,equality_index_wd,wasserstein_1d,0.060000000000000026,50,50
paper_index_distribution_distance,TDP,TDP__AI,AI,,payoff_index_wd,wasserstein_1d,0.12514285714285714,50,50
paper_index_distribution_distance,TDP,TDP__AI,AI,,prosociality_index_wd,wasserstein_1d,0.11666666666666665,50,50
paper_index_distribution_distance,TDP,TDP__AI,AI,,kindness_index_wd,wasserstein_1d,0.19999999999999996,50,50
paper_index_distribution_distance,TDP,TDP__AI,AI,,intentions_index_wd,wasserstein_1d,0.22533333333333333,50,50
paper_index_distribution_distance,TDP,TDP__AI,AI,,predictability_index_wd,wasserstein_1d,0.39999999999999997,50,50
paper_index_distribution_distance,TDP,TDP__AI,AI,,equality_index_wd,wasserstein_1d,0.30000000000000004,50,50
paper_index_distribution_distance,TDP,TDP__human,human,,payoff_index_wd,wasserstein_1d,0.15085714285714288,50,50
paper_index_distribution_distance,TDP,TDP__human,human,,prosociality_index_wd,wasserstein_1d,0.16,50,50
paper_index_distribution_distance,TDP,TDP__human,human,,kindness_index_wd,wasserstein_1d,0.2666666666666667,50,50
paper_index_distribution_distance,TDP,TDP__human,human,,intentions_index_wd,wasserstein_1d,0.14466666666666667,50,50
paper_index_distribution_distance,TDP,TDP__human,human,,predictability_index_wd,wasserstein_1d,0.32,50,50
paper_index_distribution_distance,TDP,TDP__human,human,,equality_index_wd,wasserstein_1d,0.164,50,50
paper_index_distribution_distance,TDP,TDP__support,support,,payoff_index_wd,wasserstein_1d,0.13931597019760286,50,49
paper_index_distribution_distance,TDP,TDP__support,support,,prosociality_index_wd,wasserstein_1d,0.1468764172335601,50,49
paper_index_distribution_distance,TDP,TDP__support,support,,kindness_index_wd,wasserstein_1d,0.28409090909090906,49,44
paper_index_distribution_distance,TDP,TDP__support,support,,intentions_index_wd,wasserstein_1d,0.171,50,40
paper_index_distribution_distance,TDP,TDP__support,support,,predictability_index_wd,wasserstein_1d,0.25,33,24
paper_index_distribution_distance,TDP,TDP__support,support,,equality_index_wd,wasserstein_1d,0.16068376068376067,13,36
paper_index_distribution_distance,TDU,TDU__AI,AI,,payoff_index_wd,wasserstein_1d,0.1095238095238095,50,50
paper_index_distribution_distance,TDU,TDU__AI,AI,,prosociality_index_wd,wasserstein_1d,0.11599999999999999,50,50
paper_index_distribution_distance,TDU,TDU__AI,AI,,kindness_index_wd,wasserstein_1d,0.28,50,50
paper_index_distribution_distance,TDU,TDU__AI,AI,,intentions_index_wd,wasserstein_1d,0.1693333333333333,50,50
paper_index_distribution_distance,TDU,TDU__AI,AI,,predictability_index_wd,wasserstein_1d,0.38,50,50
paper_index_distribution_distance,TDU,TDU__AI,AI,,equality_index_wd,wasserstein_1d,0.244,50,50
paper_index_distribution_distance,TDU,TDU__human,human,,payoff_index_wd,wasserstein_1d,0.15714285714285714,50,50
paper_index_distribution_distance,TDU,TDU__human,human,,prosociality_index_wd,wasserstein_1d,0.16688888888888892,50,50
paper_index_distribution_distance,TDU,TDU__human,human,,kindness_index_wd,wasserstein_1d,0.22000000000000003,50,50
paper_index_distribution_distance,TDU,TDU__human,human,,intentions_index_wd,wasserstein_1d,0.13399999999999998,50,50
paper_index_distribution_distance,TDU,TDU__human,human,,predictability_index_wd,wasserstein_1d,0.38,50,50
paper_index_distribution_distance,TDU,TDU__human,human,,equality_index_wd,wasserstein_1d,0.124,50,50
paper_index_distribution_distance,TDU,TDU__support,support,,payoff_index_wd,wasserstein_1d,0.14950282953761218,50,46
paper_index_distribution_distance,TDU,TDU__support,support,,prosociality_index_wd,wasserstein_1d,0.15244734299516907,50,46
paper_index_distribution_distance,TDU,TDU__support,support,,kindness_index_wd,wasserstein_1d,0.29703703703703704,50,45
paper_index_distribution_distance,TDU,TDU__support,support,,intentions_index_wd,wasserstein_1d,0.20527777777777778,50,36
paper_index_distribution_distance,TDU,TDU__support,support,,predictability_index_wd,wasserstein_1d,0.2692307692307692,30,26
paper_index_distribution_distance,TDU,TDU__support,support,,equality_index_wd,wasserstein_1d,0.0857142857142857,21,36
paper_index_distribution_distance,TRP,TRP__AI,AI,,payoff_index_wd,wasserstein_1d,0.3101785714285714,48,50
paper_index_distribution_distance,TRP,TRP__AI,AI,,prosociality_index_wd,wasserstein_1d,0.25056944444444446,48,50
paper_index_distribution_distance,TRP,TRP__AI,AI,,kindness_index_wd,wasserstein_1d,0.46805555555555556,48,50
paper_index_distribution_distance,TRP,TRP__AI,AI,,intentions_index_wd,wasserstein_1d,0.31020833333333336,48,50
paper_index_distribution_distance,TRP,TRP__AI,AI,,predictability_index_wd,wasserstein_1d,0.1275,48,50
paper_index_distribution_distance,TRP,TRP__AI,AI,,equality_index_wd,wasserstein_1d,0.3205,48,50
paper_index_distribution_distance,TRP,TRP__human,human,,payoff_index_wd,wasserstein_1d,0.08106349206349206,48,50
paper_index_distribution_distance,TRP,TRP__human,human,,prosociality_index_wd,wasserstein_1d,0.11555555555555554,48,50
paper_index_distribution_distance,TRP,TRP__human,human,,kindness_index_wd,wasserstein_1d,0.18944444444444447,48,50
paper_index_distribution_distance,TRP,TRP__human,human,,intentions_index_wd,wasserstein_1d,0.17486111111111108,48,50
paper_index_distribution_distance,TRP,TRP__human,human,,predictability_index_wd,wasserstein_1d,0.17833333333333334,48,50
paper_index_distribution_distance,TRP,TRP__human,human,,equality_index_wd,wasserstein_1d,0.18399999999999997,48,50
paper_index_distribution_distance,TRP,TRP__support,support,,payoff_index_wd,wasserstein_1d,0.13999999999999996,48,50
paper_index_distribution_distance,TRP,TRP__support,support,,prosociality_index_wd,wasserstein_1d,0.19072222222222227,48,50
paper_index_distribution_distance,TRP,TRP__support,support,,kindness_index_wd,wasserstein_1d,0.28,48,50
paper_index_distribution_distance,TRP,TRP__support,support,,intentions_index_wd,wasserstein_1d,0.10749999999999998,48,50
paper_index_distribution_distance,TRP,TRP__support,support,,predictability_index_wd,wasserstein_1d,0.18,48,50
